current_url,gsc_clicks_export,gsc_impressions_export,gsc_ctr_export,gsc_position_export,top_queries,traffic_risk,primary_cluster,recommended_action,cannibalization_group
https://jus-tice.co.il/%D7%A1%D7%98%D7%98%D7%99%D7%A1%D7%98%D7%99%D7%A7%D7%94-%D7%A2%D7%9C-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F,4,1091,0.37%,30.7,סטטיסטיקה גירושין (0c/13i/p31.2) | אחוז הגירושין בישראל הלשכה המרכזית לסטטיסטיקה (0c/2i/p29.0) | הלשכה המרכזית לסטטיסטיקה גירושין (0c/1i/p39.0) | כמה זוגות מתגרשים בשנה בישראל (0c/1i/p64.0) | סטטיסטיקה גירושים (0c/1i/p36.0),MEDIUM,family-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A1%D7%99%D7%95%D7%A2-%D7%9E%D7%A9%D7%A4%D7%98%D7%99-%D7%9C%D7%A0%D7%A4%D7%92%D7%A2%D7%99-%D7%A2%D7%91%D7%99%D7%A8%D7%94,21,1587,1.32%,37.6,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%A1%D7%99%D7%95%D7%A2-%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9C%D7%A4%D7%99-%D7%9E%D7%93%D7%99%D7%A0%D7%94,18,6519,0.28%,49.4,UNKNOWN,HIGH,criminal-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%A1%D7%9B%D7%A1%D7%95%D7%9A-%D7%91%D7%99%D7%9F-%D7%90%D7%9C%D7%9E%D7%A0%D7%94-%D7%95%D7%99%D7%9C%D7%93%D7%99%D7%94-%D7%95%D7%90%D7%9E%D7%95-%D7%A9%D7%9C-%D7%94%D7%A0%D7%A4%D7%98%D7%A8-%D7%94%D7%A0%D7%95%D7%92%D7%A2%D7%95%D7%AA-%D7%9C%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%A2%D7%9C-%D7%93%D7%99%D7%A8%D7%94-%D7%AA%D7%9E%D7%A9-7662-07-18,10,952,1.05%,39.7,הפקדת שיק על שם ילד (0c/2i/p70.5) | בנק אוצר החייל שעות פתיחה אריאל (0c/1i/p56.0) | יפעת קלמר (0c/1i/p72.0) | שעות פתיחה אוצר החייל אריאל (0c/1i/p56.0),MEDIUM,real-estate,NEEDS_MERGE_REVIEW,הפקדת שיק על שם ילד
https://jus-tice.co.il/%D7%A1%D7%9E%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%91%D7%A0%D7%99-%D7%9C%D7%99%D7%99%D7%A9%D7%95%D7%9D-%D7%95%D7%90%D7%9B%D7%99%D7%A4%D7%AA-%D7%94%D7%A1%D7%9B%D7%9D-%D7%A9%D7%90%D7%99%D7%A9%D7%A8-%D7%91%D7%A0%D7%95%D7%92%D7%A2-%D7%9C%D7%94%D7%A1%D7%93%D7%A8%D7%99-%D7%A9%D7%94%D7%95%D7%AA,18,2546,0.71%,42.5,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9B%D7%A8%D7%95%D7%9B%D7%94-%D7%A9%D7%9C-%D7%90%D7%96%D7%A8%D7%97-%D7%92%D7%9D-%D7%90%D7%9D-%D7%90%D7%99%D7%A0%D7%95-%D7%AA%D7%95%D7%A9%D7%91,5,212,2.36%,30.2,בית הדין הרבני סמכות מקומית (0c/1i/p57.0),LOW,family-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%94%D7%A2%D7%91%D7%A8%D7%AA-%D7%A7%D7%98%D7%99%D7%A0%D7%95%D7%AA-%D7%9C%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%90%D7%91-%D7%91%D7%91%D7%99%D7%AA-%D7%93%D7%99%D7%9F-%D7%A8%D7%91%D7%A0%D7%99,5,669,0.75%,50.3,UNKNOWN,LOW,family-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A1%D7%A2%D7%A934999-11-21-%D7%A1%D7%A2%D7%99%D7%A3-46-%D7%90-%D7%9C%D7%AA%D7%A7%D7%A0%D7%95%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94,57,2182,2.61%,22.2,UNKNOWN,HIGH,employment-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%A1%D7%A2%D7%A963705-06-19-%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%91%D7%92%D7%99%D7%9F-%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99-%D7%A4%D7%99%D7%98%D7%95%D7%A8%D7%99%D7%9D,5,1617,0.31%,35.6,UNKNOWN,MEDIUM,employment-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A1%D7%A8%D7%91%D7%A0%D7%95%D7%AA-%D7%A7%D7%A9%D7%A8-%D7%95%D7%A0%D7%99%D7%9B%D7%95%D7%A8-%D7%94%D7%95%D7%A8%D7%99-%D7%A4%D7%A1%D7%93-%D7%A9%D7%9C-%D7%94%D7%A9%D7%95%D7%A4%D7%98-%D7%90%D7%A8%D7%96-%D7%A9%D7%A0%D7%99-%D7%A2%D7%9C-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%90%D7%91-%D7%9C%D7%97%D7%99%D7%93%D7%95%D7%A9-%D7%A7%D7%A9%D7%A8-%D7%A2%D7%9D-%D7%91%D7%A0%D7%95-%D7%94%D7%A7%D7%98%D7%99%D7%9F,40,3943,1.01%,21.6,UNKNOWN,MEDIUM,legal-database-rulings,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%90-10403-04-21-%D7%A4%D7%A8%D7%95%D7%99%D7%A7%D7%98-51-%D7%91%D7%A2%D7%9E-%D7%A0-%D7%9E%D7%99%D7%A8%D7%91%D7%95-%D7%A4%D7%A8%D7%95%D7%99%D7%99%D7%A7%D7%98%D7%99%D7%9D-%D7%91%D7%A2%D7%9E,11,2338,0.47%,40.8,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%90-52301-10-20%D7%93%D7%A8%D7%95%D7%A7%D7%A8-%D7%A0-%D7%90%D7%9C%D7%99%D7%90%D7%A1%D7%99-%D7%95%D7%90%D7%97,5,1239,0.40%,45.6,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%90-9598/05-%D7%A4%D7%9C%D7%95%D7%A0%D7%99-%D7%A0-%D7%97%D7%91%D7%A8%D7%AA-%D7%91%D7%99%D7%98%D7%95%D7%97-%D7%94%D7%9E%D7%92%D7%9F-%D7%91%D7%A2%D7%9E,2,169,1.18%,21.1,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%99%D7%9F-%D7%91%D7%A7%D7%98%D7%99%D7%A0%D7%94-%D7%91%D7%9E%D7%A8%D7%97%D7%91-%D7%94%D7%95%D7%95%D7%99%D7%A8%D7%98%D7%95%D7%90%D7%9C%D7%99,8,349,2.29%,24.2,UNKNOWN,LOW,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%93-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9,0,13216,0.00%,78.8,עורך דין גירושין (0c/288i/p62.1) | כמה עולה עורך דין גירושין (0c/153i/p71.6) | עורך דין גירושין דיני משפחה וצוואות (0c/129i/p31.2) | עלות עורך דין גירושין (0c/114i/p76.1) | גירושין עורך דין (0c/113i/p54.8),HIGH,family-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,"הסכם גירושין מחיר | כמה עולה הסכם גירושין אצל עורך דין | עלות עו""ד גירושין | עורכת דין מאיה רוטנברג"
https://jus-tice.co.il/%D7%A2%D7%95%D7%93-%D7%9C%D7%99%D7%99%D7%A6%D7%95%D7%92-%D7%9E%D7%A2%D7%A1%D7%99%D7%A7%D7%99%D7%9D/%D7%98%D7%95%D7%A4%D7%A1-%D7%94%D7%A6%D7%94%D7%A8%D7%94-%D7%9C%D7%A4%D7%99-%D7%A1%D7%A2%D7%99%D7%A3-3%D7%901-%D7%9C%D7%AA%D7%A7%D7%A0%D7%95%D7%AA-%D7%A9%D7%A2%D7%AA-%D7%97%D7%99%D7%A8%D7%95%D7%9D,0,233,0.00%,63.8,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A0%D7%A9-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9C%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%90%D7%99%D7%A0%D7%95%D7%A1-%D7%95%D7%9E%D7%A2%D7%A9%D7%94-%D7%A1%D7%93%D7%95%D7%9D-%D7%91%D7%A7%D7%98%D7%99%D7%A0%D7%94,73,3951,1.85%,50.9,UNKNOWN,HIGH,criminal-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A0%D7%A9-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%A8%D7%A6%D7%97-%D7%90%D7%99%D7%A9%D7%94-%D7%91%D7%A0%D7%AA%D7%A0%D7%99%D7%94-%D7%AA%D7%A4%D7%97-4710-11-18,4,848,0.47%,33.8,UNKNOWN,LOW,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A0%D7%A9-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%A0%D7%A9%D7%A7-%D7%A0%D7%A9%D7%99%D7%90%D7%94-%D7%95%D7%94%D7%95%D7%91%D7%9C%D7%94,0,9,0.00%,9.1,UNKNOWN,LOW,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A0%D7%A9-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A2%D7%9C-%D7%94%D7%A4%D7%A6%D7%AA-%D7%AA%D7%9B%D7%A0%D7%99%D7%9D-%D7%9E%D7%99%D7%A0%D7%99%D7%99%D7%9D-%D7%91%D7%98%D7%9C%D7%92%D7%A8%D7%9D-%D7%92%D7%96%D7%A8-%D7%93%D7%99%D7%9F,22,3883,0.57%,26.7,UNKNOWN,MEDIUM,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A0%D7%A9-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%AA%D7%A7%D7%99%D7%A4%D7%AA-%D7%91%D7%AA-%D7%96%D7%95%D7%92-%D7%95%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%90%D7%99%D7%95%D7%9E%D7%99%D7%9D,16,3942,0.41%,47.3,UNKNOWN,MEDIUM,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%90%D7%99%D7%A0%D7%98%D7%A8%D7%A4%D7%95%D7%9C,4,2831,0.14%,16.0,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%93%D7%95%D7%91%D7%A8-%D7%A6%D7%A8%D7%A4%D7%AA%D7%99%D7%AA-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C,0,32,0.00%,35.8,UNKNOWN,LOW,real-estate,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%99%D7%95%D7%A8%D7%95%D7%A4%D7%95%D7%9C,9,1161,0.78%,10.0,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9C%D7%A2%D7%A0%D7%99%D7%99%D7%A0%D7%99-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F,0,51,0.00%,36.0,UNKNOWN,LOW,family-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9E%D7%94%D7%99-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A2%D7%95%D7%95%D7%9C%D7%AA-%D7%94%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA,14,4749,0.29%,21.6,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9E%D7%A9%D7%A4%D7%98-%D7%91%D7%99%D7%A0%D7%9C%D7%90%D7%95%D7%9E%D7%99,25,7972,0.31%,25.1,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%95%D7%A8%D7%A7%D7%A1-forex,25,16109,0.16%,27.2,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%90%D7%99%D7%A8%D7%95%D7%A4%D7%94-%D7%94%D7%92%D7%A0%D7%94-%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%AA-%D7%99%D7%A2%D7%99%D7%9C%D7%94-%D7%9E%D7%96%D7%A8%D7%97-%D7%90%D7%99%D7%A8%D7%95%D7%A4%D7%94,14,4602,0.30%,22.2,UNKNOWN,MEDIUM,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%91%D7%AA%D7%9C-%D7%90%D7%91%D7%99%D7%91-%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%91%D7%AA%D7%90-%D7%95%D7%94%D7%9E%D7%A8%D7%9B%D7%96,0,6761,0.00%,70.9,UNKNOWN,HIGH,criminal-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%94%D7%9B%D7%99-%D7%98%D7%95%D7%91-%D7%91%D7%90%D7%A8%D7%A5,9,11054,0.08%,46.7,UNKNOWN,HIGH,criminal-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%99%D7%95%D7%A6%D7%90-%D7%A4%D7%A8%D7%A7%D7%9C%D7%99%D7%98%D7%95%D7%AA-%D7%94%D7%9E%D7%9C%D7%A6%D7%95%D7%AA-%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA,3,953,0.31%,39.9,UNKNOWN,LOW,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A4%D7%95%D7%A8%D7%A1%D7%9D-%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A4%D7%95%D7%A8%D7%A1%D7%9D-%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C,15,14309,0.10%,60.6,UNKNOWN,HIGH,criminal-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A1%D7%9E%D7%99%D7%9D-%D7%94%D7%9E%D7%9C%D7%A6%D7%95%D7%AA-%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9C%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%A1%D7%9E%D7%99%D7%9D,2,6890,0.03%,50.9,UNKNOWN,HIGH,criminal-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A1%D7%A8%D7%99-%D7%9C%D7%A0%D7%A7%D7%94-%D7%99%D7%99%D7%A6%D7%95%D7%92-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%91%D7%A1%D7%A8%D7%99-%D7%9C%D7%A0%D7%A7%D7%94,11,1250,0.88%,18.2,UNKNOWN,MEDIUM,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A9%D7%9B%D7%A8-%D7%9B%D7%9E%D7%94-%D7%9E%D7%A8%D7%95%D7%95%D7%99%D7%97-%D7%A2%D7%95%D7%93-%D7%A2%D7%9C%D7%99%D7%9C%D7%99-%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C,0,1,0.00%,1.0,UNKNOWN,LOW,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A9%D7%9B%D7%A8-%D7%9B%D7%9E%D7%94-%D7%9E%D7%A8%D7%95%D7%95%D7%99%D7%97-%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C,94,4239,2.22%,17.4,UNKNOWN,HIGH,criminal-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%AA%D7%95%D7%AA%D7%97,4,3607,0.11%,34.2,UNKNOWN,MEDIUM,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A6%D7%91%D7%90%D7%99,34,33065,0.10%,44.2,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A6%D7%95%D7%95%D7%90%D7%95%D7%AA-%D7%95%D7%99%D7%A8%D7%95%D7%A9%D7%95%D7%AA,0,404,0.00%,45.6,"עו""ד צוואה וירושה (0c/41i/p51.4) | עורך דין צוואות בגירושין (0c/12i/p28.8) | עורך דין לעריכת צוואות (0c/11i/p35.8) | עו ד צוואה וירושה (0c/2i/p41.0) | עורכי דין לצוואות וירושות (0c/1i/p54.0)",LOW,family-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A8%D7%99%D7%A9%D7%95%D7%99-%D7%A2%D7%A1%D7%A7%D7%99%D7%9D,1,2447,0.04%,47.0,"עורך דין רישוי עסקים (0c/75i/p21.3) | עורך דין הסכמי רישיון (0c/9i/p43.3) | עו""ד רישוי עסקים (0c/5i/p26.8) | עורך דין לרישוי עסקים (0c/3i/p18.7) | עו""ד בלגיה (0c/2i/p41.0)",MEDIUM,traffic-law,NEEDS_MERGE_REVIEW,"עורך דין הסכמי רישיון | עו""ד בלגיה"
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%91%D7%A0%D7%99%D7%AA%D7%95%D7%97-%D7%A4%D7%9C%D7%A1%D7%98%D7%99-%D7%94%D7%9E%D7%9C%D7%A6%D7%95%D7%AA-%D7%A2%D7%95%D7%93-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A0%D7%99%D7%AA%D7%95%D7%97-%D7%A4%D7%9C%D7%A1%D7%98%D7%99,0,2309,0.00%,73.0,"עורך דין פלסטיקה (0c/45i/p25.8) | עו""ד ניתוחים פלסטיים (0c/31i/p25.2) | רשלנות רפואית בניתוח פלסטי (0c/28i/p62.9) | עורך דין ניתוחים פלסטיים (0c/26i/p25.8) | עו""ד רשלנות רפואית פלסטיקה (0c/21i/p22.6)",MEDIUM,medical-malpractice,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%9C%D7%99%D7%93%D7%94-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5,1,27275,0.00%,60.6,עורך דין רשלנות רפואית בלידה (0c/595i/p39.7) | עורך דין רשלנות רפואית בהריון (0c/398i/p65.7) | עורך דין רשלנות רפואית ניתוח קיסרי (0c/153i/p66.7) | רשלנות רפואית לנשים בהריון (0c/59i/p56.0) | רשלנות רפואית קרע בלידה (0c/46i/p83.3),HIGH,medical-malpractice,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5,0,5,0.00%,7.0,UNKNOWN,LOW,medical-malpractice,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%AA%D7%90%D7%99%D7%9C%D7%93,0,1,0.00%,3.0,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%AA%D7%90%D7%99%D7%9C%D7%A0%D7%93,59,1689,3.49%,11.8,UNKNOWN,HIGH,notary-foreign,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F,1,78,1.28%,7.7,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%9E%D7%95%D7%91%D7%99%D7%9C%D7%99%D7%9D-%D7%91%D7%AA%D7%97%D7%95%D7%9D-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%A2%D7%95%D7%9C%D7%9D,15,19549,0.08%,56.4,UNKNOWN,HIGH,medical-malpractice,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%99%D7%9D-%D7%9E%D7%A4%D7%95%D7%A8%D7%A1%D7%9E%D7%99%D7%9D-%D7%91%D7%9E%D7%93%D7%99%D7%94-%D7%A1%D7%A8%D7%98%D7%99%D7%9D-%D7%95%D7%98%D7%9C%D7%95%D7%95%D7%99%D7%96%D7%99%D7%94,10,2607,0.38%,46.3,UNKNOWN,MEDIUM,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%90-%D7%91-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%91%D7%94%D7%A7%D7%9E%D7%94,0,2,0.00%,10.0,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%93-%D7%92%D7%99%D7%90-%D7%A4%D7%A8%D7%A5,0,93,0.00%,40.0,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
