page,country,clicks,impressions,ctr,position
https://jus-tice.co.il/psakdin/%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%91%D7%95%D7%A7%D7%99%D7%A0%D7%92-%D7%A7%D7%95%D7%9D-%D7%A0-%D7%94%D7%97%D7%9C%D7%98%D7%AA-%D7%94%D7%A8%D7%A9%D7%95%D7%AA-%D7%9C%D7%94/,ind,0,1,0.00%,41.0
https://jus-tice.co.il/psakdin/%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%91%D7%95%D7%A7%D7%99%D7%A0%D7%92-%D7%A7%D7%95%D7%9D-%D7%A0-%D7%94%D7%97%D7%9C%D7%98%D7%AA-%D7%94%D7%A8%D7%A9%D7%95%D7%AA-%D7%9C%D7%94/,isr,0,15,0.00%,56.9
https://jus-tice.co.il/psakdin/%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%91%D7%95%D7%A7%D7%99%D7%A0%D7%92-%D7%A7%D7%95%D7%9D-%D7%A0-%D7%94%D7%97%D7%9C%D7%98%D7%AA-%D7%94%D7%A8%D7%A9%D7%95%D7%AA-%D7%9C%D7%94/,usa,0,1,0.00%,28.0
https://jus-tice.co.il/psakdin/%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%94-%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%AA-%D7%A0%D7%92%D7%93-%D7%99%D7%A6%D7%97%D7%A7-%D7%94%D7%A8%D7%A6%D7%95%D7%92-%D7%95%D7%90%D7%97/,isr,0,7,0.00%,71.4
https://jus-tice.co.il/psakdin/%D7%A4%D7%A1%D7%93-%D7%A1%D7%9C%D7%A7%D7%95%D7%9D-%D7%9E%D7%9B%D7%A8%D7%94-%D7%9E%D7%99%D7%93%D7%A2-%D7%95%D7%A0%D7%AA%D7%95%D7%A0%D7%99-%D7%90%D7%99%D7%9B%D7%95%D7%9F-%D7%A2%D7%9C-%D7%9C%D7%A7/,isr,0,12,0.00%,36.6
https://jus-tice.co.il/psakdin/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%97%D7%99%D7%95%D7%91-%D7%99%D7%95%D7%A2%D7%A5-%D7%94%D7%A9%D7%A7%D7%A2%D7%95%D7%AA-%D7%91%D7%92%D7%99%D7%9F-%D7%A0%D7%96%D7%A7/,isr,0,2,0.00%,70.0
https://jus-tice.co.il/psakdin/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99-%D7%A4%D7%99%D7%98%D7%95%D7%A8%D7%99%D7%9F-%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%94%D7%A8%D7%9E%D7%AA-%D7%9E%D7%A1%D7%9A/,isr,0,5,0.00%,44.0
https://jus-tice.co.il/psakdin/%D7%A4%D7%A8%D7%A1%D7%9D-%D7%94%D7%A7%D7%9C%D7%98%D7%95%D7%AA-%D7%9E%D7%9E%D7%A1%D7%9E%D7%9A-%D7%94%D7%A8%D7%A4%D7%96-%D7%A4%D7%A1%D7%93-%D7%94%D7%A2%D7%A8%D7%A2%D7%95%D7%A8/,isr,0,4,0.00%,55.5
https://jus-tice.co.il/psakdin/%D7%A6%D7%95-%D7%94%D7%95%D7%A8%D7%95%D7%AA-%D7%9E%D7%9B%D7%95%D7%97-%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%AA-%D7%96%D7%A8%D7%94/,dnk,0,1,0.00%,28.0
https://jus-tice.co.il/psakdin/%D7%A6%D7%95-%D7%94%D7%95%D7%A8%D7%95%D7%AA-%D7%9E%D7%9B%D7%95%D7%97-%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%AA-%D7%96%D7%A8%D7%94/,fra,0,2,0.00%,27.5
https://jus-tice.co.il/psakdin/%D7%A6%D7%95-%D7%94%D7%95%D7%A8%D7%95%D7%AA-%D7%9E%D7%9B%D7%95%D7%97-%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%AA-%D7%96%D7%A8%D7%94/,gbr,0,1,0.00%,60.0
https://jus-tice.co.il/psakdin/%D7%A6%D7%95-%D7%94%D7%95%D7%A8%D7%95%D7%AA-%D7%9E%D7%9B%D7%95%D7%97-%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%AA-%D7%96%D7%A8%D7%94/,hrv,0,1,0.00%,19.0
https://jus-tice.co.il/psakdin/%D7%A6%D7%95-%D7%94%D7%95%D7%A8%D7%95%D7%AA-%D7%9E%D7%9B%D7%95%D7%97-%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%AA-%D7%96%D7%A8%D7%94/,isr,0,103,0.00%,51.0
https://jus-tice.co.il/psakdin/%D7%A6%D7%95-%D7%94%D7%95%D7%A8%D7%95%D7%AA-%D7%9E%D7%9B%D7%95%D7%97-%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%AA-%D7%96%D7%A8%D7%94/,ita,0,2,0.00%,26.0
https://jus-tice.co.il/psakdin/%D7%A6%D7%95-%D7%94%D7%95%D7%A8%D7%95%D7%AA-%D7%9E%D7%9B%D7%95%D7%97-%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%AA-%D7%96%D7%A8%D7%94/,phl,0,1,0.00%,38.0
https://jus-tice.co.il/psakdin/%D7%A6%D7%95-%D7%94%D7%95%D7%A8%D7%95%D7%AA-%D7%9E%D7%9B%D7%95%D7%97-%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%AA-%D7%96%D7%A8%D7%94/,rou,0,1,0.00%,38.0
https://jus-tice.co.il/psakdin/%D7%A6%D7%95-%D7%94%D7%95%D7%A8%D7%95%D7%AA-%D7%9E%D7%9B%D7%95%D7%97-%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%AA-%D7%96%D7%A8%D7%94/,usa,0,1,0.00%,24.0
https://jus-tice.co.il/psakdin/%D7%A8%D7%90%D7%A9-%D7%A2%D7%A8%D7%99%D7%99%D7%AA-%D7%98%D7%91%D7%A8%D7%99%D7%94-%D7%A8%D7%95%D7%9F-%D7%A7%D7%95%D7%91%D7%99-%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%A4/,isr,0,1,0.00%,18.0
https://jus-tice.co.il/psakdin/%D7%A8%D7%90%D7%A9-%D7%A2%D7%A8%D7%99%D7%99%D7%AA-%D7%98%D7%91%D7%A8%D7%99%D7%94-%D7%A8%D7%95%D7%9F-%D7%A7%D7%95%D7%91%D7%99-%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%A4/,phl,0,1,0.00%,42.0
https://jus-tice.co.il/psakdin/%D7%A8%D7%90%D7%A9-%D7%A2%D7%A8%D7%99%D7%99%D7%AA-%D7%98%D7%91%D7%A8%D7%99%D7%94-%D7%A8%D7%95%D7%9F-%D7%A7%D7%95%D7%91%D7%99-%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%A4/,svk,0,1,0.00%,42.0
https://jus-tice.co.il/psakdin/%D7%A9%D7%99%D7%A2%D7%95%D7%A8%D7%99-%D7%94%D7%A8%D7%A9%D7%A2%D7%94-%D7%95%D7%96%D7%99%D7%9B%D7%95%D7%99-%D7%91%D7%94%D7%9C%D7%99%D7%9B%D7%99%D7%9D-%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%99%D7%9D/,isr,0,27,0.00%,53.5
https://jus-tice.co.il/psakdin/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%90%D7%99%D7%A9%D7%94-%D7%95%D7%A7%D7%98%D7%99%D7%A0%D7%95%D7%AA/,isr,0,178,0.00%,47.1
https://jus-tice.co.il/psakdin/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%A9%D7%9C-%D7%9E%D7%9C%D7%A6%D7%A8%D7%99%D7%AA-%D7%94%D7%98%D7%A8%D7%93%D7%94-%D7%9E%D7%99%D7%A0%D7%99%D7%AA-300000-%D7%A9%D7%97-%D7%A4%D7%99%D7%A6%D7%95%D7%99/,isr,0,12,0.00%,59.3
https://jus-tice.co.il/psakdin/%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%A8%D7%9B%D7%95%D7%A9%D7%99%D7%95%D7%AA-%D7%94%D7%93%D7%93%D7%99%D7%95%D7%AA-%D7%A9%D7%9C-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%9C%D7%A9%D7%A2%D7%91%D7%A8/,isr,0,23,0.00%,30.0
https://jus-tice.co.il/psakdin/20-%D7%98%D7%99%D7%A4%D7%99%D7%9D-%D7%9C%D7%9E%D7%A0%D7%99%D7%A2%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,isr,0,78,0.00%,50.4
https://jus-tice.co.il/psakdin/page/3/,isr,0,2,0.00%,63.5
https://jus-tice.co.il/psakdin/page/3/,usa,0,2,0.00%,20.5
https://jus-tice.co.il/psakdin/page/4/,isr,0,2,0.00%,53.5
https://jus-tice.co.il/real-estate-investment-strategies-for-2023/,isr,0,44,0.00%,18.1
https://jus-tice.co.il/real-estate-lawyer-cost-2025/,isr,0,2753,0.00%,64.1
https://jus-tice.co.il/real-estate-lawyer-cost-2025/,ita,0,1,0.00%,93.0
https://jus-tice.co.il/real-estate-lawyer-cost-2025/,rus,0,1,0.00%,27.0
https://jus-tice.co.il/real-estate-lawyer-cost-2025/,usa,0,7,0.00%,58.0
https://jus-tice.co.il/rental-agreement/,can,0,1,0.00%,40.0
https://jus-tice.co.il/rental-agreement/,isr,0,589,0.00%,53.0
https://jus-tice.co.il/rental-agreement/,usa,0,1,0.00%,40.0
https://jus-tice.co.il/research-report-n156-persistent-symptoms/,deu,0,1,0.00%,15.0
https://jus-tice.co.il/research-report-n156-persistent-symptoms/,isr,0,10,0.00%,44.3
https://jus-tice.co.il/returning-resident-rights-determining-tax-rate/,isr,0,76,0.00%,51.8
https://jus-tice.co.il/revocation-of-a-will-and-reviving-previous-will/,isr,0,14,0.00%,60.7
https://jus-tice.co.il/robert-stephan-cohen/,isr,0,19,0.00%,19.7
https://jus-tice.co.il/robert-stephan-cohen/,rus,0,1,0.00%,29.0
https://jus-tice.co.il/ruling-on-conflicting-real-estate-transactions/,isr,0,1,0.00%,53.0
https://jus-tice.co.il/search-engine-optimization/,bra,0,1,0.00%,27.0
https://jus-tice.co.il/search-engine-optimization/,isr,0,304,0.00%,39.5
https://jus-tice.co.il/self-employed-and-freelancer/,isr,0,3,0.00%,66.0
https://jus-tice.co.il/small_claims/%D7%9B%D7%A8%D7%98%D7%99%D7%A1%D7%99-%D7%98%D7%99%D7%A1%D7%94-%D7%97%D7%91%D7%A8%D7%AA-%D7%AA%D7%A2%D7%95%D7%A4%D7%94-%D7%A4%D7%A9%D7%98%D7%94-%D7%90%D7%AA-%D7%94%D7%A8%D7%92%D7%9C-%D7%A1%D7%95%D7%9B/,esp,0,1,0.00%,32.0
https://jus-tice.co.il/small_claims/%D7%9B%D7%A8%D7%98%D7%99%D7%A1%D7%99-%D7%98%D7%99%D7%A1%D7%94-%D7%97%D7%91%D7%A8%D7%AA-%D7%AA%D7%A2%D7%95%D7%A4%D7%94-%D7%A4%D7%A9%D7%98%D7%94-%D7%90%D7%AA-%D7%94%D7%A8%D7%92%D7%9C-%D7%A1%D7%95%D7%9B/,isr,0,6,0.00%,70.7
https://jus-tice.co.il/small_claims/%D7%9B%D7%A8%D7%98%D7%99%D7%A1%D7%99-%D7%98%D7%99%D7%A1%D7%94-%D7%97%D7%91%D7%A8%D7%AA-%D7%AA%D7%A2%D7%95%D7%A4%D7%94-%D7%A4%D7%A9%D7%98%D7%94-%D7%90%D7%AA-%D7%94%D7%A8%D7%92%D7%9C-%D7%A1%D7%95%D7%9B/,mys,0,1,0.00%,37.0
https://jus-tice.co.il/small_claims/%D7%9B%D7%A8%D7%98%D7%99%D7%A1%D7%99-%D7%98%D7%99%D7%A1%D7%94-%D7%97%D7%91%D7%A8%D7%AA-%D7%AA%D7%A2%D7%95%D7%A4%D7%94-%D7%A4%D7%A9%D7%98%D7%94-%D7%90%D7%AA-%D7%94%D7%A8%D7%92%D7%9C-%D7%A1%D7%95%D7%9B/,pol,0,1,0.00%,29.0
https://jus-tice.co.il/small_claims/%D7%9B%D7%A8%D7%98%D7%99%D7%A1%D7%99-%D7%98%D7%99%D7%A1%D7%94-%D7%97%D7%91%D7%A8%D7%AA-%D7%AA%D7%A2%D7%95%D7%A4%D7%94-%D7%A4%D7%A9%D7%98%D7%94-%D7%90%D7%AA-%D7%94%D7%A8%D7%92%D7%9C-%D7%A1%D7%95%D7%9B/,usa,0,1,0.00%,3.0
https://jus-tice.co.il/sofia-galvao/,isr,0,55,0.00%,62.5
https://jus-tice.co.il/south-african-property-law/,can,0,1,0.00%,30.0
https://jus-tice.co.il/south-african-property-law/,isr,0,269,0.00%,9.2
https://jus-tice.co.il/strategic-divorce-cost-planning/,isr,0,309,0.00%,60.8
https://jus-tice.co.il/supreme-court/%D7%A2%D7%90-7023-19-%D7%A4%D7%9C%D7%95%D7%A0%D7%99-%D7%A0-%D7%A4%D7%9C%D7%95%D7%A0%D7%99/,isr,0,11,0.00%,62.3
https://jus-tice.co.il/supreme_court/%D7%91%D7%92%D7%A5-2144-20-25-03-%D7%9E%D7%97%D7%99%D7%99%D7%91-%D7%91%D7%97%D7%99%D7%A8%D7%AA-%D7%99%D7%95%D7%A8-%D7%A7%D7%91%D7%95%D7%A2-%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA/,isr,0,1,0.00%,28.0
https://jus-tice.co.il/surgical-errors-medical-malpractice/,isr,0,37,0.00%,21.6
https://jus-tice.co.il/tel-aviv-city-best-lawyers/,isr,0,52,0.00%,79.3
https://jus-tice.co.il/tel-aviv-city-best-lawyers/,usa,0,1,0.00%,18.0
https://jus-tice.co.il/the-race-for-jurisdiction-family-law/,isr,0,14,0.00%,64.4
https://jus-tice.co.il/tort/%D7%A4%D7%99%D7%A6%D7%95%D7%99-%D7%AA%D7%90%D7%95%D7%A0%D7%AA-%D7%90%D7%95%D7%A4%D7%A0%D7%95%D7%A2/,isr,0,1,0.00%,33.0
https://jus-tice.co.il/tort/%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%94%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F-%D7%A0%D7%95%D7%A1%D7%97-%D7%97%D7%93%D7%A9/,isr,0,3,0.00%,80.7
https://jus-tice.co.il/unbundled-legal-services/,isr,0,2,0.00%,37.5
https://jus-tice.co.il/united-arab-emirates-market-overview/,isr,0,12,0.00%,24.0
https://jus-tice.co.il/vonovia/,isr,0,41,0.00%,36.1
https://jus-tice.co.il/weil-gotshal-manges/,isr,0,3,0.00%,47.3
https://jus-tice.co.il/what-is-a-probate-order/,isr,0,5,0.00%,72.0
https://jus-tice.co.il/what-is-a-probate-order/,usa,0,3,0.00%,27.7
https://jus-tice.co.il/what-is-bitcoin/,deu,0,1,0.00%,48.0
https://jus-tice.co.il/what-is-bitcoin/,esp,0,1,0.00%,50.0
https://jus-tice.co.il/what-is-bitcoin/,isr,0,250,0.00%,55.6
https://jus-tice.co.il/what-is-bitcoin/,ita,0,1,0.00%,49.0
https://jus-tice.co.il/what-is-bitcoin/,usa,0,1,0.00%,46.0
https://jus-tice.co.il/what-is-child-custody/,isr,0,551,0.00%,61.1
https://jus-tice.co.il/what-is-child-custody/,usa,0,2,0.00%,76.0
https://jus-tice.co.il/what-is-medical-malpractice-definition-examples/,isr,0,475,0.00%,34.1
https://jus-tice.co.il/what-is-medical-malpractice-definition-examples/,usa,0,5,0.00%,53.2
https://jus-tice.co.il/what-to-avoid-when-hiring-a-web-design-company/,isr,0,14,0.00%,73.7
https://jus-tice.co.il/what-to-consider-when-hiring-a-criminal-lawyer/,isr,0,4,0.00%,86.3
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%91%D7%AA%D7%90-%D7%94%D7%A0%D7%A9%D7%99%D7%90%D7%94-%D7%90%D7%A4%D7%A8%D7%AA-%D7%9C%D7%A7%D7%A1%D7%A8-%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%9E%D7%A2%D7%91%D7%A8%D7%99-%D7%94%D7%92%D7%91%D7%95%D7%9C.pdf,irl,0,1,0.00%,12.0
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%91%D7%AA%D7%90-%D7%94%D7%A0%D7%A9%D7%99%D7%90%D7%94-%D7%90%D7%A4%D7%A8%D7%AA-%D7%9C%D7%A7%D7%A1%D7%A8-%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%9E%D7%A2%D7%91%D7%A8%D7%99-%D7%94%D7%92%D7%91%D7%95%D7%9C.pdf,isr,0,5,0.00%,19.6
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%91%D7%AA%D7%90-%D7%A9-%D7%93%D7%95%D7%A8%D7%99-%D7%A1%D7%A4%D7%99%D7%91%D7%A7-%D7%90%D7%99%D7%A9%D7%95%D7%A8-%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%94-%D7%99%D7%99%D7%A6%D7%95%D7%92%D7%99%D7%AA-%D7%A2%D7%95%D7%91%D7%93%D7%99-%D7%9E%D7%95%D7%A7%D7%93-%D7%98%D7%9C%D7%A4%D7%95%D7%A0%D7%99-%D7%AA%D7%A9%D7%9C%D7%95%D7%9D-%D7%A9%D7%9B%D7%A8-%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A2%D7%91%D7%95%D7%A8-%D7%94%D7%A4%D7%A1%D7%A7%D7%95%D7%AA-%D7%A7%D7%A6%D7%A8%D7%95%D7%AA.pdf,isr,0,1,0.00%,28.0
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%91%D7%AA%D7%90-%D7%A9-%D7%93%D7%A8-%D7%90%D7%A8%D7%99%D7%90%D7%9C%D7%94-%D7%92%D7%99%D7%9C%D7%A6%D7%A8-%D7%9B%D7%A5-%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%A7%D7%A4%D7%94-%D7%A0%D7%95%D7%90%D7%A8-%D7%AA%D7%99%D7%A7-%D7%A1%D7%A7-25618-09-17.pdf,isr,0,1,0.00%,62.0
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%AA%D7%90-%D7%A9-%D7%90%D7%95%D7%A8%D7%9F-%D7%A9%D7%92%D7%91-%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%90%D7%97%D7%A8%D7%99%D7%95%D7%AA-%D7%91%D7%99%D7%98%D7%95%D7%97-%D7%9C%D7%90%D7%95%D7%9E%D7%99-%D7%9C%D7%98%D7%99%D7%A4%D7%95%D7%9C-%D7%91%D7%97%D7%95%D7%9C%D7%94-%D7%A1%D7%A8%D7%98%D7%9F.pdf,isr,0,1,0.00%,63.0
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%AA%D7%90-%D7%A9-%D7%90%D7%95%D7%A8%D7%9F-%D7%A9%D7%92%D7%91-%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%90%D7%97%D7%A8%D7%99%D7%95%D7%AA-%D7%91%D7%99%D7%98%D7%95%D7%97-%D7%9C%D7%90%D7%95%D7%9E%D7%99-%D7%9C%D7%98%D7%99%D7%A4%D7%95%D7%9C-%D7%91%D7%97%D7%95%D7%9C%D7%94-%D7%A1%D7%A8%D7%98%D7%9F.pdf,usa,0,2,0.00%,28.0
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%99%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%91%D7%A0%D7%A6%D7%A8%D7%AA-%D7%A9-%D7%98%D7%9C-%D7%92%D7%95%D7%9C%D7%9F-%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%94%D7%93%D7%93%D7%99%D7%95%D7%AA-%D7%A9%D7%9C-%D7%97%D7%91%D7%A8%D7%94-%D7%9C%D7%99%D7%99%D7%A6%D7%95%D7%A8-%D7%99%D7%A8%D7%99%D7%A2%D7%95%D7%AA-%D7%A4%D7%9C%D7%A1%D7%98%D7%99%D7%A7-%D7%9C%D7%97%D7%A7%D7%9C%D7%90%D7%95%D7%AA-%D7%95%D7%9E%D7%A0%D7%9B%D7%9C-%D7%94%D7%97%D7%91%D7%A8%D7%94-%D7%9C%D7%A9%D7%A2%D7%91%D7%A8.pdf,isr,0,1,0.00%,25.0
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%99%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%91%D7%A9-%D7%A9-%D7%A6%D7%91%D7%99-%D7%A4%D7%A8%D7%A0%D7%A7%D7%9C-%D7%A4%D7%A1%D7%93-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%9E%D7%99%D7%A7%D7%A8%D7%95%D7%98%D7%A8%D7%90%D7%95%D7%9E%D7%94-%D7%91%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9%D7%94%D7%AA%D7%A0%D7%94%D7%9C%D7%94-%D7%A2%D7%9C-%D7%A4%D7%A0%D7%99-%D7%97%D7%93%D7%A9%D7%99%D7%9D-%D7%A1%D7%A4%D7%95%D7%A8%D7%99%D7%9D-%D7%91%D7%9C%D7%91%D7%93.pdf,isr,0,6,0.00%,46.2
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%99%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A0%D7%A6%D7%A8%D7%AA-%D7%A9-%D7%93%D7%A8-%D7%98%D7%9C-%D7%92%D7%95%D7%9C%D7%9F-%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%94%D7%98%D7%A8%D7%93%D7%94-%D7%9E%D7%99%D7%A0%D7%99%D7%AA-%D7%91%D7%90%D7%A7%D7%93%D7%9E%D7%99%D7%94.pdf,isr,0,4,0.00%,60.3
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%94%D7%A0%D7%A9%D7%99%D7%90%D7%94-%D7%95%D7%99%D7%A8%D7%98-%D7%9C%D7%99%D7%91%D7%A0%D7%94-%D7%A4%D7%A1%D7%93-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%A7%D7%95%D7%A8%D7%A1-%D7%9E%D7%A9%D7%A4%D7%99%D7%A2%D7%99%D7%9D-%D7%A9%D7%9C-%D7%A0%D7%A6%D7%99%D7%91%D7%95%D7%AA-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94.pdf,isr,0,1,0.00%,72.0
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%92%D7%9C%D7%99%D7%A7%D7%A1%D7%9E%D7%9F-%D7%94%D7%9E%D7%A6%D7%90%D7%AA-%D7%9B%D7%AA%D7%91%D7%99-%D7%91%D7%99-%D7%93%D7%99%D7%9F-%D7%91%D7%90%D7%9E%D7%A6%D7%A2%D7%95%D7%AA-%D7%A0%D7%98-%D7%94%D7%9E%D7%A9%D7%A4%D7%98.pdf,isr,0,22,0.00%,57.2
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%A8%D7%95%D7%A0%D7%99%D7%AA-%D7%A8%D7%95%D7%96%D7%A0%D7%A4%D7%9C%D7%93-%D7%A4%D7%A1%D7%93-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%94%D7%A4%D7%9C%D7%99%D7%99%D7%AA-%D7%90%D7%99%D7%A9%D7%94-%D7%91%D7%A7%D7%91%D7%9C%D7%94-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94.pdf,isr,0,1,0.00%,62.0
