group,path,mapped_target,role_or_topic,live_or_route_status,gsc_clicks,gsc_impressions,gsc_position,metric_source,risk,proposed_action,required_before_action,blocked_actions,status
medical_url_migration_review,/%D7%96%D7%99%D7%9B%D7%95%D7%99-%D7%A0%D7%94%D7%92-%D7%9E%D7%A9%D7%90%D7%99%D7%AA-%D7%A9%D7%94%D7%95%D7%90%D7%A9%D7%9D-%D7%91%D7%92%D7%A8%D7%99%D7%9E%D7%AA-%D7%9E%D7%95%D7%95%D7%AA-%D7%91%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%AA%D7%99%D7%A7-56-03-20/,,תעבורה: זיכוי נהג משאית שהואשם בגרימת מוות ברשלנות (גמ”ר 56-03-20),NEEDS_EDITORIAL_SLUG_MAPPING,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9E%D7%94%D7%99-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A2%D7%95%D7%95%D7%9C%D7%AA-%D7%94%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA/,,מהי רשלנות | עוולת הרשלנות,NEEDS_EDITORIAL_SLUG_MAPPING,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/%D7%AA%D7%90-55450-03-20-%D7%9E%D7%A0%D7%98%D7%99%D7%9F-%D7%90%D7%99%D7%A0%D7%95%D7%95%D7%A1%D7%98%D7%9E%D7%A0%D7%98%D7%A1-%D7%91%D7%A2%D7%9E-%D7%95%D7%90%D7%97-%D7%A0-%D7%A1%D7%A8%D7%92%D7%A0%D7%99/,,תביעה בגין רשלנות מקצועית של רואה חשבון | פסק דין (ת”א 55450-03-20),NEEDS_EDITORIAL_SLUG_MAPPING,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/articles/%D7%A9%D7%9B%D7%A8-%D7%98%D7%A8%D7%97%D7%94-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,https://jus-tice.co.il/medical-malpractice-lawyer/,שכר טרחה עורך דין רשלנות רפואית,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,1,2985,,DASHBOARD_BASELINE_NOT_FINAL,UNKNOWN,DO_NOT_REDIRECT_TARGET_SLUG_CONFLICT_NEEDS_REVIEW,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/%D7%94%D7%A7%D7%98%D7%A0%D7%AA-%D7%94%D7%95%D7%A6%D7%90%D7%95%D7%AA-%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,https://jus-tice.co.il/medical-malpractice-lawyer/,תביעות רשלנות רפואית: הדרכים להקטנת ההוצאה הציבורית | דין וחשבון,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,22,9670,,DASHBOARD_BASELINE_NOT_FINAL,UNKNOWN,DO_NOT_REDIRECT_TARGET_SLUG_CONFLICT_NEEDS_REVIEW,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5/,https://jus-tice.co.il/medical-malpractice-lawyer/,עורך דין רשלנות רפואית מומלץ,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,DO_NOT_REDIRECT_TARGET_SLUG_CONFLICT_NEEDS_REVIEW,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%A0%D7%92%D7%93-%D7%98%D7%A8%D7%9D-%D7%A8%D7%A9%D7%AA-%D7%9E%D7%A8%D7%9B%D7%96%D7%99%D7%9D-%D7%9C%D7%A8%D7%A4%D7%95%D7%90%D7%94-%D7%93%D7%97%D7%95%D7%A4%D7%94-%D7%A2%D7%9C-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%A9%D7%94%D7%95%D7%91%D7%99%D7%9C%D7%94-%D7%9C%D7%A4%D7%98%D7%99%D7%A8%D7%AA%D7%94-%D7%A9%D7%9C-%D7%90%D7%9D-%D7%95%D7%94%D7%A2%D7%95%D7%91%D7%A8-%D7%A9%D7%A0%D7%A9%D7%90%D7%94-%D7%91%D7%A8%D7%97%D7%9E/,https://jus-tice.co.il/medical-malpractice-lawyer/,דחיית תביעה רשלנות רפואית הריון שהובילה לפטירתה של אם והעובר שנשאה ברחמה (ת”א 20346-03-17) מספר תיק,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,DO_NOT_REDIRECT_TARGET_SLUG_CONFLICT_NEEDS_REVIEW,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/%D7%A2%D7%90-9598/05-%D7%A4%D7%9C%D7%95%D7%A0%D7%99-%D7%A0-%D7%97%D7%91%D7%A8%D7%AA-%D7%91%D7%99%D7%98%D7%95%D7%97-%D7%94%D7%9E%D7%92%D7%9F-%D7%91%D7%A2%D7%9E/,,ע״א 9598/05 פלוני נ׳ חברת ביטוח ״המגן״ בע״מ | בית המשפט לא יסטה ממסקנותיו של המומחה הרפואי אלא בהתקיים נסיבות מיוחדות,NEEDS_EDITORIAL_SLUG_MAPPING,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_false_positive_review,/%D7%91%D7%A7%D7%A9%D7%AA-%D7%A0%D7%A4%D7%92%D7%A2-%D7%A2%D7%91%D7%99%D7%A8%D7%94-%D7%9E%D7%99%D7%93%D7%A2-%D7%90%D7%A9%D7%A4%D7%95%D7%96%D7%95-%D7%A9%D7%9C-%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%91%D7%99%D7%AA-%D7%97%D7%95%D7%9C%D7%99%D7%9D/,,טופס בקשת נפגע עבירה לקבלת מידע על מהלך אשפוזו של נאשם בבית חולים,NEEDS_EDITORIAL_SLUG_MAPPING,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,REMOVE_OR_RECLASSIFY_BEFORE_UPLOAD_PLANNING,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/psakdin/%D7%A2%D7%95%D7%A0%D7%A9-%D7%9E%D7%95%D7%A8%D7%A9%D7%A2-%D7%91%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%A9%D7%9C-%D7%92%D7%A8%D7%9D-%D7%9E%D7%95%D7%95%D7%AA-%D7%91%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA/,https://jus-tice.co.il/traffic-lawyer/,עונש מורשע בעבירות של גרם מוות ברשלנות בתאונת דרכים | עורך דין תעבורה פלילי,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,DO_NOT_REDIRECT_TARGET_SLUG_CONFLICT_NEEDS_REVIEW,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/psakdin/%D7%A2%D7%95%D7%A0%D7%A9-%D7%9E%D7%90%D7%A1%D7%A8-%D7%A4%D7%92%D7%A2-%D7%95%D7%91%D7%A8%D7%97-%D7%92%D7%A8%D7%99%D7%9E%D7%AA-%D7%9E%D7%95%D7%95%D7%AA-%D7%91%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA/,,"עונש מאסר פגע וברח גרימת מוות ברשלנות, מעשה פזיזות ורשלנות ברכב, הפקרה אחרי פגיעה ועוד",NEEDS_EDITORIAL_SLUG_MAPPING,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/standards-of-medical-fitness-to-drive/,https://jus-tice.co.il/standards-of-medical-fitness-to-drive/,תקנים מעודכנים להתאמה רפואית לנהיגה מרב”ד,KEEP_CURRENT_CLEAN_SLUG,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/medical-fitness-tests-for-driving-marvad-info/,https://jus-tice.co.il/medical-fitness-tests-for-driving-marvad-info/,מה זה מרב״ד?- מידע על המכון הרפואי לבטיחות בדרכים,KEEP_CURRENT_CLEAN_SLUG,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/medical-institute-for-road-safety/,https://jus-tice.co.il/medical-institute-for-road-safety/,המכון הרפואי לבטיחות בדרכים,KEEP_CURRENT_CLEAN_SLUG,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/punishment-of-parents-and-relatives-for-negligently-causing-death/,https://jus-tice.co.il/punishment-of-parents-and-relatives-for-negligently-causing-death/,מדיניות העמדה לדין וענישה של הורים וקרובי משפחה בגין גרימת מוות ברשלנות של בני משפחתם,KEEP_CURRENT_CLEAN_SLUG,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/characteristics-and-outcomes-of-children-with-coronavirus/,https://jus-tice.co.il/characteristics-and-outcomes-of-children-with-coronavirus/,ניתוח מאפייני תחלואה בקורונה בקרב ילדים,KEEP_CURRENT_CLEAN_SLUG,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/articles/%d7%9e%d7%90%d7%92%d7%a8-%d7%9e%d7%99%d7%93%d7%a2-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa/,https://jus-tice.co.il/medical-malpractice-lawyer/,מאגר מידע רשלנות רפואית,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,DO_NOT_REDIRECT_TARGET_SLUG_CONFLICT_NEEDS_REVIEW,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_source_legal_gate,/medical-malpractice-lawyer/,commercial pillar,General claim-review explanation; records checklist; lawyer consultation questions; cautious expert-review framing,NOT_VERIFIED,0,0,,SOURCE_LEGAL_DASHBOARD_GATE,HIGH,BLOCK_PUBLIC_CONTENT_CHANGES_UNTIL_SOURCE_LEGAL_PRIVACY_REVIEW,source_legal_privacy_review; owner_approval,BLOCKED_CLAIMS=Guaranteed compensation; best/top/recommended lawyer claims; precise deadlines without legal review; medical diagnosis advice; NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_source_legal_gate,,fee and cost support,General cost components and fee-intent support after review,NOT_VERIFIED,0,0,,SOURCE_LEGAL_DASHBOARD_GATE,MEDIUM,BLOCK_PUBLIC_CONTENT_CHANGES_UNTIL_SOURCE_LEGAL_PRIVACY_REVIEW,source_legal_privacy_review; owner_approval,BLOCKED_CLAIMS=Fixed fee promises; no-risk language; guaranteed result; outdated price tables; NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_source_legal_gate,,birth and pregnancy malpractice,Separate birth injury pregnancy monitoring delivery management and neonatal injury intents after review,NOT_VERIFIED,0,0,,SOURCE_LEGAL_DASHBOARD_GATE,HIGH,BLOCK_PUBLIC_CONTENT_CHANGES_UNTIL_SOURCE_LEGAL_PRIVACY_REVIEW,source_legal_privacy_review; owner_approval,BLOCKED_CLAIMS=Treating poor outcomes as automatic malpractice; duplicate birth/pregnancy pages; redirecting old GSC URL early; NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_source_legal_gate,/birth-injury/,birth injury and cerebral palsy support,Records/expert-review preparation; cautious support-page explanations,NOT_VERIFIED,0,0,,SOURCE_LEGAL_DASHBOARD_GATE,HIGH,BLOCK_PUBLIC_CONTENT_CHANGES_UNTIL_SOURCE_LEGAL_PRIVACY_REVIEW,source_legal_privacy_review; owner_approval,BLOCKED_CLAIMS=Unreviewed causation claims; overstatement of cerebral palsy cause; medical advice; NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_source_legal_gate,/anesthesia-medical-malpractice/,surgery anesthesia hospital error,Cautious support pages about records chronology questions and legal review,NOT_VERIFIED,0,0,,SOURCE_LEGAL_DASHBOARD_GATE,HIGH,BLOCK_PUBLIC_CONTENT_CHANGES_UNTIL_SOURCE_LEGAL_PRIVACY_REVIEW,source_legal_privacy_review; owner_approval,BLOCKED_CLAIMS=Saying complication equals negligence; surgical-risk medical advice; nested URL migration without plan; NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_source_legal_gate,/what-is-medical-malpractice-definition-examples/,definition common errors diagnosis,Concept definitions and warning-sign examples as informational support,NOT_VERIFIED,0,0,,SOURCE_LEGAL_DASHBOARD_GATE,MEDIUM,BLOCK_PUBLIC_CONTENT_CHANGES_UNTIL_SOURCE_LEGAL_PRIVACY_REVIEW,source_legal_privacy_review; owner_approval,BLOCKED_CLAIMS=Final legal tests without review; duplicate commercial intent; unsupported examples; NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_source_legal_gate,/cluster-wide/,records evidence expert opinion privacy,General records and chronology checklist; privacy warning; secure-intake requirements,NOT_VERIFIED,0,0,,SOURCE_LEGAL_DASHBOARD_GATE,VERY_HIGH,BLOCK_PUBLIC_CONTENT_CHANGES_UNTIL_SOURCE_LEGAL_PRIVACY_REVIEW,source_legal_privacy_review; owner_approval,BLOCKED_CLAIMS=Unsecured sensitive file submission; publishing health details in reviews; absolute expert-opinion claims; NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_source_legal_gate,,system background report content,System context and report citations with date/source framing,NOT_VERIFIED,0,0,,SOURCE_LEGAL_DASHBOARD_GATE,MEDIUM,BLOCK_PUBLIC_CONTENT_CHANGES_UNTIL_SOURCE_LEGAL_PRIVACY_REVIEW,source_legal_privacy_review; owner_approval,BLOCKED_CLAIMS=Marketing exaggeration; using report as pillar by word count; copying report text; NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
