query,date,clicks,impressions,ctr,position
חיפוש עורך דין לפי שם,2026-04-11,0,4,0,6.5
חיפוש עורך דין לפי שם,2026-04-12,0,1,0,9
חיפוש עורך דין לפי שם,2026-04-13,0,1,0,9
חיפוש עורך דין לפי שם,2026-04-14,0,16,0,8.5
חיפוש עורכי דין,2026-03-18,0,1,0,12
חיפוש עורכי דין,2026-03-19,0,2,0,9.5
חיפוש עורכי דין,2026-03-20,0,4,0,9.5
חיפוש עורכי דין,2026-03-21,0,2,0,10
חיפוש עורכי דין,2026-03-22,0,8,0,9.625
חיפוש עורכי דין,2026-03-23,0,10,0,9.5
חיפוש עורכי דין,2026-03-24,0,8,0,9.5
חיפוש עורכי דין,2026-03-25,0,9,0,7.888888888888889
חיפוש עורכי דין,2026-03-27,0,1,0,10
חיפוש עורכי דין,2026-03-29,0,1,0,21
חיפוש עורכי דין,2026-03-30,0,4,0,8.25
חיפוש עורכי דין,2026-03-31,0,6,0,7.5
חיפוש עורכי דין,2026-04-02,0,1,0,9
חיפוש עורכי דין,2026-04-03,0,2,0,9
חיפוש עורכי דין,2026-04-04,0,4,0,9.75
חיפוש עורכי דין,2026-04-05,0,8,0,8.375
חיפוש עורכי דין,2026-04-06,0,8,0,9.375
חיפוש עורכי דין,2026-04-07,0,2,0,11
חיפוש עורכי דין,2026-04-08,0,2,0,8.5
חיפוש עורכי דין,2026-04-09,0,3,0,8
חיפוש עורכי דין,2026-04-10,0,1,0,9
חיפוש עורכי דין,2026-04-11,0,3,0,10
חיפוש עורכי דין,2026-04-12,0,2,0,16
חיפוש עורכי דין,2026-04-13,0,1,0,16
חיפוש עורכי דין,2026-04-14,0,1,0,11
חיפוש עורכי דין לפי מספר רישיון,2026-03-23,0,1,0,8
חיפוש עורכי דין לפי עיר,2026-03-18,0,1,0,2
חיפוש עורכי דין לפי עיר,2026-03-19,0,1,0,2
חיפוש עורכי דין לפי עיר,2026-03-20,0,2,0,6.5
חיפוש עורכי דין לפי עיר,2026-03-21,0,1,0,2
חיפוש עורכי דין לפי עיר,2026-03-22,0,1,0,2
חיפוש עורכי דין לפי עיר,2026-03-23,0,2,0,2
חיפוש עורכי דין לפי עיר,2026-03-24,0,1,0,2
חיפוש עורכי דין לפי עיר,2026-03-25,0,1,0,2
חיפוש עורכי דין לפי עיר,2026-03-28,0,2,0,4.5
חיפוש עורכי דין לפי עיר,2026-03-29,0,1,0,15
חיפוש עורכי דין לפי עיר,2026-03-30,0,1,0,2
חיפוש עורכי דין לפי עיר,2026-03-31,0,1,0,2
חיפוש עורכי דין לפי עיר,2026-04-01,0,1,0,2
חיפוש עורכי דין לפי עיר,2026-04-03,0,2,0,2
חיפוש עורכי דין לפי עיר,2026-04-04,0,1,0,2
חיפוש עורכי דין לפי עיר,2026-04-05,0,2,0,2
חיפוש עורכי דין לפי עיר,2026-04-06,0,1,0,2
חיפוש עורכי דין לפי עיר,2026-04-07,0,1,0,6
חיפוש עורכי דין לפי עיר,2026-04-08,0,1,0,5
חיפוש עורכי דין לפי עיר,2026-04-09,0,1,0,2
חיפוש עורכי דין לפי עיר,2026-04-10,0,2,0,4.5
חיפוש עורכי דין לפי עיר,2026-04-11,0,1,0,2
חיפוש עורכי דין לפי עיר,2026-04-12,0,1,0,2
חיפוש עורכי דין לפי עיר,2026-04-13,0,1,0,6
חישוב דמי מדור במזונות ילדים,2026-03-19,0,1,0,85
חישוב דמי מדור במזונות ילדים,2026-03-20,0,1,0,92
חישוב דמי מדור במזונות ילדים,2026-04-10,0,1,0,61
חישוב דמי מזונות,2026-03-19,0,1,0,46
חישוב דמי מזונות,2026-04-09,0,1,0,36
חישוב מדור,2026-04-10,0,1,0,59
חישוב מזונות,2026-03-19,0,6,0,49.166666666666664
חישוב מזונות,2026-03-26,0,5,0,39
חישוב מזונות,2026-04-02,0,3,0,43.333333333333336
חישוב מזונות,2026-04-08,0,2,0,64.5
חישוב מזונות במשמורת משותפת,2026-03-20,0,1,0,58
חישוב מזונות במשמורת משותפת,2026-04-01,0,1,0,50
חישוב מזונות במשמורת משותפת,2026-04-05,0,1,0,54
חישוב מזונות במשמורת משותפת,2026-04-06,0,1,0,69
חישוב מזונות ילדים,2026-03-30,0,1,0,39
חישוב מזונות לילד אחד,2026-03-18,0,1,0,56
חישוב מזונות לילד אחד,2026-03-19,0,1,0,55
חישוב מזונות לילד אחד,2026-03-20,0,1,0,54
חישוב מזונות לילד אחד,2026-03-21,0,2,0,55.5
חישוב מזונות לילד אחד,2026-03-22,0,1,0,59
חישוב מזונות לילד אחד,2026-03-23,0,1,0,60
חישוב מזונות לילד אחד,2026-03-24,0,1,0,59
חישוב מזונות לילד אחד,2026-03-28,0,1,0,55
חישוב מזונות לילד אחד,2026-03-29,0,2,0,57
חישוב מזונות לילד אחד,2026-03-30,0,1,0,57
חישוב מזונות לילד אחד,2026-03-31,0,1,0,43
חישוב מזונות לילד אחד,2026-04-01,0,2,0,55.5
חישוב מזונות לילד אחד,2026-04-02,0,1,0,38
חישוב מזונות לילד אחד,2026-04-03,0,1,0,55
חישוב מזונות לילד אחד,2026-04-04,0,1,0,53
חישוב מזונות לילד אחד,2026-04-05,0,1,0,57
חישוב מזונות לילד אחד,2026-04-06,0,1,0,54
חישוב מזונות לילד אחד,2026-04-07,0,1,0,53
חישוב מזונות לילד אחד,2026-04-08,0,1,0,54
חישוב מזונות לילד אחד,2026-04-09,0,2,0,40
חישוב מזונות לילד אחד,2026-04-10,0,1,0,38
חישוב מס שבח מקרקעין,2026-04-10,0,1,0,55
חישוב ערך של נכס,2026-04-01,0,1,0,85
"חישוב תשואה בנדל""ן",2026-03-18,0,1,0,89
"חישוב תשואה בנדל""ן",2026-03-31,0,1,0,95
"חישוב תשואה בנדל""ן",2026-04-01,0,1,0,98
"חישוב תשואה בנדל""ן",2026-04-05,0,1,0,85
"חישוב תשואה בנדל""ן",2026-04-08,0,1,0,96
"חישוב תשואה על נכס להשקעה בארה""ב",2026-03-28,0,1,0,28
חלוק מעבדה מדא,2026-04-12,0,1,0,72
חלוקת רכוש ללא הסכם ממון,2026-03-23,0,1,0,62
חמצן לתינוק שנולד,2026-03-20,0,1,0,13
חקיקת חירום,2026-03-25,0,1,0,41
חשבונות חלקיים מול קבלן,2026-03-20,0,1,0,35
חשבונות חלקיים מול קבלן,2026-03-22,0,1,0,17
חשבונות חלקיים מול קבלן,2026-03-27,0,1,0,20
חשבונות חלקיים מול קבלן,2026-03-28,0,2,0,33.5
חשבונות חלקיים מול קבלן,2026-03-29,0,1,0,29
חשבונות חלקיים מול קבלן,2026-03-30,0,1,0,29
חשבונות חלקיים מול קבלן,2026-04-01,0,1,0,17
חשבונות חלקיים מול קבלן,2026-04-06,0,1,0,1
חשבונות חלקיים מול קבלן,2026-04-10,0,1,0,39
חשבונות חלקיים מול קבלן,2026-04-11,0,1,0,37
חשבונות חלקיים מול קבלן,2026-04-12,0,1,0,34
חשיבות הסכם ממון,2026-03-29,0,1,0,96
טבלת קנסות עבירות תנועה,2026-04-01,0,1,0,51
טבלת קנסות עבירות תנועה,2026-04-04,0,1,0,53
טבלת קנסות עבירות תנועה,2026-04-07,0,2,0,53.5
טבלת קנסות עבירות תנועה,2026-04-08,0,1,0,57
טבלת קנסות עבירות תנועה,2026-04-11,0,2,0,55
טבלת קנסות עבירות תנועה,2026-04-13,0,2,0,55.5
טופס בקשה כללית בית הדין הרבני,2026-04-01,0,2,0,43
טופס הכרה באבהות משרד הפנים,2026-03-20,0,1,0,91
טופס הסכם גירושין להורדה,2026-03-18,0,1,0,51
טופס הסכם גירושין להורדה,2026-03-19,0,1,0,48
טופס הסכם גירושין להורדה,2026-03-20,0,1,0,45
טופס הסכם גירושין להורדה,2026-03-21,0,1,0,50
טופס הסכם גירושין להורדה,2026-03-22,0,1,0,50
טופס הסכם גירושין להורדה,2026-03-23,0,1,0,48
טופס הסכם גירושין להורדה,2026-03-24,0,1,0,46
טופס הסכם גירושין להורדה,2026-03-29,0,1,0,57
טופס הסכם גירושין להורדה,2026-03-30,0,1,0,38
טופס הסכם גירושין להורדה,2026-03-31,0,1,0,57
טופס הסכם גירושין להורדה,2026-04-01,0,1,0,39
טופס הסכם גירושין להורדה,2026-04-02,0,1,0,54
טופס הסכם גירושין להורדה,2026-04-03,0,1,0,53
טופס הסכם גירושין להורדה,2026-04-04,0,1,0,42
טופס הסכם גירושין להורדה,2026-04-05,0,1,0,39
טופס הסכם גירושין להורדה,2026-04-06,0,1,0,54
טופס הסכם גירושין להורדה,2026-04-07,0,1,0,44
טופס הסכם גירושין להורדה,2026-04-08,0,1,0,53
טופס הסכם גירושין להורדה,2026-04-09,0,1,0,41
טופס הסכם גירושין להורדה,2026-04-10,0,1,0,41
טופס הסכם גירושין להורדה,2026-04-11,0,1,0,42
טופס הסכם גירושין להורדה,2026-04-12,0,1,0,43
טופס הסכם גירושין להורדה,2026-04-13,0,3,0,43.333333333333336
טופס הסכם גירושין להורדה,2026-04-14,0,2,0,45.5
טופס הסכמה למסירת מידע משרד הרישוי,2026-04-11,0,1,0,22
טופס יחסי עובד מעביד,2026-03-22,0,2,0,20.5
טופס צו הגנה,2026-03-18,0,1,0,84
טופס צוואה,2026-04-01,0,2,0,71
טים דרייפר,2026-03-29,0,1,0,55
טיפול משפטי,2026-03-21,0,1,0,72
טכנועד,2026-03-28,0,1,0,18
טלפון רשות המיסים,2026-03-30,0,1,0,66
טלפון רשות המיסים,2026-04-05,0,1,0,70
טלפון של רשות המיסים,2026-03-28,0,2,0,69
טעויות בטיפול רפואי,2026-03-18,0,1,0,25
טעויות בטיפול רפואי,2026-03-20,0,1,0,32
טעויות בטיפול רפואי,2026-03-21,0,1,0,41
טעויות בטיפול רפואי,2026-03-24,0,1,0,35
טעויות בטיפול רפואי,2026-04-01,0,1,0,39
טעויות בטיפול רפואי,2026-04-03,0,1,0,40
טעויות בטיפול רפואי,2026-04-06,0,1,0,18
טעויות בטיפול רפואי,2026-04-08,0,1,0,14
טעויות בטיפול רפואי,2026-04-10,0,2,0,34
טעויות בטיפול רפואי,2026-04-11,0,1,0,14
ידועים בציבור מזונות,2026-03-20,0,1,0,62
"יועץ נדל""ן בגרמניה",2026-03-18,0,1,0,14
"יועץ נדל""ן בגרמניה",2026-03-20,0,1,0,20
"יועץ נדל""ן בגרמניה",2026-03-22,0,1,0,15
"יועץ נדל""ן בגרמניה",2026-03-27,0,1,0,13
"יועץ נדל""ן בגרמניה",2026-03-31,0,1,0,16
"יועץ נדל""ן בגרמניה",2026-04-01,0,1,0,15
"יועץ נדל""ן בגרמניה",2026-04-02,0,1,0,10
"יועץ נדל""ן בגרמניה",2026-04-04,0,1,0,14
יורשים של ניצולי שואה רומניה,2026-04-09,0,1,0,72
יחסי ישראל מלטה,2026-03-21,0,2,0,12
יחסי עבודה,2026-03-18,0,1,0,68
יחסי עבודה,2026-03-19,0,2,0,62.5
יחסי עבודה,2026-03-20,0,1,0,59
יחסי עבודה,2026-03-21,0,1,0,59
יחסי עבודה,2026-03-22,0,1,0,61
יחסי עבודה,2026-03-23,0,1,0,59
יחסי עבודה,2026-03-24,0,1,0,65
יחסי עובד מעביד,2026-03-18,0,3,0,52.333333333333336
יחסי עובד מעביד,2026-03-19,0,2,0,55.5
יחסי עובד מעביד,2026-03-20,0,2,0,55.5
יחסי עובד מעביד,2026-03-21,0,1,0,49
יחסי עובד מעביד,2026-03-22,0,3,0,49
יחסי עובד מעביד,2026-03-23,0,3,0,50
יחסי עובד מעביד,2026-03-24,0,2,0,50.5
יחסי עובד מעביד,2026-03-27,0,1,0,53
יחסי עובד מעביד,2026-03-28,0,3,0,52
יחסי עובד מעביד,2026-03-30,0,2,0,57
יחסי עובד מעביד,2026-03-31,0,1,0,57
יחסי עובד מעביד,2026-04-01,0,2,0,57
יחסי עובד מעביד,2026-04-02,0,2,0,60
יחסי עובד מעביד,2026-04-04,0,1,0,20
יחסי עובד מעביד,2026-04-05,0,1,0,21
יחסי עורך דין לקוח,2026-03-20,0,1,0,35
ייעוץ חיצוני לעורכי דין בתיקי משמורת,2026-03-24,0,1,0,50
ייעוץ לעורכי דין,2026-03-30,0,1,0,34
ייעוץ לעורכי דין,2026-03-31,0,1,0,14
ייעוץ לעורכי דין,2026-04-02,0,1,0,14
ייעוץ מקצועי לעורכי דין,2026-03-18,0,1,0,35
ייעוץ משפטי,2026-03-18,0,2,0,40
ייעוץ משפטי,2026-03-19,0,2,0,58
ייעוץ משפטי,2026-03-21,0,2,0,52.5
ייעוץ משפטי,2026-03-23,0,1,0,52
ייעוץ משפטי,2026-03-24,0,2,0,43.5
ייעוץ משפטי,2026-03-26,0,1,0,38
ייעוץ משפטי,2026-03-28,0,1,0,30
ייעוץ משפטי,2026-03-30,0,2,0,22.5
ייעוץ משפטי,2026-03-31,0,2,0,16
ייעוץ משפטי,2026-04-02,0,2,0,33.5
ייעוץ משפטי,2026-04-05,0,1,0,42
ייעוץ משפטי,2026-04-06,0,1,0,16
ייעוץ משפטי,2026-04-09,0,1,0,70
ייעוץ משפטי,2026-04-11,0,1,0,34
ייעוץ משפטי בישראל,2026-03-25,0,1,0,29
ייעוץ משפטי בישראל,2026-03-31,0,1,0,27
ייעוץ משפטי בישראל,2026-04-07,0,1,0,43
ייעוץ משפטי בישראל,2026-04-14,0,1,0,25
ייעוץ משפטי וניהול משברים,2026-03-27,0,1,0,62
ייעוץ משפטי חינם,2026-03-28,0,1,0,41
ייעוץ משפטי חינם,2026-03-30,0,1,0,26
ייעוץ משפטי חינם,2026-03-31,0,1,0,54
ייעוץ משפטי חינם לנשים,2026-04-06,0,1,0,53
ייעוץ משפטי לחברות,2026-03-27,0,1,0,97
ייעוץ משפטי לעובדים באזור המרכז,2026-03-29,0,1,0,28
ייעוץ משפטי מקצועי,2026-04-13,0,1,0,14
ייעוץ משפטי פלילי בתל אביב,2026-04-04,0,1,0,30
ייעוץ משפטי פלילי בתל אביב,2026-04-11,0,1,0,32
ייעוץ עורך דין,2026-03-26,0,1,0,17
ייעוץ עורך דין,2026-04-01,0,1,0,16
ייעוץ עורך דין אונליין חינם,2026-03-18,0,1,0,17
ייעוץ עורך דין אונליין חינם,2026-03-29,0,2,0,11
ייעוץ עורך דין אונליין חינם,2026-03-30,0,3,0,13
ייעוץ עורך דין אונליין חינם,2026-03-31,0,1,0,11
ייעוץ עורך דין אונליין חינם,2026-04-03,0,3,0,10
ייעוץ עורך דין אונליין חינם,2026-04-04,0,1,0,10
ייעוץ עורך דין אונליין חינם,2026-04-05,0,3,0,9.333333333333334
ייעוץ עורך דין אונליין חינם,2026-04-06,0,1,0,11
ייעוץ עורך דין אונליין חינם,2026-04-07,0,1,0,11
ייעוץ עורך דין אונליין חינם,2026-04-08,0,1,0,13
ייעוץ עורך דין אונליין חינם,2026-04-09,0,4,0,11
ייעוץ עורך דין אונליין חינם,2026-04-10,0,2,0,12.5
ייעוץ עורך דין אונליין חינם,2026-04-12,0,1,0,9
ייעוץ עורך דין אונליין חינם,2026-04-13,0,2,0,9
ייעוץ+משפטי,2026-03-30,0,3,0,39.666666666666664
ייעוץ+משפטי,2026-04-10,0,1,0,46
ייעוץ+משפטי+בינלאומי,2026-03-29,0,1,0,68
ייעוץ+משפטי+בלתי+תלוי,2026-04-10,0,1,0,72
ייעוץ+משפטי+בקטגוריות+שונות,2026-04-10,0,3,0,18.333333333333332
ייעוץ+משפטי+ליזמים,2026-03-30,0,1,0,76
ייעוץ+משפטי+ללא+ייצוג,2026-03-30,0,3,0,40.333333333333336
ייעוץ+משפטי+ללא+ייצוג,2026-04-10,0,1,0,42
ייעוץ+משפטי+פרטי,2026-03-30,0,1,0,27
ייעוץ+משפטי+פרטי,2026-04-10,0,3,0,33
ייפוי כוח מתמשך,2026-03-18,0,21,0,69.85714285714286
ייפוי כוח מתמשך,2026-03-19,0,26,0,77.6923076923077
ייפוי כוח מתמשך,2026-03-20,0,17,0,75
ייפוי כוח מתמשך,2026-03-21,0,20,0,74.8
ייפוי כוח מתמשך,2026-03-22,0,25,0,74.72
ייפוי כוח מתמשך,2026-03-23,0,14,0,76.07142857142857
ייפוי כוח מתמשך,2026-03-24,0,10,0,69.1
ייפוי כוח מתמשך,2026-03-25,0,1,0,36
ייפוי כוח מתמשך,2026-03-26,0,5,0,60.2
ייפוי כוח מתמשך,2026-03-27,0,1,0,69
ייפוי כוח מתמשך,2026-03-28,0,10,0,50.8
ייפוי כוח מתמשך,2026-03-29,0,4,0,72.25
ייפוי כוח מתמשך,2026-03-30,0,6,0,72
ייפוי כוח מתמשך,2026-03-31,0,13,0,55
ייפוי כוח מתמשך,2026-04-01,0,18,0,70.83333333333333
ייפוי כוח מתמשך,2026-04-02,0,18,0,66.66666666666667
ייפוי כוח מתמשך,2026-04-03,0,19,0,65.42105263157895
ייפוי כוח מתמשך,2026-04-04,0,12,0,65.66666666666667
ייפוי כוח מתמשך,2026-04-05,0,11,0,72.36363636363636
ייפוי כוח מתמשך אונליין,2026-03-28,0,1,0,65
ייפוי כוח מתמשך אפוטרופוס,2026-03-24,0,1,0,100
ייפוי כוח מתמשך ברעננה,2026-04-01,0,1,0,91
ייפוי כוח מתמשך הגשה,2026-03-18,0,1,0,49
ייפוי כוח מתמשך הפעלה,2026-03-24,0,1,0,95
ייפוי כוח מתמשך הפקדה,2026-03-24,0,1,0,92
ייפוי כוח מתמשך מחיר,2026-03-24,0,1,0,72
ייפוי כוח מתמשך מחיר,2026-04-02,0,1,0,73
ייפוי כוח מתמשך מחיר,2026-04-03,0,1,0,74
ייפוי כוח מתמשך מחיר,2026-04-04,0,2,0,74
ייפוי כוח מתמשך מקוון,2026-03-19,0,4,0,58.5
ייפוי כוח מתמשך מקוון,2026-03-21,0,2,0,63.5
ייפוי כוח מתמשך מקוון,2026-03-23,0,3,0,69.66666666666667
ייפוי כוח מתמשך מקוון,2026-03-30,0,1,0,92
ייפוי כוח מתמשך מקוון,2026-04-01,0,1,0,94
ייפוי כוח מתמשך מקוון,2026-04-02,0,1,0,96
ייפוי כוח מתמשך מקוון,2026-04-03,0,1,0,84
ייפוי כוח מתמשך משרד המשפטים,2026-03-27,0,2,0,45.5
ייפוי כוח מתמשך עורך דין,2026-03-18,0,2,0,73.5
ייפוי כוח מתמשך עורך דין,2026-03-19,0,4,0,71.5
ייפוי כוח מתמשך עורך דין,2026-03-20,0,6,0,72.16666666666667
ייפוי כוח מתמשך עורך דין,2026-03-21,0,2,0,74
ייפוי כוח מתמשך עורך דין,2026-03-22,0,4,0,66
ייפוי כוח מתמשך עורך דין,2026-03-23,0,3,0,74
ייפוי כוח מתמשך עורך דין,2026-03-24,0,4,0,62.75
ייפוי כוח מתמשך עורך דין,2026-03-25,0,2,0,85.5
ייפוי כוח מתמשך עורך דין,2026-03-26,0,1,0,71
ייפוי כוח מתמשך עורך דין,2026-03-28,0,2,0,60
ייפוי כוח מתמשך עורך דין,2026-03-30,0,2,0,76
ייפוי כוח מתמשך עורך דין,2026-04-01,0,4,0,65.25
ייפוי כוח מתמשך עורך דין,2026-04-02,0,4,0,42
ייפוי כוח מתמשך עורך דין,2026-04-03,0,3,0,38.333333333333336
ייפוי כוח מתמשך עורך דין,2026-04-04,0,2,0,58
ייפוי כוח מתמשך עורך דין,2026-04-05,0,1,0,60
