post_id,post_type,status,current_url,current_slug,proposed_new_url,proposed_english_slug,title,h1,seo_title,meta_description,word_count,content_length,content_hash,date_published,date_modified,author,categories,tags,practice_area,city,parent_page,current_canonical,proposed_canonical,internal_links_in,internal_links_out,media_count,featured_image,gsc_clicks_3m,gsc_impressions_3m,gsc_ctr_3m,gsc_position_3m,gsc_clicks_12m,gsc_impressions_12m,top_queries,primary_keyword,secondary_keywords,search_intent,topic_cluster,pillar_candidate,supporting_page_candidate,duplicate_title_risk,duplicate_topic_risk,cannibalization_group,traffic_value,traffic_risk,content_quality_score,quality_status,recommended_action,redirect_required,redirect_target,import_ready,owner_approval_required,notes,last_reviewed_by,last_reviewed_at,h1_count,h2_count,h3_count,external_links_out,has_images,content_body_file
8071,article,publish,http://jus-tice.co.il/החמרת-עונש-עבירות-בנשק-מכירת-כלי-נשק-שונים,%d7%94%d7%97%d7%9e%d7%a8%d7%aa-%d7%a2%d7%95%d7%a0%d7%a9-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%91%d7%a0%d7%a9%d7%a7-%d7%9e%d7%9b%d7%99%d7%a8%d7%aa-%d7%9b%d7%9c%d7%99-%d7%a0%d7%a9%d7%a7-%d7%a9,UNKNOWN,UNKNOWN,החמרת עונש עבירות בנשק &#8211; מכירת  כלי נשק שונים,UNKNOWN,UNKNOWN,UNKNOWN,613,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,GOOD_BUT_NEEDS_UPDATE,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-8071-%d7%94%d7%97%d7%9e%d7%a8%d7%aa-%d7%a2%d7%95%d7%a0%d7%a9-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%91%d7%a0%d7%a9%d7%a7-%d7%9e%d7%9b%d7%99%d7%a8%d7%aa-%d7%9b%d7%9c%d7%99-%d7%a0%d7%a9%d7%a7-%d7%a9.md
8066,article,publish,http://jus-tice.co.il/תנאי-ההסגרה-וסייגיה,%d7%aa%d7%a0%d7%90%d7%99-%d7%94%d7%94%d7%a1%d7%92%d7%a8%d7%94-%d7%95%d7%a1%d7%99%d7%99%d7%92%d7%99%d7%94,UNKNOWN,UNKNOWN,תנאי ההסגרה וסייגיה,UNKNOWN,UNKNOWN,UNKNOWN,13595,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,54,NO,post-8066-%d7%aa%d7%a0%d7%90%d7%99-%d7%94%d7%94%d7%a1%d7%92%d7%a8%d7%94-%d7%95%d7%a1%d7%99%d7%99%d7%92%d7%99%d7%94.md
8058,article,publish,http://jus-tice.co.il/בית-הדין-הרבני-קנה-סמכות-למרות-הגשת-תובענה-בעניין-החזקת-ילדים,%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%9b%d7%a8%d7%95%d7%9b%d7%94-%d7%91%d7%99%d7%aa-%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%a8%d7%91%d7%a0%d7%99-%d7%a7%d7%a0%d7%94,UNKNOWN,UNKNOWN,תביעת גירושין כרוכה: בית הדין הרבני קנה סמכות למרות הגשת תובענה בעניין החזקת ילדים והסדרי שהותם בפני בית המשפט לענייני משפחה,UNKNOWN,UNKNOWN,UNKNOWN,2216,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-8058-%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%9b%d7%a8%d7%95%d7%9b%d7%94-%d7%91%d7%99%d7%aa-%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%a8%d7%91%d7%a0%d7%99-%d7%a7%d7%a0%d7%94.md
8047,article,publish,http://jus-tice.co.il/פיצוי-בגין-איחור-במסירת-דירה-מקבלן-תא-10300-02-21,%d7%a4%d7%99%d7%a6%d7%95%d7%99-%d7%91%d7%92%d7%99%d7%9f-%d7%90%d7%99%d7%97%d7%95%d7%a8-%d7%91%d7%9e%d7%a1%d7%99%d7%a8%d7%aa-%d7%93%d7%99%d7%a8%d7%94-%d7%9e%d7%a7%d7%91%d7%9c%d7%9f-%d7%aa%d7%90-1030,UNKNOWN,UNKNOWN,פיצוי בגין איחור במסירת דירה מקבלן (ת&#8221;א 10300-02-21),UNKNOWN,UNKNOWN,UNKNOWN,2735,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-8047-%d7%a4%d7%99%d7%a6%d7%95%d7%99-%d7%91%d7%92%d7%99%d7%9f-%d7%90%d7%99%d7%97%d7%95%d7%a8-%d7%91%d7%9e%d7%a1%d7%99%d7%a8%d7%aa-%d7%93%d7%99%d7%a8%d7%94-%d7%9e%d7%a7%d7%91%d7%9c%d7%9f-%d7%aa%d7%90-1030.md
8040,article,publish,http://jus-tice.co.il/litigation-strategy,%d7%90%d7%a1%d7%98%d7%a8%d7%98%d7%92%d7%99%d7%99%d7%aa-%d7%9c%d7%99%d7%98%d7%99%d7%92%d7%a6%d7%99%d7%94-%d7%90%d7%a1%d7%98%d7%a8%d7%98%d7%92%d7%99%d7%94-%d7%9c%d7%a0%d7%99%d7%94%d7%95%d7%9c-%d7%aa,UNKNOWN,UNKNOWN,אסטרטגיית ליטיגציה | אסטרטגיה לניהול תיק משפטי,UNKNOWN,UNKNOWN,UNKNOWN,918,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,GOOD_BUT_NEEDS_UPDATE,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-8040-%d7%90%d7%a1%d7%98%d7%a8%d7%98%d7%92%d7%99%d7%99%d7%aa-%d7%9c%d7%99%d7%98%d7%99%d7%92%d7%a6%d7%99%d7%94-%d7%90%d7%a1%d7%98%d7%a8%d7%98%d7%92%d7%99%d7%94-%d7%9c%d7%a0%d7%99%d7%94%d7%95%d7%9c-%d7%aa.md
8036,article,publish,http://jus-tice.co.il/legal-clinic,%d7%a7%d7%9c%d7%99%d7%a0%d7%99%d7%a7%d7%94-%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa,UNKNOWN,UNKNOWN,קליניקה משפטית,UNKNOWN,UNKNOWN,UNKNOWN,281,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,THIN,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-8036-%d7%a7%d7%9c%d7%99%d7%a0%d7%99%d7%a7%d7%94-%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa.md
8012,article,publish,http://jus-tice.co.il/טופס-תצהיר-נלווה-לבקשה-לרישיון-עסק-באופן-מקוון,%d7%98%d7%95%d7%a4%d7%a1-%d7%aa%d7%a6%d7%94%d7%99%d7%a8-%d7%a0%d7%9c%d7%95%d7%95%d7%94-%d7%9c%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a8%d7%99%d7%a9%d7%99%d7%95%d7%9f-%d7%a2%d7%a1%d7%a7-%d7%91%d7%90%d7%95,UNKNOWN,UNKNOWN,טופס תצהיר נלווה לבקשה לרישיון עסק באופן מקוון,UNKNOWN,UNKNOWN,UNKNOWN,412,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,GOOD_BUT_NEEDS_UPDATE,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-8012-%d7%98%d7%95%d7%a4%d7%a1-%d7%aa%d7%a6%d7%94%d7%99%d7%a8-%d7%a0%d7%9c%d7%95%d7%95%d7%94-%d7%9c%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a8%d7%99%d7%a9%d7%99%d7%95%d7%9f-%d7%a2%d7%a1%d7%a7-%d7%91%d7%90%d7%95.md
8009,article,publish,http://jus-tice.co.il/טופס-הצהרה-בעקבות-שינוי-בעלות-בעסק,%d7%98%d7%95%d7%a4%d7%a1-%d7%94%d7%a6%d7%94%d7%a8%d7%94-%d7%91%d7%a2%d7%a7%d7%91%d7%95%d7%aa-%d7%a9%d7%99%d7%a0%d7%95%d7%99-%d7%91%d7%a2%d7%9c%d7%95%d7%aa-%d7%91%d7%a2%d7%a1%d7%a7,UNKNOWN,UNKNOWN,טופס הצהרה בעקבות שינוי בעלות בעסק,UNKNOWN,UNKNOWN,UNKNOWN,297,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,THIN,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-8009-%d7%98%d7%95%d7%a4%d7%a1-%d7%94%d7%a6%d7%94%d7%a8%d7%94-%d7%91%d7%a2%d7%a7%d7%91%d7%95%d7%aa-%d7%a9%d7%99%d7%a0%d7%95%d7%99-%d7%91%d7%a2%d7%9c%d7%95%d7%aa-%d7%91%d7%a2%d7%a1%d7%a7.md
8007,article,publish,http://jus-tice.co.il/עורך-דין-רישוי-עסקים,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a8%d7%99%d7%a9%d7%95%d7%99-%d7%a2%d7%a1%d7%a7%d7%99%d7%9d,UNKNOWN,UNKNOWN,עורך דין רישוי עסקים,UNKNOWN,UNKNOWN,UNKNOWN,35,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,THIN,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-8007-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a8%d7%99%d7%a9%d7%95%d7%99-%d7%a2%d7%a1%d7%a7%d7%99%d7%9d.md
8004,article,publish,http://jus-tice.co.il/legal-education,%d7%97%d7%99%d7%a0%d7%95%d7%9a-%d7%9e%d7%a9%d7%a4%d7%98%d7%99-%d7%94%d7%a9%d7%9b%d7%9c%d7%94-%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa,UNKNOWN,UNKNOWN,חינוך משפטי | השכלה משפטית,UNKNOWN,UNKNOWN,UNKNOWN,4056,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-8004-%d7%97%d7%99%d7%a0%d7%95%d7%9a-%d7%9e%d7%a9%d7%a4%d7%98%d7%99-%d7%94%d7%a9%d7%9b%d7%9c%d7%94-%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa.md
8000,article,publish,http://jus-tice.co.il/legal-awareness,%d7%9e%d7%95%d7%93%d7%a2%d7%95%d7%aa-%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa,UNKNOWN,UNKNOWN,מודעות משפטית,UNKNOWN,UNKNOWN,UNKNOWN,2117,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-8000-%d7%9e%d7%95%d7%93%d7%a2%d7%95%d7%aa-%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa.md
7983,article,publish,http://jus-tice.co.il/בקשה-לרישום-מכר,%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a8%d7%99%d7%a9%d7%95%d7%9d-%d7%9e%d7%9b%d7%a8,UNKNOWN,UNKNOWN,בקשה לרישום מכר,UNKNOWN,UNKNOWN,UNKNOWN,58,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,THIN,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-7983-%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a8%d7%99%d7%a9%d7%95%d7%9d-%d7%9e%d7%9b%d7%a8.md
7970,article,publish,http://jus-tice.co.il/articles/איסור-פרסום-של-חוות-דעת-לעניין-המסוגלו,%d7%90%d7%99%d7%a1%d7%95%d7%a8-%d7%a4%d7%a8%d7%a1%d7%95%d7%9d-%d7%a9%d7%9c-%d7%97%d7%95%d7%95%d7%aa-%d7%93%d7%a2%d7%aa-%d7%9c%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%94%d7%9e%d7%a1%d7%95%d7%92%d7%9c%d7%95,UNKNOWN,UNKNOWN,פרסום של חוות דעת לעניין המסוגלות ההורית ומסוכנות- לשימוש במסגרת הליך פלילי (תלה&#8221;מ 45060-05-22),UNKNOWN,UNKNOWN,UNKNOWN,593,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,GOOD_BUT_NEEDS_UPDATE,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-7970-%d7%90%d7%99%d7%a1%d7%95%d7%a8-%d7%a4%d7%a8%d7%a1%d7%95%d7%9d-%d7%a9%d7%9c-%d7%97%d7%95%d7%95%d7%aa-%d7%93%d7%a2%d7%aa-%d7%9c%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%94%d7%9e%d7%a1%d7%95%d7%92%d7%9c%d7%95.md
7964,article,publish,http://jus-tice.co.il/articles/השופטת-חיה-זנדברג-פסד-בתביעה-לפיצויים,%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%97%d7%99%d7%94-%d7%96%d7%a0%d7%93%d7%91%d7%a8%d7%92-%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%9c%d7%a4%d7%99%d7%a6%d7%95%d7%99%d7%99%d7%9d,UNKNOWN,UNKNOWN,השופטת חיה זנדברג: פס&#8221;ד בתביעה לפיצויים בגין נזקי גוף בטענה לרשלנות לאחר לידה (ת&#8221;א 58449-02-18),UNKNOWN,UNKNOWN,UNKNOWN,12846,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-7964-%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%97%d7%99%d7%94-%d7%96%d7%a0%d7%93%d7%91%d7%a8%d7%92-%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%9c%d7%a4%d7%99%d7%a6%d7%95%d7%99%d7%99%d7%9d.md
7959,article,publish,http://jus-tice.co.il/articles/פסד-בתביעה-לשון-הרע-בגין-פרסום-בקבוצת,%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%9c%d7%a9%d7%95%d7%9f-%d7%94%d7%a8%d7%a2-%d7%91%d7%92%d7%99%d7%9f-%d7%a4%d7%a8%d7%a1%d7%95%d7%9d-%d7%91%d7%a7%d7%91%d7%95%d7%a6%d7%aa,UNKNOWN,UNKNOWN,פס&#8221;ד בתביעה לשון הרע בגין פרסום בקבוצת פייסבוק (ת&#8221;א 15771-09-19),UNKNOWN,UNKNOWN,UNKNOWN,13725,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,7,NO,post-7959-%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%9c%d7%a9%d7%95%d7%9f-%d7%94%d7%a8%d7%a2-%d7%91%d7%92%d7%99%d7%9f-%d7%a4%d7%a8%d7%a1%d7%95%d7%9d-%d7%91%d7%a7%d7%91%d7%95%d7%a6%d7%aa.md
7953,article,publish,http://jus-tice.co.il/articles/7953-2,7953-2,UNKNOWN,UNKNOWN,בקשה לאיזון חובות בשל חשש לחובות פיקטיביים שיצר צד אחד לשם חיובו של הצד השני במחציתם &#8211; 1283952-9 &#8211; ביה&#8221;ד ירושלים,UNKNOWN,UNKNOWN,UNKNOWN,3795,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-7953-7953-2.md
7951,article,publish,http://jus-tice.co.il/articles/פירוק-שיתוף-בין-בני-זוג-חלוקת-דירה-לפי,%d7%a4%d7%99%d7%a8%d7%95%d7%a7-%d7%a9%d7%99%d7%aa%d7%95%d7%a3-%d7%91%d7%99%d7%9f-%d7%91%d7%a0%d7%99-%d7%96%d7%95%d7%92-%d7%97%d7%9c%d7%95%d7%a7%d7%aa-%d7%93%d7%99%d7%a8%d7%94-%d7%9c%d7%a4%d7%99,UNKNOWN,UNKNOWN,פירוק שיתוף בין בני זוג- חלוקת דירה לפי הרישום &#8211; 1273597-6 &#8211; ביה&#8221;ד ירושלים,UNKNOWN,UNKNOWN,UNKNOWN,1299,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,GOOD_BUT_NEEDS_UPDATE,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-7951-%d7%a4%d7%99%d7%a8%d7%95%d7%a7-%d7%a9%d7%99%d7%aa%d7%95%d7%a3-%d7%91%d7%99%d7%9f-%d7%91%d7%a0%d7%99-%d7%96%d7%95%d7%92-%d7%97%d7%9c%d7%95%d7%a7%d7%aa-%d7%93%d7%99%d7%a8%d7%94-%d7%9c%d7%a4%d7%99.md
