post_id,post_type,wp_status,current_url,current_slug,current_title,author_id,published_date,modified_date,practice_area_ids,practice_area_names,category_ids,tag_ids
8995,articles,publish,http://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%AA%D7%9C%D7%94%D7%9E-21976-01-20/,%d7%9e%d7%a9%d7%a4%d7%97%d7%94-%d7%91%d7%a9-%d7%a1%d7%92%d7%a0%d7%99%d7%aa-%d7%94%d7%a0%d7%a9%d7%99%d7%90-%d7%a8%d7%95%d7%aa%d7%9d-%d7%a7%d7%95%d7%93%d7%9c%d7%a8-%d7%a2%d7%99%d7%90%d7%a9-%d7%a4,"משפחה ב&#8221;ש, סגנית הנשיא רותם קודלר עיאש: פס&#8221;ד בעניין מזונות (תלה&#8221;מ 21976-01-20)",282,2023-03-23,2023-03-23,68,דיני משפחה,,
8990,articles,publish,http://jus-tice.co.il/%D7%93%D7%A8%D7%9B%D7%95%D7%9F-%D7%99%D7%95%D7%95%D7%A0%D7%99-%D7%94%D7%92%D7%99%D7%A8%D7%94-%D7%A8%D7%99%D7%9C%D7%95%D7%A7%D7%99%D7%99%D7%A9%D7%9F-%D7%9E%D7%92%D7%95%D7%A8%D7%99%D7%9D-%D7%9E%D7%94-%D7%94%D7%93%D7%A8%D7%99%D7%A9%D7%95%D7%AA-%D7%95%D7%94%D7%A2%D7%9C%D7%95%D7%99%D7%95%D7%AA/,%d7%93%d7%a8%d7%9b%d7%95%d7%9f-%d7%99%d7%95%d7%95%d7%a0%d7%99-%d7%94%d7%92%d7%99%d7%a8%d7%94-%d7%a8%d7%99%d7%9c%d7%95%d7%a7%d7%99%d7%99%d7%a9%d7%9f-%d7%9e%d7%92%d7%95%d7%a8%d7%99%d7%9d-%d7%9e,"דרכון יווני – הגירה, רילוקיישן, מגורים: מה הדרישות והעלויות",282,2023-03-22,2023-10-31,308,עורך דין,,
8932,articles,publish,http://jus-tice.co.il/buying-property-in-greece/,%d7%9b%d7%9c-%d7%9e%d7%94-%d7%a9%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%a6%d7%a8%d7%99%d7%9a-%d7%9c%d7%93%d7%a2%d7%aa-%d7%9c%d7%a4%d7%a0%d7%99-%d7%a8%d7%9b%d7%99%d7%a9%d7%aa-%d7%a0%d7%9b%d7%a1-%d7%91,רכישת נכס ביוון | תהליך קניית בית ביוון | כמה עולה דירה ביוון,282,2023-03-21,2024-01-23,234,"מקרקעין | נדל""ן",,
8930,articles,publish,http://jus-tice.co.il/1355956-3/,%d7%a2%d7%99%d7%9c%d7%aa-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%97%d7%95%d7%91%d7%94-%d7%9c%d7%94%d7%95%d7%9b%d7%99%d7%97-%d7%98%d7%a2%d7%a0%d7%95%d7%aa-1355956-3-%d7%91%d7%99%d7%94,עילת גירושין: חובה להוכיח טענות  1355956-3 – ביה&#8221;ד הגדול,282,2023-03-21,2023-03-21,392,גירושין,,
8928,articles,publish,http://jus-tice.co.il/1303799/4/,%d7%9e%d7%9b%d7%99%d7%a8%d7%aa-%d7%a0%d7%9b%d7%a1-%d7%91%d7%94%d7%95%d7%a8%d7%90%d7%aa-%d7%91%d7%99%d7%aa-%d7%93%d7%99%d7%9f-%d7%9c%d7%9c%d7%90-%d7%94%d7%a1%d7%9b%d7%9e%d7%aa-%d7%94%d7%91%d7%a2%d7%9c,מכירת נכס בהוראת בית דין ללא הסכמת הבעלים,282,2023-03-21,2023-03-21,68,דיני משפחה,,
8926,articles,publish,http://jus-tice.co.il/33316-07-19/,%d7%a4%d7%a1%d7%93-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a8%d7%9b%d7%95%d7%a9%d7%99%d7%aa-%d7%95%d7%90%d7%99%d7%96%d7%95%d7%9f-%d7%9e%d7%a9%d7%90%d7%91%d7%99%d7%9d,פס&#8221;ד בעניין תביעה רכושית ואיזון משאבים בין בני זוג לשעבר (תלה&#8221;מ 33316-07-19),282,2023-03-21,2023-03-21,392,גירושין,,
8924,articles,publish,http://jus-tice.co.il/47795-09-20/,%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%9c%d7%a9%d7%95%d7%9f-%d7%94%d7%a8%d7%a2-%d7%a9%d7%9c-%d7%91%d7%9f-%d7%a0%d7%92%d7%93-%d7%a4%d7%99%d7%a8%d7%a1%d7%95%d7%9d-%d7%a9%d7%91,פס&#8221;ד בתביעת לשון הרע של בן נגד פירסום שביצע אביו (תמ&#8221;ש 47795-09-20),282,2023-03-21,2023-03-21,129,לשון הרע,,
8863,articles,publish,http://jus-tice.co.il/greece-lawyers/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%91%d7%99%d7%95%d7%95%d7%9f-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%91%d7%99%d7%95%d7%95%d7%9f-%d7%a2%d7%95%d7%93-%d7%99%d7%a9%d7%a8,עורך דין יוון | משרד עורכי דין ביוון | עו&#8221;ד ישראלי יוון,282,2023-03-19,2023-03-22,308,עורך דין,,
8821,articles,publish,http://jus-tice.co.il/immigration-lawyer/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%94%d7%92%d7%99%d7%a8%d7%94-%d7%a2%d7%95%d7%93-%d7%94%d7%92%d7%99%d7%a8%d7%94-%d7%9c%d7%97%d7%95%d7%9c,עורך דין הגירה | עו&#8221;ד הגירה לחו&#8221;ל | רילוקיישן לישראלים,282,2023-03-16,2024-04-24,308,עורך דין,,
8808,articles,publish,http://jus-tice.co.il/%D7%9E%D7%A0%D7%AA%D7%97-%D7%A4%D7%9C%D7%A1%D7%98%D7%99-%D7%A4%D7%A0%D7%99%D7%9D/,%d7%9e%d7%a0%d7%aa%d7%97-%d7%a4%d7%9c%d7%a1%d7%98%d7%99-%d7%a4%d7%a0%d7%99%d7%9d,מנתח פלסטי פנים,282,2023-03-15,2023-03-16,,,,
8795,articles,publish,http://jus-tice.co.il/shoplifting/,%d7%92%d7%a0%d7%99%d7%91%d7%94-%d7%9e%d7%97%d7%a0%d7%95%d7%99%d7%95%d7%aa-%d7%a2%d7%91%d7%99%d7%a8%d7%aa-%d7%92%d7%a0%d7%99%d7%91%d7%94-%d7%9e%d7%97%d7%a0%d7%95%d7%aa-%d7%a2%d7%a1%d7%a7,גניבה מחנויות | עבירת גניבה מחנות – עסק,282,2023-03-14,2023-03-14,170,משפט פלילי,,
8793,articles,publish,http://jus-tice.co.il/list-of-types-of-fraud/,%d7%a8%d7%a9%d7%99%d7%9e%d7%94-%d7%a9%d7%9c-%d7%a1%d7%95%d7%92%d7%99-%d7%94%d7%95%d7%a0%d7%90%d7%94,עורך דין פלילי הונאה |  סוגי הונאה,282,2023-03-14,2023-06-04,170,משפט פלילי,,
8777,articles,publish,http://jus-tice.co.il/cyprus-lawyer/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a7%d7%a4%d7%a8%d7%99%d7%a1%d7%99%d7%9f-%d7%a2%d7%95%d7%93-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%91%d7%a7%d7%a4%d7%a8%d7%99%d7%a1%d7%99%d7%9f,עורך דין קפריסין | עו&#8221;ד ישראלי בקפריסין,282,2023-03-13,2023-12-18,308,עורך דין,,
8774,articles,publish,http://jus-tice.co.il/74657-12-20/,%d7%92%d7%96%d7%a8-%d7%93%d7%99%d7%9f-%d7%9c%d7%a0%d7%90%d7%a9%d7%9d-%d7%91%d7%a8%d7%a6%d7%97-%d7%90%d7%99%d7%9e%d7%95-%d7%aa%d7%a4%d7%97-74657-12-20,גזר דין לנאשם ברצח אימו (תפ&#8221;ח 74657-12-20),282,2023-03-13,2023-03-13,170,משפט פלילי,,
8772,articles,publish,http://jus-tice.co.il/decision6199-03-18/,%d7%a4%d7%a1%d7%93-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a8%d7%9b%d7%95%d7%a9%d7%99%d7%aa-%d7%91%d7%99%d7%9f-%d7%91%d7%a0%d7%99-%d7%96%d7%95%d7%92-%d7%9c%d7%a9,פס&#8221;ד בעניין תביעה רכושית בין בני זוג לשעבר | תלה&#8221;מ 6199-03-18 השופטת עפרה גיא,282,2023-03-13,2023-03-13,68,דיני משפחה,,
8764,articles,publish,http://jus-tice.co.il/1265026-5-%D7%A8%D7%91%D7%A0%D7%99-%D7%97%D7%99%D7%A4%D7%94/,%d7%97%d7%96%d7%a7%d7%aa-%d7%97%d7%99%d7%95%d7%91-%d7%91%d7%9b%d7%aa%d7%95%d7%91%d7%94-%d7%9b%d7%a9%d7%94%d7%90%d7%99%d7%a9%d7%94-%d7%a9%d7%aa%d7%91%d7%a2%d7%94-%d7%92%d7%99%d7%a8%d7%95%d7%a9,&#8216;חזקת חיוב' בכתובה כשהאישה שתבעה גירושין – 1265026-5 – ביה&#8221;ד חיפה,282,2023-03-11,2023-03-11,68,דיני משפחה,,
8762,articles,publish,http://jus-tice.co.il/1394399-1/,%d7%90%d7%99%d7%a1%d7%95%d7%a8-%d7%9c%d7%91%d7%95%d7%a2%d7%9c-%d7%9c%d7%90%d7%97%d7%a8-%d7%a1%d7%99%d7%93%d7%95%d7%a8-%d7%92%d7%98-%d7%9e%d7%94%d7%a8%d7%a9%d7%9d-1394399-1-%d7%91%d7%99,איסור לבועל לאחר סידור &#8221;גט מהרש&#8221;ם&#8221; 1394399-1 ביה&#8221;ד אשקלון,282,2023-03-11,2023-03-11,392,גירושין,,
8760,articles,publish,http://jus-tice.co.il/1312042-4-%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%92%D7%93%D7%95%D7%9C/,%d7%91%d7%99%d7%98%d7%95%d7%9c-%d7%9e%d7%9b%d7%a8-%d7%90%d7%95-%d7%9e%d7%aa%d7%a0%d7%94-%d7%91%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%9e%d7%95%d7%a2%d7%93-%d7%94%d7%a7%d7%a8%d7%a2-%d7%91,ביטול מכר או מתנה בגירושין &#8216;מועד הקרע' במקרה של בגידה,282,2023-03-11,2023-03-11,392,גירושין,,
8753,articles,publish,http://jus-tice.co.il/portugal-lawyers/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%95%d7%a8%d7%98%d7%95%d7%92%d7%9c-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%91%d7%a4%d7%95%d7%a8%d7%98,עורך דין פורטוגל | עו&#8221;ד ישראלי בפורטוגל,282,2023-03-11,2024-07-27,683,פורטוגל,,
8746,articles,publish,http://jus-tice.co.il/9230-03-20/,%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%95%d7%a8%d7%93-%d7%a9%d7%91%d7%99%d7%98-%d7%a4%d7%99%d7%a0%d7%a7%d7%9c%d7%a9%d7%98%d7%99%d7%99%d7%9f-%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%aa,השופטת ורד שביט-פינקלשטיין: פס&#8221;ד בתביעת אח נגד שלושת אחיו לפירוק שיתוף בדירה שהתקבלה בירושה (תמ&#8221;ש 9230-03-20),282,2023-03-09,2023-03-09,68,דיני משפחה,,
8744,articles,publish,http://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99%D7%9D-%D7%9B%D7%A0%D7%92%D7%93-%D7%A8%D7%95%D7%A4%D7%90-%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D-%D7%AA%D7%90-9109-12-19/,%d7%a4%d7%a1%d7%93-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%a4%d7%99%d7%a6%d7%95%d7%99%d7%99%d7%9d-%d7%9b%d7%a0%d7%92%d7%93-%d7%a8%d7%95%d7%a4%d7%90-%d7%a9%d7%99%d7%a0,פס&#8221;ד בעניין תביעת פיצויים כנגד רופא שיניים (ת&#8221;א 9109-12-19),282,2023-03-09,2023-03-09,309,פיצויים,,
8742,articles,publish,http://jus-tice.co.il/52923-11-20/,%d7%92%d7%96%d7%93-%d7%9c%d7%a0%d7%90%d7%a9%d7%9d-%d7%91%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9e%d7%99%d7%9f-%d7%91%d7%a8%d7%a9%d7%aa-%d7%aa%d7%a4%d7%97-52923-11-20,גז&#8221;ד לנאשם בעבירות מין ברשת (תפ&#8221;ח 52923-11-20),282,2023-03-09,2023-03-09,170,משפט פלילי,,
8716,articles,publish,http://jus-tice.co.il/32292-3-%D7%A8%D7%91%D7%A0%D7%99-%D7%90%D7%A9%D7%93%D7%95%D7%93/,%d7%a4%d7%99%d7%a8%d7%95%d7%93-%d7%9e%d7%9e%d7%95%d7%a9%d7%9a-%d7%9b%d7%a2%d7%99%d7%9c%d7%94-%d7%9c%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-32292-3-%d7%91%d7%99%d7%94%d7%93-%d7%90%d7%a9%d7%93,פירוד ממושך כעילה לגירושין 32292-3 ביה&#8221;ד אשדוד,282,2023-03-06,2023-03-06,392,גירושין,,
8706,articles,publish,http://jus-tice.co.il/legal-courses-for-lawyers/,%d7%a7%d7%95%d7%a8%d7%a1%d7%99%d7%9d-%d7%9c%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f,קורסים לעורכי דין,282,2023-03-06,2023-03-06,308,עורך דין,,
8698,articles,publish,http://jus-tice.co.il/%D7%AA%D7%A2-55971-02-20/,%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%91%d7%9b%d7%99%d7%a8%d7%94-%d7%a9%d7%95%d7%a9%d7%a0%d7%94-%d7%91%d7%a8%d7%92%d7%a8-%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%95%d7%91%d7%a2%d7%a0%d7%94-%d7%9c,השופטת בכירה שושנה ברגר: פס&#8221;ד בתובענה לביטול צו קיום צוואה (ת&#8221;ע 55971-02-20),282,2023-03-02,2023-03-02,75,ענייני ירושה,,
8669,articles,publish,http://jus-tice.co.il/insolvency/,%d7%97%d7%93%d7%9c%d7%95%d7%aa-%d7%a4%d7%a8%d7%a2%d7%95%d7%9f,חדלות פירעון,282,2023-03-01,2023-03-01,312,מסחרי-אזרחי,,
8665,articles,publish,http://jus-tice.co.il/1381090-1/,%d7%a1%d7%9e%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%91%d7%99%d7%94%d7%93-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%a0%d7%92%d7%93-%d7%90%d7%96%d7%a8%d7%97,סמכויות ביה&#8221;ד בתביעת גירושין נגד אזרח ותושב חו&#8221;ל על בסיס סירובו להזמנות בתי דין בחו&#8221;ל או התעלמותו מהזמנותיהם – 1381090-1 – ביה&#8221;ד הגדול,282,2023-02-28,2023-02-28,392,גירושין,,
8652,articles,publish,http://jus-tice.co.il/75054-07-19/,%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a0%d7%92%d7%93-%d7%9e%d7%a0%d7%94%d7%9c-%d7%a2%d7%96%d7%91%d7%95%d7%9f-%d7%91%d7%98%d7%a2%d7%a0%d7%94-%d7%a9%d7%9c%d7%90-%d7%94%d7%a9%d7%9b%d7%99%d7%a8-%d7%a0%d7%9b,תביעה נגד מנהל עזבון בטענה שלא השכיר נכסים שהיו שייכים לעיזבון (תמ&#8221;ש 75054-07-19),282,2023-02-26,2023-02-26,75,ענייני ירושה,,
8635,articles,publish,http://jus-tice.co.il/divorce-resource-balancing-case21019-01-21/,%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%a8%d7%9e%d7%99-%d7%91%d7%96%d7%94-%d7%a4%d7%a1%d7%93-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%9c%d7%90%d7%99%d7%96%d7%95%d7%9f,השופט רמי בז'ה: פס&#8221;ד בעניין תביעה לאיזון משאבים בין בני זוג לשעבר (תמ&#8221;ש 21019-01-21),282,2023-02-23,2023-02-23,651,פסקי דין גירושין דיני משפחה 2022,,
8633,articles,publish,http://jus-tice.co.il/parental-alienation-damages16820-11-19/,%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%a0%d7%96%d7%99%d7%a7%d7%99%d7%9f-%d7%91%d7%92%d7%99%d7%9f-%d7%a0%d7%99%d7%9b%d7%95%d7%a8-%d7%94%d7%95%d7%a8%d7%99%d7%aa%d7%9e%d7%a9-16820-11-19,תביעת נזיקין בגין ניכור הורי(תמ&#8221;ש 16820-11-19),282,2023-02-23,2023-02-23,646,פסקי דין חשובים,,
8631,articles,publish,http://jus-tice.co.il/child-support-divorced-parents61641-09-19/,%d7%a1%d7%92%d7%a0%d7%99%d7%aa-%d7%94%d7%a0%d7%a9%d7%99%d7%90-%d7%a8%d7%95%d7%aa%d7%9d-%d7%a7%d7%95%d7%93%d7%9c%d7%a8-%d7%a2%d7%99%d7%90%d7%a9-%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%91%d7%99%d7%a2,סגנית הנשיא רותם קודלר עיאש: פס&#8221;ד בתביעת מזונות בין בני זוג לשעבר (61641-09-19),282,2023-02-23,2023-02-23,635,מזונות ילדים,,
8629,articles,publish,http://jus-tice.co.il/most-famous-murder-acquittal-cases/,%d7%96%d7%99%d7%9b%d7%95%d7%99-%d7%9e%d7%90%d7%a9%d7%9e%d7%aa-%d7%a8%d7%a6%d7%97-%d7%94%d7%aa%d7%99%d7%a7%d7%99%d7%9d-%d7%94%d7%9e%d7%a4%d7%95%d7%a8%d7%a1%d7%9e%d7%99%d7%9d-%d7%9e%d7%99-%d7%a2%d7%95,זיכוי מאשמת רצח: התיקים המפורסמים מי עורך הדין שייצג ואיזו טענה הובילה לזיכוי,282,2023-02-23,2023-02-23,170,משפט פלילי,,
8613,articles,publish,http://jus-tice.co.il/8773-11-22/,%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a8%d7%9b%d7%95%d7%a9%d7%99%d7%aa-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%aa%d7%91%d7%99,תביעה רכושית גירושין: החלטה בעניין תביעה לתשלום הכנסות שכירות מנכסים משותפים (תלה&#8221;מ 8773-11-22),282,2023-02-21,2023-02-21,646,פסקי דין חשובים,,
8604,articles,publish,http://jus-tice.co.il/18834-05-20/,%d7%94%d7%90%d7%99%d7%a9%d7%94-%d7%a2%d7%aa%d7%a8%d7%94-%d7%9c%d7%aa%d7%a9%d7%9c%d7%95%d7%9d-%d7%a4%d7%99%d7%a6%d7%95%d7%99%d7%99%d7%9d-%d7%9e%d7%91%d7%a2%d7%9c%d7%94-%d7%9c%d7%a9%d7%a2%d7%91%d7%a8,האישה עתרה לתשלום פיצויים מבעלה לשעבר בגין סבל וכאב שגרם לה (תלה&#8221;מ 18834-05-20),282,2023-02-19,2023-02-19,646,פסקי דין חשובים,,
8601,articles,publish,http://jus-tice.co.il/5585-04-22estate-trust-legal-judgment/,%d7%a4%d7%a1%d7%93-%d7%a7%d7%91%d7%99%d7%a2%d7%aa-%d7%94%d7%99%d7%a7%d7%a3-%d7%a2%d7%96%d7%91%d7%95%d7%9f-%d7%95%d7%91%d7%99%d7%a8%d7%95%d7%a8-%d7%9e%d7%95%d7%a9%d7%92-%d7%94%d7%a0%d7%90%d7%9e%d7%a0,פס&#8221;ד קביעת היקף עזבון ובירור מושג הנאמנות במקרקעין (עמ&#8221;ש 5585-04-22),282,2023-02-19,2023-02-19,75,ענייני ירושה,,
8596,articles,publish,http://jus-tice.co.il/54044-04-22cancel-criminal-proceedings/,%d7%91%d7%99%d7%98%d7%95%d7%9c-%d7%9b%d7%aa%d7%91-%d7%90%d7%99%d7%a9%d7%95%d7%9d-%d7%9e%d7%97%d7%9e%d7%aa-%d7%94%d7%92%d7%a0%d7%94-%d7%9e%d7%9f-%d7%94%d7%a6%d7%93%d7%a7-%d7%aa%d7%a7%d7%97-54044-04,ביטול כתב אישום מחמת הגנה מן הצדק ( תק&#8221;ח 54044-04-22),282,2023-02-16,2023-02-16,170,משפט פלילי,,
8576,articles,publish,http://jus-tice.co.il/%D7%94%D7%92%D7%99%D7%A8%D7%94-%D7%9E%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A8%D7%A9%D7%99%D7%9E%D7%AA-%D7%94%D7%9C%D7%99%D7%9B%D7%99%D7%9D/,%d7%94%d7%92%d7%99%d7%a8%d7%94-%d7%9e%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%a8%d7%a9%d7%99%d7%9e%d7%aa-%d7%94%d7%9c%d7%99%d7%9b%d7%99%d7%9d,הגירה מישראל: רשימת הליכים,282,2023-02-15,2023-02-15,,,,
8573,articles,publish,http://jus-tice.co.il/35557-01-22/,%d7%92%d7%96%d7%93-%d7%9c%d7%9e%d7%95%d7%a8%d7%a9%d7%a2-%d7%91%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%a9%d7%9c-%d7%97%d7%91%d7%9c%d7%94-%d7%97%d7%9e%d7%95%d7%a8%d7%94-%d7%91%d7%a0%d7%a1%d7%99%d7%91,"גז&#8221;ד למורשע בעבירות של חבלה חמורה בנסיבות מחמירות כנגד בת משפחה, איומים, ושיבוש מהלכי משפט (ת&#8221;פ 35557-01-22)",282,2023-02-15,2023-02-15,642,פלילי פסקי דין חשובים,,
8571,articles,publish,http://jus-tice.co.il/2542-10-22/,%d7%a4%d7%a1%d7%93-%d7%93%d7%99%d7%9f-%d7%94%d7%93%d7%95%d7%97%d7%94-%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%9e%d7%aa%d7%9f-%d7%a6%d7%95-%d7%94%d7%92%d7%a0%d7%94-%d7%9c%d7%90%d7%99%d7%a9%d7%94-%d7%99,"פס&#8221;ד דין הדוחה בקשה למתן צו הגנה לאישה, ילדיה ואמה (ה&#8221;ט 2542-10-22)",282,2023-02-15,2023-02-15,642,פלילי פסקי דין חשובים,,
8565,articles,publish,http://jus-tice.co.il/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%A0%D7%99%D7%AA%D7%95%D7%97/,%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%91%d7%a0%d7%99%d7%aa%d7%95%d7%97,רשלנות רפואית בניתוח,282,2023-02-15,2023-02-15,76,דיני נזיקין,,
8562,articles,publish,http://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%AA%D7%95%D7%91%D7%94-%D7%91%D7%90%D7%99%D7%A9%D7%94-%D7%A9%D7%A7%D7%99%D7%99%D7%9E%D7%94-%D7%99%D7%97%D7%A1%D7%99-%D7%90%D7%99%D7%A9%D7%95%D7%AA-%D7%A2%D7%9D-%D7%92%D7%91%D7%A8%D7%99%D7%9D-%D7%96%D7%A8%D7%99%D7%9D-%D7%91%D7%A0%D7%95%D7%9B%D7%97%D7%95%D7%AA-%D7%91%D7%A2%D7%9C%D7%94-1242579-2-%D7%91%D7%99%D7%94%D7%93-%D7%A8%D7%97%D7%95%D7%91%D7%95%D7%AA/,%d7%a4%d7%a1%d7%93-%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%95%d7%9b%d7%aa%d7%95%d7%91%d7%94-%d7%91%d7%90%d7%99%d7%a9%d7%94-%d7%a9%d7%a7%d7%99%d7%99%d7%9e,פס&#8221;ד – תביעת גירושין וכתובה באישה שקיימה יחסי אישות עם גברים זרים בנוכחות בעלה 1242579-2 – ביה&#8221;ד רחובות,282,2023-02-14,2023-02-14,392,גירושין,,
8560,articles,publish,http://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%A1%D7%99%D7%93%D7%95%D7%A8-%D7%92%D7%98-%D7%9C%D7%A4%D7%A0%D7%99-%D7%94%D7%9B%D7%A8%D7%A2%D7%94-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%94%D7%A6%D7%93%D7%93%D7%99%D7%9D-37883-9-%D7%91%D7%99%D7%94%D7%93-%D7%90%D7%A9%D7%93%D7%95%D7%93/,%d7%a4%d7%a1%d7%93-%d7%a1%d7%99%d7%93%d7%95%d7%a8-%d7%92%d7%98-%d7%9c%d7%a4%d7%a0%d7%99-%d7%94%d7%9b%d7%a8%d7%a2%d7%94-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%95%d7%aa-%d7%94%d7%a6%d7%93%d7%93%d7%99,פס&#8221;ד – סידור גט לפני הכרעה בתביעות הצדדים – 37883-9 – ביה&#8221;ד אשדוד,282,2023-02-14,2023-02-14,392,גירושין,,
8558,articles,publish,http://jus-tice.co.il/%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%A2%D7%9C-%D7%A4%D7%A1%D7%99%D7%A7%D7%AA-%D7%9E%D7%93%D7%95%D7%A8-%D7%A1%D7%A4%D7%A6%D7%99%D7%A4%D7%99-%D7%95%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%A4%D7%99%D7%A8%D7%95%D7%A7-%D7%A9%D7%99%D7%AA%D7%95%D7%A3-1156328-6-%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%92%D7%93%D7%95%D7%9C/,%d7%a2%d7%a8%d7%a2%d7%95%d7%a8-%d7%a2%d7%9c-%d7%a4%d7%a1%d7%99%d7%a7%d7%aa-%d7%9e%d7%93%d7%95%d7%a8-%d7%a1%d7%a4%d7%a6%d7%99%d7%a4%d7%99-%d7%95%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a4%d7%99%d7%a8%d7%95,ערעור על פסיקת מדור ספציפי ובקשה לפירוק שיתוף – 1156328-6 – ביה&#8221;ד הגדול,282,2023-02-14,2023-02-14,68,דיני משפחה,,
