post_id,post_type,status,title,slug,current_url,current_path,has_articles_prefix,modified,practice_areas,categories,source
11170,article,publish,"ניהול נכסים | ניהול נדל&#8221;ן | ניהול דירות","property-management","https://jus-tice.co.il/articles/property-management/","/articles/property-management/",YES,2026-05-17T07:53:54,"234","",REST_API
11166,article,publish,"עורך דין הולנד | עו&#8221;ד ישראלי בהולנד | ייצוג לווי משפטי","lawyer-netherlands","https://jus-tice.co.il/articles/lawyer-netherlands/","/articles/lawyer-netherlands/",YES,2026-05-16T23:31:32,"308","",REST_API
11150,article,publish,"פילוסופיה של המשפט | אתיקה עו&#8221;ד | מהם קווי יסוד לפילוסופיה של המשפט","philosophy-of-law","https://jus-tice.co.il/articles/philosophy-of-law/","/articles/philosophy-of-law/",YES,2026-05-16T23:31:32,"","",REST_API
11131,article,publish,"תובע במשפט פלילי","prosecutor","https://jus-tice.co.il/articles/prosecutor/","/articles/prosecutor/",YES,2026-05-16T23:31:32,"170","",REST_API
11082,article,publish,"עורך דין צ&#8217;כיה | עורך דין ישראלי צ&#8217;כוסלובקיה","czech-lawyers","https://jus-tice.co.il/articles/czech-lawyers/","/articles/czech-lawyers/",YES,2026-05-16T23:31:34,"308","",REST_API
10951,article,publish,"עורך דין אנטיגואה וברבודה | עו&#8221;ד ישראלי באנטיגואה וברבודה","antigua-and-barbuda-lawyers","https://jus-tice.co.il/articles/antigua-and-barbuda-lawyers/","/articles/antigua-and-barbuda-lawyers/",YES,2026-05-16T23:31:34,"308","",REST_API
10948,article,publish,"רגולציה בינלאומית |  תקינה ורגולציה עולמית","international-regulation","https://jus-tice.co.il/articles/international-regulation/","/articles/international-regulation/",YES,2026-05-16T23:31:34,"","",REST_API
10942,article,publish,"ליטיגציה בינלאומית | תחומי עיסוק עורכי דין מחלקה בינלאומית","international-litigation","https://jus-tice.co.il/articles/international-litigation/","/articles/international-litigation/",YES,2026-05-16T23:31:36,"308","",REST_API
10938,article,publish,"כתיבה משפטית | שפת עורכי הדין","legal-writing","https://jus-tice.co.il/articles/legal-writing/","/articles/legal-writing/",YES,2026-05-16T23:31:36,"","",REST_API
10916,article,publish,"נדל&#8221;ן קשקאיש פורטוגל  |  Cascais לווי משפטי עו&#8221;ד נדל&#8221;ן קשקאיש","cascais","https://jus-tice.co.il/articles/cascais/","/articles/cascais/",YES,2026-05-16T23:31:36,"683","",REST_API
10886,article,publish,"הגדרת גישור גירושין: יתרונות וחסרונות (מדריך 2024)","divorce-mediation-cons-pros","https://jus-tice.co.il/articles/divorce-mediation-cons-pros/","/articles/divorce-mediation-cons-pros/",YES,2026-05-16T23:31:38,"392","",REST_API
10870,article,publish,"איפה הכי זול לקנות דירה בעולם | השקעות נדל&#8221;ן בחו&#8221;ל לישראלים","low-value-invest-abroad","https://jus-tice.co.il/articles/low-value-invest-abroad/","/articles/low-value-invest-abroad/",YES,2026-05-16T23:31:38,"234","",REST_API
10860,article,publish,"רכישת דירה בחו&#8221;ל | מדריך סוגי דירות | השקעות נדל&#8221;ן חו&#8221;ל","apartment","https://jus-tice.co.il/articles/apartment/","/articles/apartment/",YES,2026-05-17T07:53:54,"234","",REST_API
10851,article,publish,"ליסבון | לווי משפטי | עו&#8221;ד ליסבון פורטוגל","lisbon-portugal","https://jus-tice.co.il/articles/lisbon-portugal/","/articles/lisbon-portugal/",YES,2026-05-16T23:31:40,"683","",REST_API
10841,article,publish,"לווי משפטי פורטוגל | שירותים משפטיים בפורטוגל","legal-services-in-portugal","https://jus-tice.co.il/articles/legal-services-in-portugal/","/articles/legal-services-in-portugal/",YES,2026-05-16T23:31:40,"683","",REST_API
10834,article,publish,"נוטריון פורטוגל | נוטריון ישראלי שפה פורטוגזית בפורטוגל","portugal-noatary","https://jus-tice.co.il/articles/portugal-noatary/","/articles/portugal-noatary/",YES,2026-05-16T23:31:40,"683","",REST_API
10831,article,publish,"בינה מלאכותית משפטית AI | שרותי אינפורמטיקה משפטית","artificial-intelligence-ai","https://jus-tice.co.il/articles/artificial-intelligence-ai/","/articles/artificial-intelligence-ai/",YES,2026-05-16T23:48:17,"308","",REST_API
10826,article,publish,"חוות דעת דין זר | מומחה חוות דעת משפטית זרה (חו&#8221;ל)","legal-opinion-foreign-law-expert","https://jus-tice.co.il/articles/legal-opinion-foreign-law-expert/","/articles/legal-opinion-foreign-law-expert/",YES,2026-05-16T23:48:17,"","",REST_API
10820,article,publish,"קרן הגנה משפטית | קרן מימון הגנה משפטית","article-10820","https://jus-tice.co.il/articles/article-10820/","/articles/article-10820/",YES,2026-05-16T23:48:17,"","",REST_API
10816,article,publish,"מימון משפטי | הלוואה לתביעה | מימון ייצוג (ליטגציה)","loan-lawsuit-representation","https://jus-tice.co.il/articles/loan-lawsuit-representation/","/articles/loan-lawsuit-representation/",YES,2026-05-16T23:48:19,"","",REST_API
10798,article,publish,"שרותי בריאות בפורטוגל | רפואה בפורטוגל","portugal-medicine","https://jus-tice.co.il/articles/portugal-medicine/","/articles/portugal-medicine/",YES,2026-05-16T23:48:19,"683","",REST_API
10795,article,publish,"האם לישראלים וזרים גישה לשרותי בריאות בפורטוגל?","israelis-portugal","https://jus-tice.co.il/articles/israelis-portugal/","/articles/israelis-portugal/",YES,2026-05-16T23:48:19,"683","",REST_API
10791,article,publish,"העם הפורטוגזי | מיהם הפורטוגלים | יהודים ספרדים פורטוגל","portuguese-people","https://jus-tice.co.il/articles/portuguese-people/","/articles/portuguese-people/",YES,2026-05-16T23:31:42,"683","",REST_API
10779,article,publish,"לווי קניית נכס בפורטוגל לישראלים | המדריך המלא לחיפוש ורכישת נכס בפורטוגל","guide-buying-property-portugal-israelis","https://jus-tice.co.il/articles/guide-buying-property-portugal-israelis/","/articles/guide-buying-property-portugal-israelis/",YES,2026-05-16T23:31:42,"683","",REST_API
10771,article,publish,"ארצות הברית (ארה&#8221;ב) | דסק ארצות הברית USA","about-usa","https://jus-tice.co.il/articles/about-usa/","/articles/about-usa/",YES,2026-05-16T23:31:42,"","",REST_API
10759,article,publish,"קפריסין | דסק קפריסין","about-cyprus","https://jus-tice.co.il/articles/about-cyprus/","/articles/about-cyprus/",YES,2026-05-16T23:31:44,"","",REST_API
10751,article,publish,"יחסי ישראל פורטוגל","israel-portugal-relations","https://jus-tice.co.il/articles/israel-portugal-relations/","/articles/israel-portugal-relations/",YES,2026-05-16T23:31:44,"683","",REST_API
10740,article,publish,"עורך דין מרוקו | לווי משפטי במרוקו","morocco-lawyers","https://jus-tice.co.il/articles/morocco-lawyers/","/articles/morocco-lawyers/",YES,2026-05-16T23:31:44,"308","",REST_API
10733,article,publish,"חוק הלאום הפורטוגזי | חוק השבות היהודי פורטוגל | בני אנוסים ספרדים","portuguese-nationality-law-jewish-return","https://jus-tice.co.il/articles/portuguese-nationality-law-jewish-return/","/articles/portuguese-nationality-law-jewish-return/",YES,2026-05-16T23:31:46,"683","",REST_API
10726,article,publish,"רילוקיישן לפורטוגל | הגירה לפורטוגל | עו&#8221;ד מומלץ","immigration-to-portugal","https://jus-tice.co.il/articles/immigration-to-portugal/","/articles/immigration-to-portugal/",YES,2026-05-16T23:31:46,"683","",REST_API
10721,article,publish,"מדריך הגירה עסקית לפורטוגל | חוקי ויזה לעסקים יזמים סטרט אפ","corporate-immigration-portugal","https://jus-tice.co.il/articles/corporate-immigration-portugal/","/articles/corporate-immigration-portugal/",YES,2026-05-16T23:31:46,"683","",REST_API
10718,article,publish,"ממשלת פורטוגל","government-of-portugal","https://jus-tice.co.il/articles/government-of-portugal/","/articles/government-of-portugal/",YES,2026-05-16T23:31:48,"683","",REST_API
10708,article,publish,"פורטוגל | דסק פורטוגל","portugal","https://jus-tice.co.il/articles/portugal/","/articles/portugal/",YES,2026-05-16T23:31:48,"683","",REST_API
10704,article,publish,"משרד האוצר (פורטוגל)","portugal-10704","https://jus-tice.co.il/articles/portugal-10704/","/articles/portugal-10704/",YES,2026-05-16T23:48:22,"683","",REST_API
10700,article,publish,"מיסוי בפורטוגל | כמה משלמים מסים פורטוגל","taxation-in-portugal","https://jus-tice.co.il/articles/taxation-in-portugal/","/articles/taxation-in-portugal/",YES,2026-05-16T23:31:48,"683","",REST_API
10696,article,publish,"רשימת מיסים פורטוגל |  סוגי המסים בפורטוגל","list-of-taxes-portugal","https://jus-tice.co.il/articles/list-of-taxes-portugal/","/articles/list-of-taxes-portugal/",YES,2026-05-16T23:31:50,"683","",REST_API
10692,article,publish,"מאפייני דיור פורטוגל","housing-portugal","https://jus-tice.co.il/articles/housing-portugal/","/articles/housing-portugal/",YES,2026-05-16T23:31:50,"683","",REST_API
10686,article,publish,"כלכלת פורטוגל | המצב הכלכלי בפורטוגל","portugal-economy","https://jus-tice.co.il/articles/portugal-economy/","/articles/portugal-economy/",YES,2026-05-16T23:31:50,"683","",REST_API
10682,article,publish,"בנקו דה פורטוגל | בנק ראשי פורטוגל","portugal-bank","https://jus-tice.co.il/articles/portugal-bank/","/articles/portugal-bank/",YES,2026-05-16T23:48:22,"683","",REST_API
10675,article,publish,"כיצד לפתוח חשבון בנק בפורטוגל |  עזרה בפתיחת חשבון בנק בפורטוגל","bank-account-in-portugal","https://jus-tice.co.il/articles/bank-account-in-portugal/","/articles/bank-account-in-portugal/",YES,2026-05-16T23:31:53,"683","",REST_API
10670,article,publish,"חוקי בנקאות ופיננסים פורטוגל | סקירת שוק הלוואות ומימון בפורטוגל","banking-financ-portugal","https://jus-tice.co.il/articles/banking-financ-portugal/","/articles/banking-financ-portugal/",YES,2026-05-16T23:31:53,"683","",REST_API
10665,article,publish,"עורך דין דרום קוריאה | עו&#8221;ד ישראלי קוריאה הדרומית","south-korea-lawyers","https://jus-tice.co.il/articles/south-korea-lawyers/","/articles/south-korea-lawyers/",YES,2026-05-16T23:31:52,"308","",REST_API
10657,article,publish,"אזרחות פורטוגל 2024 | איך לקבל אזרחות בפורטוגל","portugal-citizenship","https://jus-tice.co.il/articles/portugal-citizenship/","/articles/portugal-citizenship/",YES,2026-05-16T23:31:55,"683","",REST_API
10649,article,publish,"עורך דין קנדה | עו&#8221;ד ישראלי בקנדה","canada-lawyers","https://jus-tice.co.il/articles/canada-lawyers/","/articles/canada-lawyers/",YES,2026-05-16T23:31:55,"308","",REST_API
10635,article,publish,"פורטוגל השקעות | איך לקבל תושבות בפורטוגל כישראלי","invest-in-portugal-for-citizenship","https://jus-tice.co.il/articles/invest-in-portugal-for-citizenship/","/articles/invest-in-portugal-for-citizenship/",YES,2026-05-16T23:31:55,"683","",REST_API
10626,article,publish,"עורך דין בקטאר Qatar | לווי משפטי וייצוג בדוחה קטר","qatar-lawyers","https://jus-tice.co.il/articles/qatar-lawyers/","/articles/qatar-lawyers/",YES,2026-05-16T23:31:57,"308","",REST_API
10611,article,publish,"מס חברות קפריסין | מיסים על הכנסות תאגידים","cyprus-corporate-tax","https://jus-tice.co.il/articles/cyprus-corporate-tax/","/articles/cyprus-corporate-tax/",YES,2026-05-16T23:31:58,"485","",REST_API
10602,article,publish,"פס&#8221;ד בנוגע לעסקאות נוגדות מקרקעין (תמ&#8221;ש 67355-03-19)","ruling-on-conflicting-real-estate-transactions","https://jus-tice.co.il/articles/ruling-on-conflicting-real-estate-transactions/","/articles/ruling-on-conflicting-real-estate-transactions/",YES,2026-05-16T23:31:57,"234","",REST_API
10588,article,publish,"ביטול הסכם בכתב יד בנושא העברת רכוש ודיני קניינים","handwritten-property-agreement-cancellation","https://jus-tice.co.il/articles/handwritten-property-agreement-cancellation/","/articles/handwritten-property-agreement-cancellation/",YES,2026-05-16T23:32:00,"646","",REST_API
10577,article,publish,"נוטריון במיאמי פלורידה","notary-public-florida","https://jus-tice.co.il/articles/notary-public-florida/","/articles/notary-public-florida/",YES,2026-05-16T23:32:00,"308","",REST_API
10566,article,publish,"השופטת אורית ליפשיץ: פס&#8221;ד בתביעת רשלנות רפואית בטיפול שיניים שהוענק לתובעת (ת&#8221;א 55016-06-17)","decision55016-06-17a","https://jus-tice.co.il/articles/decision55016-06-17a/","/articles/decision55016-06-17a/",YES,2026-05-16T23:32:00,"76","",REST_API
10562,article,publish,"ביטוח סייבר | מה זה ביטוח סייבר","cyber-insurance","https://jus-tice.co.il/articles/cyber-insurance/","/articles/cyber-insurance/",YES,2026-05-16T23:32:02,"188","",REST_API
10544,article,publish,"מה זה קדסטר?","cadastre","https://jus-tice.co.il/articles/cadastre/","/articles/cadastre/",YES,2026-05-16T23:32:02,"","",REST_API
10541,article,publish,"מרשם המקרקעין |  פנקס זכויות מקרקעין","land-registration","https://jus-tice.co.il/articles/land-registration/","/articles/land-registration/",YES,2026-05-16T23:32:02,"234","",REST_API
10528,article,publish,"מס שבח מקרקעין | מחשבון מס שבח | מי זכאי להחזר מס שבח מקרקעין","land-appreciation-tax","https://jus-tice.co.il/articles/land-appreciation-tax/","/articles/land-appreciation-tax/",YES,2026-05-16T23:32:04,"234","",REST_API
10520,article,publish,"עורך דין קליפורניה | עורך דין ישראלי בלוס אנג&#8217;לס","california-lawyers","https://jus-tice.co.il/articles/california-lawyers/","/articles/california-lawyers/",YES,2026-05-17T07:53:54,"308","",REST_API
10515,article,publish,"אימוץ בארה&#8221;ב","adoption-usa","https://jus-tice.co.il/articles/adoption-usa/","/articles/adoption-usa/",YES,2026-05-16T23:32:04,"68","",REST_API
10508,article,publish,"real estate registration procedure in israel","real-estate-registration-procedure-in-israel","https://jus-tice.co.il/articles/real-estate-registration-procedure-in-israel/","/articles/real-estate-registration-procedure-in-israel/",YES,2023-12-19T17:46:50,"234","",REST_API
