"id","post_type","status","current_url","current_slug","proposed_english_slug","title","traffic_risk","redirect_needed","notes"
"11743","articles","publish","http://jus-tice.co.il/articles/%D7%90%D7%99%D7%9A-%D7%9C%D7%91%D7%97%D7%95%D7%A8-%D7%90%D7%AA-%D7%94%D7%A0%D7%9B%D7%A1-%D7%94%D7%9E%D7%95%D7%A9%D7%9C%D7%9D-%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%9E%D7%A4%D7%95%D7%A8%D7%98-%D7%9C%D7%A7/","%d7%90%d7%99%d7%9a-%d7%9c%d7%91%d7%97%d7%95%d7%a8-%d7%90%d7%aa-%d7%94%d7%a0%d7%9b%d7%a1-%d7%94%d7%9e%d7%95%d7%a9%d7%9c%d7%9d-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%9e%d7%a4%d7%95%d7%a8%d7%98-%d7%9c%d7%a7","","איך לבחור את הנכס המושלם? מדריך מפורט לקניית נדל”ן חכם בישראל 2025","UNKNOWN","","PUBLIC_REST_EXPORT"
"11740","articles","publish","http://jus-tice.co.il/articles/10-%D7%A0%D7%95%D7%A9%D7%90%D7%99%D7%9D-%D7%A7%D7%A8%D7%99%D7%98%D7%99%D7%99%D7%9D-%D7%A9%D7%97%D7%99%D7%99%D7%91%D7%99%D7%9D-%D7%9C%D7%91%D7%93%D7%95%D7%A7-%D7%9C%D7%A4%D7%A0%D7%99-%D7%A7%D7%A0%D7%99/","10-%d7%a0%d7%95%d7%a9%d7%90%d7%99%d7%9d-%d7%a7%d7%a8%d7%99%d7%98%d7%99%d7%99%d7%9d-%d7%a9%d7%97%d7%99%d7%99%d7%91%d7%99%d7%9d-%d7%9c%d7%91%d7%93%d7%95%d7%a7-%d7%9c%d7%a4%d7%a0%d7%99-%d7%a7%d7%a0%d7%99","","10 נושאים קריטיים שחייבים לבדוק לפני קניית בית בישראל בשנת 2025","UNKNOWN","","PUBLIC_REST_EXPORT"
"11738","articles","publish","http://jus-tice.co.il/articles/%D7%90%D7%99%D7%A4%D7%94-%D7%94%D7%9B%D7%99-%D7%9E%D7%A9%D7%AA%D7%9C%D7%9D-%D7%9C%D7%99%D7%A9%D7%A8%D7%90%D7%9C%D7%99%D7%9D-%D7%9C%D7%A7%D7%A0%D7%95%D7%AA-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%A2%D7%95/","%d7%90%d7%99%d7%a4%d7%94-%d7%94%d7%9b%d7%99-%d7%9e%d7%a9%d7%aa%d7%9c%d7%9d-%d7%9c%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99%d7%9d-%d7%9c%d7%a7%d7%a0%d7%95%d7%aa-%d7%a0%d7%93%d7%9c%d7%9f-%d7%91%d7%a2%d7%95","","איפה הכי משתלם לישראלים לקנות נדל”ן בעולם?","UNKNOWN","","PUBLIC_REST_EXPORT"
"11736","articles","publish","http://jus-tice.co.il/articles/%D7%A8%D7%9B%D7%99%D7%A9%D7%AA-%D7%A0%D7%93%D7%9C%D7%9F-2025-%D7%9B%D7%9C-%D7%9E%D7%94-%D7%A9%D7%A6%D7%A8%D7%99%D7%9A-%D7%9C%D7%93%D7%A2%D7%AA/","%d7%a8%d7%9b%d7%99%d7%a9%d7%aa-%d7%a0%d7%93%d7%9c%d7%9f-2025-%d7%9b%d7%9c-%d7%9e%d7%94-%d7%a9%d7%a6%d7%a8%d7%99%d7%9a-%d7%9c%d7%93%d7%a2%d7%aa","","רכישת נדל”ן 2025 – כל מה שצריך לדעת","UNKNOWN","","PUBLIC_REST_EXPORT"
"11695","articles","publish","http://jus-tice.co.il/articles/%D7%90%D7%99%D7%9A-%D7%9C%D7%91%D7%97%D7%95%D7%A8-%D7%9E%D7%A9%D7%A8%D7%93-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9B%D7%A9%D7%9E%D7%AA%D7%92%D7%A8/","%d7%90%d7%99%d7%9a-%d7%9c%d7%91%d7%97%d7%95%d7%a8-%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%9b%d7%a9%d7%9e%d7%aa%d7%92%d7%a8","","איך לבחור משרד עורך דין גירושין כשמתגרשים","UNKNOWN","","PUBLIC_REST_EXPORT"
"11687","articles","publish","http://jus-tice.co.il/articles/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%93%D7%99%D7%A0%D7%99-%D7%9E%D7%A9%D7%A4%D7%97%D7%94-%D7%95%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%A4%D7%99%D7%A8/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9e%d7%95%d7%9e%d7%9c%d7%a5-%d7%93%d7%99%d7%a0%d7%99-%d7%9e%d7%a9%d7%a4%d7%97%d7%94-%d7%95%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%a4%d7%99%d7%a8","","עורך דין מומלץ 2025 לתחום גירושין דיני משפחה צוואות וירושות – פירמת עורכי הדין רוטנברג דיני משפחה","UNKNOWN","","PUBLIC_REST_EXPORT"
"11679","articles","publish","http://jus-tice.co.il/divorce-consultation-guide/","%d7%99%d7%99%d7%a2%d7%95%d7%a5-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%9e%d7%a7%d7%99%d7%a3-%d7%a4%d7%92%d7%99%d7%a9%d7%aa-%d7%99%d7%99%d7%a2%d7%95%d7%a5-%d7%9c","","ייעוץ גירושין מדריך מקיף | פגישת ייעוץ לפני גירושין","UNKNOWN","","PUBLIC_REST_EXPORT"
"11671","articles","publish","http://jus-tice.co.il/rotenberg-law-top-ranked-family-divorce-mediation/","%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%94%d7%93%d7%99%d7%9f-%d7%a8%d7%95%d7%98%d7%a0%d7%91%d7%a8%d7%92-%d7%91%d7%93%d7%99%d7%a8%d7%95%d7%92-%d7%94%d7%9e%d7%95%d7%91%d7%99%d7%9c","","משרד עורכי הדין רוטנברג בדירוג המובילים בתחום דיני משפחה וגירושין","UNKNOWN","","PUBLIC_REST_EXPORT"
"11666","articles","publish","http://jus-tice.co.il/how-to-become-a-family-lawyer/","%d7%9b%d7%99%d7%a6%d7%93-%d7%9c%d7%94%d7%a4%d7%95%d7%9a-%d7%9c%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9c%d7%a2%d7%a0%d7%99%d7%99%d7%a0%d7%99-%d7%9e%d7%a9%d7%a4%d7%97%d7%94","","כיצד להפוך לעורך דין לענייני משפחה | עו”ד דיני משפחה גירושין צוואות ירושות","UNKNOWN","","PUBLIC_REST_EXPORT"
"11651","articles","publish","http://jus-tice.co.il/qualities-best-divorce-attorneys/","%d7%9e%d7%94%d7%9d-%d7%94%d7%9e%d7%90%d7%a4%d7%99%d7%99%d7%a0%d7%99%d7%9d-%d7%a9%d7%9c-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%98%d7%95%d7%91-%d7%9c%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f","","מהם המאפיינים של עורך דין טוב לגירושין? | כיצד לבחור עו”ד גירושין מתאים לך","UNKNOWN","","PUBLIC_REST_EXPORT"
"11645","articles","publish","http://jus-tice.co.il/infidelity-statistics-reasons-suspicions/","%d7%91%d7%92%d7%99%d7%93%d7%94-%d7%a1%d7%98%d7%98%d7%99%d7%a1%d7%98%d7%99%d7%a7%d7%94-%d7%a0%d7%aa%d7%95%d7%a0%d7%99%d7%9d-%d7%a1%d7%99%d7%91%d7%95%d7%aa-%d7%9c%d7%91%d7%92%d7%99%d7%93%d7%95%d7%aa","","בגידה: סטטיסטיקה נתונים סיבות לבגידות ומה עושים כשחושדים בבגידת בן/בת זוג","UNKNOWN","","PUBLIC_REST_EXPORT"
"11643","articles","publish","http://jus-tice.co.il/27404-01-23/","%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%90%d7%a4%d7%a8%d7%99%d7%9d-%d7%a6%d7%99%d7%96%d7%99%d7%a7-%d7%a4%d7%a1%d7%93-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%94%d7%aa%d7%a0%d7%92%d7%93%d7%95","","השופט אפרים צ’יזיק: פס”ד בעניין התנגדויות לקיום שתי צווי צוואת של מנוחה על ידי בנותיה (ת”ע 27404-01-23)","UNKNOWN","","PUBLIC_REST_EXPORT"
"11637","articles","publish","http://jus-tice.co.il/divorce-agreement-validity-dispute/","%d7%aa%d7%a7%d7%a4%d7%95%d7%aa-%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%a9%d7%a0%d7%98%d7%a2%d7%9f-%d7%9b%d7%99-%d7%a0%d7%a2%d7%a9%d7%94-%d7%9c%d7%9e%d7%a8%d7%90%d7%99","","תקפות הסכם גירושין שנטען כי נעשה למראית עין וכי בטל בהתנהגות הצדדים או בשל הפרתו","UNKNOWN","","PUBLIC_REST_EXPORT"
"11633","articles","publish","http://jus-tice.co.il/divorce-claim-error-during-stay/","%d7%9e%d7%94-%d7%93%d7%99%d7%a0%d7%94-%d7%a9%d7%9c-%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%a9%d7%94%d7%95%d7%92%d7%a9%d7%94-%d7%91%d7%a9%d7%92%d7%92%d7%94-%d7%91","","מה דינה של תביעת גירושין שהוגשה בשגגה בתקופת עיכוב ההליכים?","UNKNOWN","","PUBLIC_REST_EXPORT"
"11628","articles","publish","http://jus-tice.co.il/property-jurisdiction-divorce-claim-section-4a/","%d7%aa%d7%a0%d7%90%d7%99-%d7%94%d7%a1%d7%9e%d7%9b%d7%95%d7%aa-%d7%9c%d7%93%d7%95%d7%9f-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%a0%d7%99-%d7%94%d7%a8%d7%9b%d7%95%d7%a9-%d7%9b%d7%a9%d7%aa%d7%91%d7%99%d7%a2","","תנאי הסמכות לדון בענייני הרכוש כשתביעת הגירושין הייתה לפי סעיף 4א לחשבד”ר","UNKNOWN","","PUBLIC_REST_EXPORT"
"11619","articles","publish","http://jus-tice.co.il/54220-09-20/","%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%a9%d7%99%d7%a8%d7%9c%d7%99-%d7%a9%d7%99-%d7%a4%d7%a1%d7%93-%d7%94%d7%93%d7%95%d7%97%d7%94-%d7%91%d7%a7%d7%a9%d7%95%d7%aa-%d7%9c%d7%a7%d7%99%d7%95%d7%9d","","השופטת שירלי שי: פס”ד הדוחה בקשות לקיום צוואה בטענות השפעה בלתי הוגנת ומעורבות פסולה ודחיית תביעה לפסק דין הצהרתי (ת”ע 54220-09-20 ועוד)","UNKNOWN","","PUBLIC_REST_EXPORT"
"11617","articles","publish","http://jus-tice.co.il/medical-malpractice-vs-negligence-differences-israel/","%d7%9e%d7%94-%d7%94%d7%94%d7%91%d7%93%d7%9c-%d7%91%d7%99%d7%9f-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%9c%d7%91%d7%99%d7%9f-%d7%94%d7%96%d7%a0%d7%97%d7%94-%d7%a8","","מה ההבדל בין רשלנות רפואית לבין הזנחה רפואית?","UNKNOWN","","PUBLIC_REST_EXPORT"
"11615","articles","publish","http://jus-tice.co.il/infidelity-adultery-marital-betrayal-family-law/","%d7%91%d7%92%d7%99%d7%93%d7%94-%d7%a0%d7%99%d7%90%d7%95%d7%a3-%d7%95%d7%91%d7%92%d7%99%d7%93%d7%94-%d7%96%d7%95%d7%92%d7%99%d7%aa-%d7%93%d7%99%d7%a0%d7%99-%d7%9e%d7%a9%d7%a4%d7%97%d7%94-%d7%95","","בגידה, ניאוף ובגידה זוגית | דיני משפחה וגירושין","UNKNOWN","","PUBLIC_REST_EXPORT"
"11613","articles","publish","http://jus-tice.co.il/damages-claim-husband-ketubah-obligation/","%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a0%d7%96%d7%99%d7%a7%d7%99%d7%aa-%d7%91%d7%96%d7%99%d7%a7%d7%94-%d7%9c%d7%97%d7%99%d7%95%d7%91-%d7%94%d7%90%d7%99%d7%a9-%d7%91%d7%9b%d7%aa%d7%95%d7%91%d7%94-1511-7","","תביעה נזיקית בזיקה לחיוב האיש בכתובה 1511-7 – ביה”ד אשדוד‎ | בחינה הלכתית של פסיקת ביהמ”ש","UNKNOWN","","PUBLIC_REST_EXPORT"
"11607","articles","publish","http://jus-tice.co.il/medical-malpractice-lawyer/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-2","","עורך דין רשלנות רפואית | עו”ד רשלנות רפואית","UNKNOWN","","PUBLIC_REST_EXPORT"
"11603","articles","publish","http://jus-tice.co.il/decision22950-11-20/","%d7%a4%d7%99%d7%a8%d7%95%d7%a7-%d7%a9%d7%99%d7%aa%d7%95%d7%a3-%d7%94%d7%a6%d7%94%d7%a8%d7%aa%d7%99-%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%90%d7%a9%d7%94-%d7%95%d7%a7%d7%98%d7%99%d7%a0%d7%99%d7%9d","","פירוק שיתוף הצהרתי מזונות אשה וקטינים (תלה”מ 22950-11-20) | פסק דין כב’ שופטת גילה ספרא ברנע","UNKNOWN","","PUBLIC_REST_EXPORT"
"11600","articles","publish","http://jus-tice.co.il/10918-10-19/","%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%94%d7%95%d7%a8%d7%99-%d7%aa%d7%99%d7%a0%d7%95%d7%a7%d7%aa-%d7%a9%d7%a0%d7%a4%d7%98%d7%a8%d7%94-%d7%91%d7%92%d7%99%d7%9f-%d7%a8%d7%a9","","פס”ד בתביעת הורי תינוקת שנפטרה בגין רשלנות רפואית ורשלנות בהליכי מתן הרישיון לעסוק ברפואה (ת”א 10918-10-19)","UNKNOWN","","PUBLIC_REST_EXPORT"
"11598","articles","publish","http://jus-tice.co.il/articles/%D7%9E%D7%A2%D7%9E%D7%93%D7%95-%D7%A9%D7%9C-%D7%97%D7%A9%D7%91%D7%95%D7%9F-%D7%91%D7%A0%D7%A7-%D7%94%D7%A8%D7%A9%D7%95%D7%9D-%D7%A2%D7%A9-%D7%91%D7%A0%D7%99-%D7%94%D7%96%D7%95%D7%92-1381290-2/","%d7%9e%d7%a2%d7%9e%d7%93%d7%95-%d7%a9%d7%9c-%d7%97%d7%a9%d7%91%d7%95%d7%9f-%d7%91%d7%a0%d7%a7-%d7%94%d7%a8%d7%a9%d7%95%d7%9d-%d7%a2%d7%a9-%d7%91%d7%a0%d7%99-%d7%94%d7%96%d7%95%d7%92-1381290-2","","מעמדו של חשבון בנק הרשום ע”ש בני הזוג – 1381290-2 – ביה”ד ירושלים‎","UNKNOWN","","PUBLIC_REST_EXPORT"
"11590","articles","publish","http://jus-tice.co.il/benzur-korb-co/","%d7%91%d7%9f-%d7%a6%d7%95%d7%a8-%d7%a7%d7%95%d7%a8%d7%91-%d7%95%d7%a9%d7%95%d7%aa-%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f","","בן צור קורב ושות’ – משרד עורכי דין","UNKNOWN","","PUBLIC_REST_EXPORT"
"11587","articles","publish","http://jus-tice.co.il/10864-09-21/","%d7%97%d7%a9%d7%99%d7%a4%d7%aa-%d7%aa%d7%9e%d7%95%d7%a0%d7%95%d7%aa-%d7%90%d7%99%d7%a9%d7%94-%d7%a9%d7%a0%d7%aa%d7%a4%d7%a1%d7%94-%d7%91%d7%91%d7%92%d7%99%d7%93%d7%94-%d7%94%d7%a9%d7%95%d7%a4%d7%98","","חשיפת תמונות אישה שנתפסה בבגידה | השופטת מורן ואלך ניסן: פס”ד בתביעה לפיצוי מכוח חוק איסור לשון הרע והגנת הפרטיות בגין הצגת תמונות אינטימיות של אישה לעיני הוריה (תמ”ש 10864-09-21, 8209-12-21)","UNKNOWN","","PUBLIC_REST_EXPORT"
"11584","articles","publish","http://jus-tice.co.il/articles/%D7%A2%D7%95%D7%95%D7%9C%D7%94-%D7%A0%D7%96%D7%A7-%D7%95%D7%A4%D7%99%D7%A6%D7%95%D7%99-%D7%93%D7%99%D7%A0%D7%99-%D7%94%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F-%D7%95%D7%A8%D7%A9%D7%9C%D7%A0%D7%95/","%d7%a2%d7%95%d7%95%d7%9c%d7%94-%d7%a0%d7%96%d7%a7-%d7%95%d7%a4%d7%99%d7%a6%d7%95%d7%99-%d7%93%d7%99%d7%a0%d7%99-%d7%94%d7%a0%d7%96%d7%99%d7%a7%d7%99%d7%9f-%d7%95%d7%a8%d7%a9%d7%9c%d7%a0%d7%95","","עוולה | נזק ופיצוי | דיני הנזיקין ורשלנות | עו”ד נזיקין","UNKNOWN","","PUBLIC_REST_EXPORT"
"11573","articles","publish","http://jus-tice.co.il/articles/%D7%9E%D7%A9%D7%A8%D7%93-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%93%D7%A8-%D7%90%D7%A1%D7%A3-%D7%A4%D7%95%D7%96%D7%A0%D7%A8/","%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%93%d7%a8-%d7%90%d7%a1%d7%a3-%d7%a4%d7%95%d7%96%d7%a0%d7%a8","","משרד עורכי דין ד”ר אסף פוזנר","UNKNOWN","","PUBLIC_REST_EXPORT"
"11571","articles","publish","http://jus-tice.co.il/articles/%D7%90%D7%9C%D7%9E%D7%95%D7%92-%D7%A9%D7%A4%D7%99%D7%A8%D7%90-%D7%97%D7%91%D7%A8%D7%AA-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/","%d7%90%d7%9c%d7%9e%d7%95%d7%92-%d7%a9%d7%a4%d7%99%d7%a8%d7%90-%d7%97%d7%91%d7%a8%d7%aa-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f","","אלמוג-שפירא, חברת עורכי דין","UNKNOWN","","PUBLIC_REST_EXPORT"
"11568","articles","publish","http://jus-tice.co.il/articles/%D7%90%D7%99%D7%AA%D7%9F-%D7%94%D7%90%D7%96%D7%A8%D7%97%D7%99-%D7%95%D7%A9%D7%95%D7%AA-%D7%9E%D7%A9%D7%A8%D7%93-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/","%d7%90%d7%99%d7%aa%d7%9f-%d7%94%d7%90%d7%96%d7%a8%d7%97%d7%99-%d7%95%d7%a9%d7%95%d7%aa-%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f","","איתן האזרחי ושות’ | משרד עורכי דין","UNKNOWN","","PUBLIC_REST_EXPORT"
"11566","articles","publish","http://jus-tice.co.il/articles/%D7%93%D7%A8-%D7%92%D7%93%D7%A2%D7%95%D7%9F-%D7%A4%D7%99%D7%A9%D7%A8-%D7%95%D7%A9%D7%95%D7%AA-%D7%9E%D7%A9%D7%A8%D7%93-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/","%d7%93%d7%a8-%d7%92%d7%93%d7%a2%d7%95%d7%9f-%d7%a4%d7%99%d7%a9%d7%a8-%d7%95%d7%a9%d7%95%d7%aa-%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f","","ד”ר גדעון פישר ושות’ | משרד עורכי דין","UNKNOWN","","PUBLIC_REST_EXPORT"
"11560","articles","publish","http://jus-tice.co.il/anesthesia-medical-malpractice/","%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%91%d7%94%d7%a8%d7%93%d7%9e%d7%94-%d7%9e%d7%aa%d7%99-%d7%96%d7%94-%d7%a7%d7%95%d7%a8%d7%94-%d7%95%d7%9c%d7%9e%d7%99-%d7%9c","","רשלנות רפואית בהרדמה: מתי זה קורה ולמי לפנות לאחר הליך ניתוח?","UNKNOWN","","PUBLIC_REST_EXPORT"
"11558","articles","publish","http://jus-tice.co.il/surgical-errors-medical-malpractice/","%d7%9e%d7%aa%d7%99-%d7%98%d7%a2%d7%95%d7%aa-%d7%9b%d7%99%d7%a8%d7%95%d7%a8%d7%92%d7%99%d7%aa-%d7%94%d7%95%d7%a4%d7%9b%d7%aa-%d7%9c%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99","","מתי טעות כירורגית הופכת לרשלנות רפואית?","UNKNOWN","","PUBLIC_REST_EXPORT"
"11553","articles","publish","http://jus-tice.co.il/personal-injury/medical-malpractice/surgery/","%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%91%d7%a0%d7%99%d7%aa%d7%95%d7%97-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a8%d7%a9","","תביעת רשלנות רפואית בניתוח | עורך דין רשלנות רפואית בניתוח","UNKNOWN","","PUBLIC_REST_EXPORT"
"11550","articles","publish","http://jus-tice.co.il/herzog-fox-neeman/","%d7%94%d7%a8%d7%a6%d7%95%d7%92-%d7%a4%d7%95%d7%a7%d7%a1-%d7%a0%d7%90%d7%9e%d7%9f-%d7%95%d7%a9%d7%95%d7%aa","","הרצוג פוקס נאמן ושות’","UNKNOWN","","PUBLIC_REST_EXPORT"
"11548","articles","publish","http://jus-tice.co.il/pogust-goodhead/","%d7%a4%d7%95%d7%92%d7%95%d7%a1%d7%98-%d7%92%d7%95%d7%93%d7%94%d7%93","","פוגוסט גודהד","UNKNOWN","","PUBLIC_REST_EXPORT"
"11545","articles","publish","http://jus-tice.co.il/bostwick-peterson-llp/","%d7%91%d7%95%d7%a1%d7%98%d7%95%d7%95%d7%99%d7%a7-%d7%95%d7%a4%d7%99%d7%98%d7%a8%d7%a1%d7%95%d7%9f-llp","","בוסטוויק ופיטרסון LLP","UNKNOWN","","PUBLIC_REST_EXPORT"
"11542","articles","publish","http://jus-tice.co.il/sullivan-papain-block-mcmanus-coffinas-cannavo-pc/","%d7%a1%d7%95%d7%9c%d7%99%d7%91%d7%9f-%d7%a4%d7%90%d7%a4%d7%99%d7%99%d7%9f-%d7%91%d7%9c%d7%95%d7%a7-%d7%9e%d7%a7%d7%9e%d7%a0%d7%95%d7%a1-%d7%a7%d7%95%d7%a4%d7%99%d7%a0%d7%90%d7%a1-%d7%95%d7%a7%d7%a0","","סוליבן פאפיין בלוק מקמנוס קופינאס וקנבו P.C.","UNKNOWN","","PUBLIC_REST_EXPORT"
"11539","articles","publish","http://jus-tice.co.il/home-inspection/","%d7%94%d7%a2%d7%a8%d7%9b%d7%aa-%d7%91%d7%99%d7%aa-%d7%9e%d7%94-%d7%96%d7%94-%d7%90%d7%99%d7%9a-%d7%96%d7%94-%d7%a2%d7%95%d7%91%d7%93-%d7%a9%d7%90%d7%9c%d7%95%d7%aa-%d7%a0%d7%a4%d7%95%d7%a6%d7%95","","הערכת בית: מה זה, איך זה עובד, שאלות נפוצות על בדיקות לפני רכישה","UNKNOWN","","PUBLIC_REST_EXPORT"
"11525","articles","publish","http://jus-tice.co.il/cerebral-palsy-rights/","%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%a9%d7%99%d7%aa%d7%95%d7%a7-%d7%9e%d7%95%d7%97%d7%99%d7%9f-cp","","זכויות שיתוק מוחין (CP)","UNKNOWN","","PUBLIC_REST_EXPORT"
"11520","articles","publish","http://jus-tice.co.il/52705-01-20/","%d7%a4%d7%a1%d7%93-%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a8%d7%9b%d7%95%d7%a9%d7%99%d7%aa-%d7%91%d7%99%d7%9f-%d7%91%d7%a0%d7%99-%d7%96%d7%95%d7%92-%d7%90%d7%95%d7%aa%d7%94-%d7%94%d7%92%d7%99%d7%a9","","פס”ד תביעה רכושית בין בני זוג אותה הגישה האישה כתובעת (תלה”מ 52705-01-20) | גירושין | השופטת שירי היימן","UNKNOWN","","PUBLIC_REST_EXPORT"
"11510","articles","publish","http://jus-tice.co.il/birth-injury-causes/","%d7%94%d7%a1%d7%91%d7%a8%d7%99%d7%9d-%d7%a2%d7%9c-%d7%92%d7%95%d7%a8%d7%9e%d7%99-%d7%a4%d7%92%d7%99%d7%a2%d7%95%d7%aa-%d7%9c%d7%99%d7%93%d7%94","","הסברים על גורמי פגיעות לידה","UNKNOWN","","PUBLIC_REST_EXPORT"
"11506","articles","publish","http://jus-tice.co.il/brain-damage-at-birth/","%d7%a0%d7%96%d7%a7-%d7%9e%d7%95%d7%97%d7%99-%d7%91%d7%9c%d7%99%d7%93%d7%94-%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%a0%d7%96%d7%a7-%d7%91%d7%a2%d7%a7%d7%91%d7%95%d7%aa-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa","","נזק מוחי בלידה | תביעת נזק בעקבות רשלנות רפואית בלידה או בהריון","UNKNOWN","","PUBLIC_REST_EXPORT"
"11504","articles","publish","http://jus-tice.co.il/morgan-morgan/","morgan-morgan-%d7%9e%d7%95%d7%a8%d7%92%d7%9f-%d7%95%d7%9e%d7%95%d7%a8%d7%92%d7%9f-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f","","Morgan & Morgan | מורגן ומורגן | עורכי דין","UNKNOWN","","PUBLIC_REST_EXPORT"
"11497","articles","publish","http://jus-tice.co.il/birth-injury/","%d7%a4%d7%92%d7%99%d7%a2%d7%95%d7%aa-%d7%9c%d7%99%d7%93%d7%94-%d7%9e%d7%94%d7%99-%d7%a4%d7%92%d7%99%d7%a2%d7%94-%d7%91%d7%9c%d7%99%d7%93%d7%94-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4","","פגיעות לידה | מהי פגיעה בלידה? | לידה רשלנית","UNKNOWN","","PUBLIC_REST_EXPORT"
"11491","articles","publish","http://jus-tice.co.il/birth-injury-lawyer/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9c%d7%a4%d7%92%d7%99%d7%a2%d7%95%d7%aa-%d7%9c%d7%99%d7%93%d7%94-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa","","עורך דין לפגיעות לידה | רשלנות רפואית","UNKNOWN","","PUBLIC_REST_EXPORT"
