tier,id,type,url,title_db,yoast_title_override,meta_description,practice_area,word_count_est,created,last_modified,impressions_90d,clicks_90d,avg_position
2-low-traffic,12596,articles,https://jus-tice.co.il/family-judgment-31661-07-16/,"פסק דין בתביעה רכושית: אישה נגד בן-זוגה חושפת הון משפחתי במקלטי מס, נאמנויות ותאגידים זרים | תמ״ש 31661-07-16",,,דיני משפחה,39448,2025-07-06,2026-07-02,60,2,9.6
2-low-traffic,3064,articles,https://jus-tice.co.il/judge-decision-3064/,השופט רמי אמיר: החלטה בצו ביניים להשבת נשק אישי,,,,4164,2021-03-21,2026-05-16,58,2,6.5
2-low-traffic,7424,articles,https://jus-tice.co.il/lawsuit-criminal/,מערך התביעה הפלילית ברשויות המקומיות  ובוועדות המקומיות לתכנון ולבנייה,,,משפט פלילי,36831,2022-06-11,2026-05-18,58,1,35.7
2-low-traffic,10005,articles,https://jus-tice.co.il/medical-malpractice-judge-decision-lawsuit-4392-03-23/,"השופטת אירית קלמן ברום: החלטה בתביעה בגין התיישנות רשלנות רפואית (ת""א 4392-03-23)",,,דיני נזיקין,5340,2023-09-18,2026-05-16,57,2,6.5
2-low-traffic,6102,articles,https://jus-tice.co.il/acquittal-defendant-israel-14763-04-15/,זיכוי נאשם קשירת קשר לביצוע עוון | ת״פ 14763-04-15 מדינת ישראל ני אברהם מאיר טריגר,,,פלילי פסקי דין חשובים,54564,2021-08-25,2026-05-16,56,2,11.9
2-low-traffic,20332,page,https://jus-tice.co.il/child-abduction-hague/,"חטיפת ילדים לחו""ל: אמנת האג, זכויות, מה עושים","חטיפת ילדים לחו""ל | אמנת האג, זכויות, מה עושים | Jus-Tice",,,520,2026-05-23,2026-07-12,56,1,28.1
2-low-traffic,7179,articles,https://jus-tice.co.il/decision54477-10-18/,"השופטת הילה מלר שלו: הכרעה בעניין מחלוקות כספיות משימוש בדירה לאחר מות האם (תמ""ש 54477-10-18)",,,פסקי דין גירושין דיני משפחה 2022,11563,2022-05-19,2026-05-16,55,1,9.8
2-low-traffic,6691,articles,https://jus-tice.co.il/common-law-couple-status-private-marriage-israel/,"פס""ד רבני: חזקת בני זוג כנשואים - תוקפם של נישואין פרטיים | בקשה לקביעת מעמד לזוג",,,פסקי דין חשובים,27004,2022-02-14,2026-05-22,54,1,8.1
2-low-traffic,10577,articles,https://jus-tice.co.il/notary-public-florida/,נוטריון במיאמי פלורידה,,,עורך דין,1157,2023-12-26,2026-05-16,54,2,9.7
2-low-traffic,11386,articles,https://jus-tice.co.il/benjamin-brafman/,Benjamin Brafman | בנג'מין ברפמן  (עורך דין),,,משפט פלילי,1428,2024-07-24,2026-05-18,54,1,9.5
2-low-traffic,10053,articles,https://jus-tice.co.il/deep-pocket/,מבחן הכיס העמוק נזיקין,,,פיצויים,858,2023-09-25,2026-05-16,53,1,2.8
2-low-traffic,5992,articles,https://jus-tice.co.il/request-for-extension-of-detention-beyond-nine-months/,בקשה להארכת מעצר מעבר לתשעה חודשים,,,משפט פלילי,990,2021-08-14,2026-05-18,52,1,48.9
2-low-traffic,10280,articles,https://jus-tice.co.il/real-estate-malta/,רכישת נכס מלטה | מדריך השקעה בנכס קניה ומכירה | מגורים במלטה,,,"מקרקעין | נדל""ן",10097,2023-11-28,2026-05-16,52,3,5.2
2-low-traffic,6933,articles,https://jus-tice.co.il/defamation-lawsuit-judge-law-2022/,דחיית תביעת לשון הרע | השופט אביים ברקאי פסקי דין 2022,,,לשון הרע,9695,2022-03-23,2026-05-16,51,1,12.5
2-low-traffic,7029,articles,https://jus-tice.co.il/punishment-criminal-defendant-family-27796-06-20/,"עונש פלילי לנאשם במעשה מגונה בנסיבות מחמירות במשפחה (תפ""ח 27796-06-20)",,,פלילי פסקי דין חשובים,7180,2022-05-08,2026-05-16,51,3,26.6
2-low-traffic,8468,articles,https://jus-tice.co.il/sex-offenses-punishment-criminal-16-39000-05-21/,"גז""ד עונש פלילי לקטין מתחת ל16 שביצע עבירות מין (תפ""ח 39000-05-21)",,,פלילי פסקי דין חשובים,15160,2023-01-29,2026-05-16,51,2,19.6
2-low-traffic,11468,articles,https://jus-tice.co.il/40939-11-19/,"השופטת ורד ריקנטי-רוסהר: פס""ד בעניין שיתוף בנחלה שהיתה שייכת לאחד מבני הזוג מלפני הנישואין (תלה""מ 40939-11-19)",,,דיני משפחה,21980,2024-09-03,2026-05-16,51,3,10.3
2-low-traffic,6536,articles,https://jus-tice.co.il/law-17654-02-19/,"גזל סוד מסחרי ועשיית שימוש שלא כדין ברשימת  לקוחות - הפרת סעיפי אי תחרות ושמירת סודיות (ת""א 17654-02-19)",,,מסחרי-אזרחי,21262,2022-01-02,2026-05-16,50,1,20.1
2-low-traffic,20342,page,https://jus-tice.co.il/family-law-netanya/,"עורך דין משפחה נתניה: גירושין, מזונות, ייצוג","עורך דין משפחה נתניה | גירושין, מזונות, ייצוג | Jus-Tice",,,195,2026-05-23,2026-07-12,49,2,14.4
2-low-traffic,6426,articles,https://jus-tice.co.il/verdict-judge-request-will-claim-3612-09-18/,"השופטת נלי רוסמן-גליס: פס""ד בבקשה לקיום צוואה כנגד התנגדותו של בן המנוחה שהודר מהצוואה בטענה שלא הייתה כשירה (ת""ע 3612-09-18)",,,דיני משפחה,26182,2021-09-21,2026-05-16,48,2,18.3
2-low-traffic,6754,articles,https://jus-tice.co.il/verdict-judge-wills-62835-08-19/,"השופטת סגלית אופק: פס""ד בארבע תובענות עזבון שמנהלים שני אחים בשל שתי צוואות שהותירה אמם (ת""ע 62835-08-19)",,,פסקי דין חשובים,36360,2022-02-23,2026-05-16,48,1,11.2
2-low-traffic,6965,articles,https://jus-tice.co.il/verdict-enforcement-agreement-49088-11-18/,"אי אכיפת הסכם אי תחרות וסודיות | הנשיא אלכס קוגן: פס""ד בנושא חופש העיסוק (סע""ש 49088-11-18)",,,דיני עבודה,18279,2022-03-27,2026-05-16,48,1,8.9
2-low-traffic,11374,articles,https://jus-tice.co.il/latham-watkins/,Latham & Watkins | לטם ואטקינס | משרד עורכי דין,,,עורך דין,1779,2024-07-23,2026-05-16,48,1,7.3
2-low-traffic,20589,page,https://jus-tice.co.il/legal-tools/,כלי AI משפטיים | AI Legal Tools,,,,60,2026-06-16,2026-06-16,48,2,14.7
2-low-traffic,5633,articles,https://jus-tice.co.il/compensation-flight-delayed/,פיצוי נזק על דחיית טיסה חברת תעופה אייר אינדיה | תביעות קטנות,,,פיצויים,2510,2021-07-20,2026-05-16,46,1,7.9
2-low-traffic,7070,articles,https://jus-tice.co.il/labor-court-compensation-termination-63705/,תביעה בגין פיצויי פיטורים ובנוסף פיצויי הלנת פיצויי פיטורים שהתקבלה במלואה,,,דיני עבודה,8135,2022-05-11,2026-05-22,45,1,5.6
2-low-traffic,8157,articles,https://jus-tice.co.il/verdict-apartment-65410-11-21/,"פס""ד קבלת טענת אישה בעניין כוונת שיתוף ספציפי ברבע דירה (עמ""ש 65410-11-21)",,,פסקי דין גירושין דיני משפחה 2022,9295,2022-12-04,2026-05-16,45,1,19.2
2-low-traffic,8430,articles,https://jus-tice.co.il/verdict-petition-alimony-claim-35493-10-19/,"פס""ד בבקשת אב להפחתת מזונות בטענה של שינוי נסיבות (תלה""מ 35493-10-19)",,,דיני משפחה,10060,2023-01-17,2026-05-16,45,1,15.6
2-low-traffic,9339,articles,https://jus-tice.co.il/personal-injury-law/,"עורך דין נזקי גוף ארה""ב | תביעה לנזקי גוף בארצות הברית: כל מה שצריך לדעת",,,,13781,2023-04-12,2026-05-16,45,1,15.9
2-low-traffic,7231,articles,https://jus-tice.co.il/decision13846-03-18/,"השופטת עידית בן דב ג'וליאן: פס""ד תביעת אב לביטול התחייבות ליתן מתנה במקרקעין לבתו הנתבעת (תמ""ש 13846-03-18)",,,פסקי דין גירושין דיני משפחה 2022,12124,2022-05-23,2026-05-16,42,1,14.1
2-low-traffic,11603,articles,https://jus-tice.co.il/decision22950-11-20/,"פירוק שיתוף הצהרתי מזונות אשה וקטינים (תלה""מ 22950-11-20) | פסק דין כב' שופטת גילה ספרא ברנע",,,דיני משפחה,22782,2024-10-07,2026-05-16,42,1,6.6
2-low-traffic,2874,articles,https://jus-tice.co.il/alimony-divorce-agreement-israel-child-support/,מעמדן של התחייבויות למזונות שבהסכם והעילות לביטולן או שינויין מכוח שינוי נסיבות,,,דיני משפחה,60365,2021-01-17,2026-05-22,41,1,22.7
2-low-traffic,5367,articles,https://jus-tice.co.il/lawsuit-compensation-300-000/,"תביעה של מלצרית הטרדה מינית 300,000 ש""ח פיצוי",,,,23205,2021-06-20,2026-05-16,41,1,21.1
2-low-traffic,6540,articles,https://jus-tice.co.il/rabbinical-court-verdict-divorce-infidelity-rights-ruling/,"גירושין בגידה: זכויות בעל בוגד בהלכה | בחינת פס""ד הבוגדת בבית הדין הרבני",,,דיני משפחה,72624,2022-01-03,2026-05-16,41,1,19.7
2-low-traffic,7580,articles,https://jus-tice.co.il/decision48240-04-17/,"זיכוי מעבירות איומים ערעור פס""ד תקיפת סתם כנגד בת זוג (ע""פ 48240-04-17)",,,פלילי פסקי דין חשובים,22212,2022-07-18,2026-05-16,41,3,16.2
2-low-traffic,7632,articles,https://jus-tice.co.il/rules-for-being-a-successful-lawyer/,איך להיות עורך דין טוב: 10 הכללים המובילים להיות עורך דין מצליח,,,עורך דין,1871,2022-08-05,2026-05-16,41,2,22.4
2-low-traffic,5670,articles,https://jus-tice.co.il/verdict-tel-aviv/,פסק דין צביאלי נ' עיריית תל אביב מסמך הנחיות כיכר אתרים,,לא שוכנעתי כי העותר הניח תשתית מספקת לטענתו בעניין המשמעת קואליציונית גם בשים לב לבקשה להוספת ראיה בדמות כתבת טלוויזיה שבה רואיינה סגנית ראש העיר שפוטרה לטענתה בשל ההצבעה נגד מסמך המדיניות.,איכות סביבה,9713,2021-07-28,2026-05-16,40,1,10.2
2-low-traffic,7621,articles,https://jus-tice.co.il/decision48940-07-20/,"שופט רן ארנון: פיצוי 160,000 ש""ח בתביעת נזיקין של אישה כנגד בעלה בעקבות שנים רבות של התעללות (תלה""מ 48940-07-20)",,,פסקי דין חשובים,16404,2022-08-03,2026-05-16,40,3,8.4
2-low-traffic,8113,articles,https://jus-tice.co.il/sex-offenses-2/,עבירות מין בקטינה במרחב הווירטואלי,,,משרד המשפטים,601,2022-11-30,2026-05-16,40,2,9.0
2-low-traffic,8451,articles,https://jus-tice.co.il/defendant-offense-60221-07-21/,"רופא מרדים שנאשם בעבירה של ניסיון לרצח (תפ""ח 60221-07-21)",,,משפט פלילי,6523,2023-01-22,2026-05-18,40,1,9.5
2-low-traffic,10682,articles,https://jus-tice.co.il/portugal-bank/,בנקו דה פורטוגל | בנק ראשי פורטוגל,,,פורטוגל,2195,2024-02-03,2026-05-16,39,1,6.8
2-low-traffic,12871,articles,https://jus-tice.co.il/petah-tikva-divorce-lawyer/,עורך דין גירושין מומלץ פתח תקווה והמרכז | 2025 נתונים והנחיות גירושין,,,גירושין,48979,2025-09-02,2026-07-02,39,1,11.4
2-low-traffic,3363,articles,https://jus-tice.co.il/post-divorce-agreement-enforcement-lawsuit/,הסכם רילוקיישין תביעת עבודה נגד אינטל,,,,34246,2021-05-13,2026-05-22,38,1,6.7
2-low-traffic,7140,articles,https://jus-tice.co.il/approval-lawsuit/,אישור תביעה ייצוגית מקדונלד'ס טענת הטעייה בהגדלת התוספת והשתייה,,,,12134,2022-05-19,2026-05-16,38,1,15.0
2-low-traffic,7426,articles,https://jus-tice.co.il/criminal/,הסמכת תובעים פליליים ברשויות המקומיות ובוועדות המקומיות לתכנון ולבניה,,,משפט פלילי,18731,2022-06-11,2026-05-18,38,1,10
2-low-traffic,6782,articles,https://jus-tice.co.il/verdict-contracts-judge-appeal-decision-45292-12-21/,"בימ""ש מחוזי ת""א, השופט נפתלי שילה: פס""ד בערעור על החלטה שקובעת שאב יפגש עם בנו הקטין במרכז קשר לאחר שהוקפאו זמני השהות (רמ""ש 45292-12-21)",,,פסקי דין חשובים,6012,2022-02-27,2026-05-16,37,4,11.6
2-low-traffic,7077,articles,https://jus-tice.co.il/laws-law-apartments/,מגדלי הצעירים- קבוצת רכישה תחולת דיני חוק המכר דירות | גבאי ואח' נ' קבוצת חג'ג',,,,3857,2022-05-12,2026-05-16,37,3,22.5
2-low-traffic,7090,articles,https://jus-tice.co.il/court-verdict-injunction-stickspay-communications/,"דחיית בקשה לסעדים זמניים ומתן סעד חלופי | פס""ד סטיקספיי קומיוניקיישנס בע""מ",,,,8598,2022-05-12,2026-05-22,37,2,7.7
2-low-traffic,7225,articles,https://jus-tice.co.il/3695-02-19-labour-court-decision/,"דחיית תביעת פיצויים עובד זר מאריתראה כנגד מסעדה | פסק דין סע""ש 3695-02-19",,,דיני עבודה,7751,2022-05-23,2026-05-16,37,1,11.3
2-low-traffic,10349,articles,https://jus-tice.co.il/family-law-italy/,"גירושין באיטליה | עו""ד לענייני משפחה | עורך דין גירושין",,,דיני משפחה,10918,2023-12-06,2026-05-16,37,2,7.3
2-low-traffic,12979,articles,https://jus-tice.co.il/experienced-family-law-attorney/,עורך דין לענייני משפחה מנוסה: מה בודקים לפני שבוחרים,,,דיני משפחה,21258,2025-10-19,2026-07-06,37,2,8.2
2-low-traffic,5957,articles,https://jus-tice.co.il/criminal-defense-right-to-counsel-israel/,חיפוש על אדם השוהה בשדה בתעופה,,,בית המשפט העליון,9244,2021-08-12,2026-05-22,36,1,10.4
2-low-traffic,11520,articles,https://jus-tice.co.il/52705-01-20/,"פס""ד תביעה רכושית בין בני זוג אותה הגישה האישה כתובעת (תלה""מ 52705-01-20) | גירושין | השופטת שירי היימן",,,דיני משפחה,18671,2024-09-10,2026-05-16,36,2,10.7
2-low-traffic,12141,articles,https://jus-tice.co.il/decision22328-09-20/,"פסק דין - פירוק שיתוף דירה לפני נישואים ללא הסכם ממון | השופטת אפרת ונקרט: תיק תלה""מ 22328-09-20",,,פסקי דין חשובים,23002,2025-03-04,2026-07-02,36,1,10.4
2-low-traffic,12675,articles,https://jus-tice.co.il/1331339-1/,אכיפת הסכם כשיש חשש שאכיפתו עלולה להביא לפגיעה בטובת הילדים: איזונים והכרעה - 1331339-1 - ביה''ד הגדול,,,דיני משפחה,9725,2025-07-29,2026-07-02,36,1,18.5
2-low-traffic,6821,articles,https://jus-tice.co.il/rabbinical-court-request-law/,בקשה לפסילת הרכב בית דין רבני | חשש למשוא פנים של בית הדין ולהטיית הדין,,,בית הדין הרבני,4567,2022-03-01,2026-05-16,35,1,9.4
2-low-traffic,5468,articles,https://jus-tice.co.il/criminal-offense-business-license-israel/,"חילוט רכב מזראטי | עבירה של נהיגה בזמן פסילה, נהיגה ללא רישיון נהיגה תקף",,"הגם שמשמעות החלטה זו הינה החזרתו של הרכב לידי הנהג לא כל תנאי, אין להתעלם מן העובדה כי הרכב היה תפוס בידי המדינה תקופה ממושכת, בתקופה זו הנהג ומשפחתו לא נהנו מהרכב, אשר וודאי ואיבד מערכו",,11340,2021-06-30,2026-05-22,34,2,21.3
2-low-traffic,9040,articles,https://jus-tice.co.il/53556-05-18/,"ביהמ""ש לענייני משפחה ירושלים, השופט פליקס גורודצקי: פס""ד בעניין תביעה רכושית בין בני זוג (תלה""מ 53556-05-18)",,,,7721,2023-03-26,2026-05-16,33,2,10.1
