tier,id,type,url,title_db,yoast_title_override,meta_description,practice_area,word_count_est,created,last_modified,impressions_90d,clicks_90d,avg_position,path_norm,clicks_16mo,impressions_16mo,ctr_pct_16mo,avg_position_16mo,action,merge_target_url,primary_query,secondary_queries,intent,cluster_id,role,priority_wave,new_title,new_meta_description,rationale
2-low-traffic,11613,articles,https://jus-tice.co.il/damages-claim-husband-ketubah-obligation/,תביעה נזיקית בזיקה לחיוב האיש בכתובה 1511-7 - ביה''ד אשדוד‎ | בחינה הלכתית של פסיקת ביהמ''ש,,,דיני משפחה,18652,2024-10-09,2026-05-16,26,2,15.8,/damages-claim-husband-ketubah-obligation/,8.0,447.0,1.79,20.6,REBUILD,,תביעה נזיקית בזיקה לחיוב האיש בכתובה 1511-7 - ביה''ד,הקלטת דיון בבית משפט לענייני משפחה;דרישת כתובה;אישה מורדת בהלכה;אישה מורדת בית דין רבני;הסכם פשרה מבלי להודות,local,family-divorce,cluster,7,תביעה נזיקית בזיקה לחיוב האיש בכתובה 1511-7 - ביה''ד,"תביעה נזיקית בזיקה לחיוב האיש בכתובה 1511-7 - ביה''ד: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 8c/447i; demand protected; attorney-led rebuild.
2-low-traffic,11310,articles,https://jus-tice.co.il/james-sexton-attorney/,ג'יימס סקסטון (עורך דין),,,דיני משפחה,337,2024-07-16,2026-05-16,24,4,5.5,/james-sexton-attorney/,22.0,737.0,2.99,42.2,REBUILD,,ג'יימס סקסטון (עורך דין),גיימס דין;גימס דין;אלימות במשפחה כעילה לגירושין;בקשה לקיום צוואה בית הדין הרבני;גירושין ברבנות מאבק סמכויות,hire-lawyer,family-divorce,cluster,7,"ג'יימס סקסטון (עורך דין): שירותים, הליך ובחירת ייצוג","ג'יימס סקסטון (עורך דין): שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 22c/737i; demand protected; attorney-led rebuild.
4-negligible,8926,articles,https://jus-tice.co.il/33316-07-19/,"פס""ד בעניין תביעה רכושית ואיזון משאבים בין בני זוג לשעבר (תלה""מ 33316-07-19)",,,גירושין,14999,2023-03-21,2026-05-16,16,0,21.8,/33316-07-19/,24.0,2802.0,0.86,25.1,REBUILD,,"פס""ד בעניין תביעה רכושית ואיזון משאבים בין בני זוג",תביעה לאיזון משאבים דוגמא;07 19;הצמדת מזונות ילדים למדד;דיסקונט עסקים פלוס אפליקציה;בנק דיסקונט מתחתנים,informational-guide,family-divorce,support,7,"פס""ד בעניין תביעה רכושית ואיזון משאבים בין בני זוג לשעבר","פס""ד בעניין תביעה רכושית ואיזון משאבים בין בני זוג לשעבר: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 24c/2802i; demand protected; attorney-led rebuild.
4-negligible,5560,articles,https://jus-tice.co.il/custody-rights-for-fathers/,משמורת אב | כיצד להשיג זכויות משמורת כאבא?,,,דיני משפחה,2430,2021-07-04,2026-05-16,10,0,50.2,/custody-rights-for-fathers/,15.0,10149.0,0.15,44.0,REBUILD,,משמורת אב,משמורת מלאה לאב;משמורת בלעדית לאב;העברת משמורת מאם לאב;הגשת תביעת משמורת;העברת משמורת מאב לאם,informational-guide,family-divorce,cluster,7,משמורת אב: מדריך משפטי מעשי,"משמורת אב: מדריך משפטי מעשי: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 15c/10149i; demand protected; attorney-led rebuild.
3-seen-not-clicked,11748,articles,https://jus-tice.co.il/mutual-divorce-agreement-2025/,איך מכינים הסכם לקראת גירושים בהסכמה של בני הזוג | מדריך 2025 + סקירת תהליך פתיחת תיק גירושין בבית הדין הרבני,,,דיני משפחה,4812,2025-01-05,2026-05-16,1313,0,61.2,/mutual-divorce-agreement-2025/,0.0,4654.0,0.0,51.4,REBUILD,,גירושין בהסכמה בית הדין הרבני,הסכם גירושין בהסכמה;גירושין בהסכמה;איך מכינים הסכם גירושין;איך מתגרשים בהסכמה;איך עושים הסכם גירושין,informational-guide,family-divorce,cluster,8,גירושין בהסכמה בית הדין הרבני: מדריך משפטי מעשי,"גירושין בהסכמה בית הדין הרבני: מדריך משפטי מעשי: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 0c/4654i; demand protected; attorney-led rebuild.
2-low-traffic,12028,articles,https://jus-tice.co.il/prenuptial-agreement-israel-guide-comprehensive-2025/,הסכם ממון בישראל: המדריך המקיף לשנת 2025,,,דיני משפחה,32410,2025-02-24,2026-07-02,418,1,50.0,/prenuptial-agreement-israel-guide-comprehensive-2025/,1.0,418.0,0.24,50.0,REBUILD,,הסכם ממון לתושבי חוץ,הסכם ממון בין בני זוג לא נשואים;איך מסדירים במסגרת הסכמי ממון נושאים שלאחר הפטירה;המסלול הבטוח לפירוק מסגרת הנישואין;הסכם ממון בין בני זוג נשואים;הסכם ממון לזוג נשוי,informational-guide,family-divorce,cluster,8,הסכם ממון לתושבי חוץ: מדריך משפטי מעשי,"הסכם ממון לתושבי חוץ: מדריך משפטי מעשי: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 1c/418i; demand protected; attorney-led rebuild.
3-seen-not-clicked,3118,articles,https://jus-tice.co.il/how-much-does-a-divorce-agreement-cost/,כמה עולה הסכם גירושין? | עלות הסכם גירושין,,"מהי העלות של הסכם גירושין היא שאלה חשובה עבור כל זוג שהחליט להתגרש. התשובה תלויה בהיקף הסוגיות שיש להסדיר, במורכבות שלהן וכן בשאלה האם קיימת הסכמה בין הצדדים.",דיני משפחה,1072,2021-03-29,2026-05-16,288,0,59.0,/how-much-does-a-divorce-agreement-cost/,1.0,11031.0,0.01,52.6,REBUILD,,הסכם גירושין מחיר,איך מכינים הסכם גירושין;הסכם גירושין בהסכמה מחיר;הסכם גירושין;הסכם גירושין בזול.;הכנת הסכם גירושין,cost/fees,family-divorce,cluster,8,הסכם גירושין מחיר,"מחירים ושכר טרחה בנושא הסכם גירושין מחיר: מה משפיע על העלות, מה כלול ואילו שאלות לבדוק. מידע מעודכן בבדיקת עו״ד.",16mo 1c/11031i; demand protected; attorney-led rebuild.
2-low-traffic,12934,articles,https://jus-tice.co.il/family-mediation-updated-trends/,"גישור משפחתי בישראל ובעולם | גישור וגירושין | נתונים, התפתחות ומגמות עדכניות",,,דיני משפחה,36460,2025-09-17,2026-05-17,244,1,42.2,/family-mediation-updated-trends/,1.0,244.0,0.41,42.2,REBUILD,,גישור משפחתי,גישור בין בני זוג;הסכם גישור;גישור במשפחה;הסכם גישור משפחתי;גישור בסכסוכים משפחתיים,informational-guide,family-divorce,cluster,8,גישור משפחתי: מדריך משפטי מעשי,"גישור משפחתי: מדריך משפטי מעשי: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 1c/244i; demand protected; attorney-led rebuild.
2-low-traffic,12946,articles,https://jus-tice.co.il/can-you-be-common-law-married-to-a-married-person/,האם אישה נשואה יכולה להיחשב ידועה בציבור של אחר? מדריך מקיף ידועים בציבור,,,דיני משפחה,42478,2025-09-29,2026-05-17,224,2,11.2,/can-you-be-common-law-married-to-a-married-person/,2.0,224.0,0.89,11.2,REBUILD,,האם אישה נשואה יכולה להיחשב ידועה בציבור של אחר?,,informational-guide,family-divorce,cluster,8,האם אישה נשואה יכולה להיחשב ידועה בציבור של אחר?,"האם אישה נשואה יכולה להיחשב ידועה בציבור של אחר?: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 2c/224i; demand protected; attorney-led rebuild.
2-low-traffic,9964,articles,https://jus-tice.co.il/united-states-divorce/,גירושין בארצות הברית,,,גירושין,17426,2023-09-13,2026-05-16,185,1,10.5,/united-states-divorce/,1.0,185.0,0.54,10.5,REBUILD,,גירושין בארצות הברית,בארצות הברית?,informational-guide,family-divorce,cluster,8,גירושין בארצות הברית: מדריך משפטי מעשי,"גירושין בארצות הברית: מדריך משפטי מעשי: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 1c/185i; demand protected; attorney-led rebuild.
2-low-traffic,12535,articles,https://jus-tice.co.il/best-interest-child-procedures-divorce-alimony/,עקרונות הלכתיים ויישום קביעתם של הסדרי השהות בגירושין על פי טובת הילד | חיובי המזונות היקפם וחלוקתם,,,דיני משפחה,83885,2025-05-26,2026-07-02,167,1,10.0,/best-interest-child-procedures-divorce-alimony/,1.0,167.0,0.6,10.0,REBUILD,,עקרונות הלכתיים ויישום קביעתם של הסדרי השהות,,informational-guide,family-divorce,cluster,8,עקרונות הלכתיים ויישום קביעתם של הסדרי השהות: מדריך משפטי,"עקרונות הלכתיים ויישום קביעתם של הסדרי השהות: מדריך משפטי: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 1c/167i; demand protected; attorney-led rebuild.
2-low-traffic,11671,articles,https://jus-tice.co.il/rotenberg-law-top-ranked-family-divorce-mediation/,משרד עורכי הדין רוטנברג בדירוג המובילים בתחום דיני משפחה וגירושין,משרד עורכי הדין רוטנברג בדירוג המובילים בתחום דיני משפחה וגירושין,,דיני משפחה,4824,2024-12-17,2026-05-16,166,1,26.6,/rotenberg-law-top-ranked-family-divorce-mediation/,8.0,3195.0,0.25,34.5,REBUILD,,דירוג משרדי עורכי דין דיני משפחה,דירוג עורכי דין משפחה;בית ארז המובילים בדירוג;דיני משפחה וגירושין;דיני משפחה עורכי דין מובילים;העברת משרדים גדולים המובילים בדירוג,informational-guide,family-divorce,cluster,8,דירוג משרדי עורכי דין דיני משפחה: מדריך משפטי מעשי,"דירוג משרדי עורכי דין דיני משפחה: מדריך משפטי מעשי: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 8c/3195i; demand protected; attorney-led rebuild.
2-low-traffic,6655,articles,https://jus-tice.co.il/injunction-judge-decision-request-petition-68959-12-21/,"השופטת שלי רוזמן פרקש: החלטה בבקשה לצו מניעה זמני למניעת דיספוזיציה במניותיה ובענייניה של המבקשת (ת""ע 68959-12-21)",,,דיני משפחה,3013,2022-02-09,2026-05-16,133,2,7.5,/injunction-judge-decision-request-petition-68959-12-21/,2.0,133.0,1.5,7.5,REBUILD,,השופטת שלי רוזמן פרקש: החלטה בבקשה לצו מניעה זמני,,informational-guide,family-divorce,support,8,השופטת שלי רוזמן פרקש: החלטה בבקשה לצו מניעה זמני למניעת,"השופטת שלי רוזמן פרקש: החלטה בבקשה לצו מניעה זמני למניעת: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 2c/133i; demand protected; attorney-led rebuild.
2-low-traffic,6127,articles,https://jus-tice.co.il/parental-alienation-verdict-refusal-judge-lawsuit-claim/,"סרבנות קשר וניכור הורי: פס""ד של השופט ארז שני על תביעת אב לחידוש קשר עם בנו הקטין בטענה לפעולות יזומות של האם לניכור הורי",,,דיני משפחה,18113,2021-08-29,2026-05-16,127,2,35.3,/parental-alienation-verdict-refusal-judge-lawsuit-claim/,2.0,127.0,1.57,35.3,REBUILD,,"סרבנות קשר וניכור הורי: פס""ד של השופט ארז שני על",,informational-guide,family-divorce,support,8,"סרבנות קשר וניכור הורי: פס""ד של השופט ארז שני על תביעת אב","סרבנות קשר וניכור הורי: פס""ד של השופט ארז שני על תביעת אב: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 2c/127i; demand protected; attorney-led rebuild.
