cluster_id,pillar_url,role,intent,url,primary_query,new_title,priority_wave,clicks_16mo,impressions_16mo,action
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,cluster,informational-guide,https://jus-tice.co.il/rabbinical-court-joint-custody-1218708-4/,החזקת ילדים משמורת משותפת - תיק 1218708/4 בבית הדין,החזקת ילדים משמורת משותפת - תיק 1218708/4 בבית הדין,8,1.0,32.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,cluster,informational-guide,https://jus-tice.co.il/prenuptial-agreement-apartment-law/,חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון שלא,חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון שלא,8,1.0,29.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,cluster,informational-guide,https://jus-tice.co.il/law-6462/,"דין טעות בשם אבי המתגרשת, והיתר ילדיה מנישואיה","דין טעות בשם אבי המתגרשת, והיתר ילדיה מנישואיה",8,1.0,22.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,cluster,informational-guide,https://jus-tice.co.il/rabbinical-court-divorce-request-israel/,כללים להצהרת אבהות בבית הדין הרבני,כללים להצהרת אבהות בבית הדין הרבני: מדריך משפטי מעשי,8,1.0,19.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,cluster,informational-guide,https://jus-tice.co.il/rabbinical-agreement-approval/,לאישור הסכם גירושין בבתי הדין הרבניים: 55 כללים,לאישור הסכם גירושין בבתי הדין הרבניים: 55 כללים,8,1.0,17.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,cluster,cost/fees,https://jus-tice.co.il/divorce-ownership-apartment-property/,"גירושין רבני קביעת בעלות דירה שנקנתה ע""י שעבוד נכס","גירושין רבני קביעת בעלות דירה שנקנתה ע""י שעבוד נכס",8,1.0,16.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,cluster,informational-guide,https://jus-tice.co.il/divorce-agreement-pension/,פרשנות הסכם גירושין שיש בו ספק בסעיף הוויתור בפנסיה,פרשנות הסכם גירושין שיש בו ספק בסעיף הוויתור בפנסיה,8,1.0,9.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/child-support-divorced-parents61641-09-19/,"סגנית הנשיא רותם קודלר עיאש: פס""ד בתביעת מזונות בין","סגנית הנשיא רותם קודלר עיאש: פס""ד בתביעת מזונות בין בני זוג",8,5.0,1711.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/decision30452-07-20/,השופטת עפרה גיא: תביעה רכושית לפירוק שיתוף (חלוקת,השופטת עפרה גיא: תביעה רכושית לפירוק שיתוף (חלוקת רכוש,8,14.0,1550.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/27404-01-23/,"השופט אפרים צ'יזיק: פס""ד בעניין התנגדויות לקיום שתי","השופט אפרים צ'יזיק: פס""ד בעניין התנגדויות לקיום שתי צווי",8,14.0,1208.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/paternity-fraud/,הונאת אבהות: תביעה כספית של איש כנגד אשתו לשעבר,הונאת אבהות: תביעה כספית של איש כנגד אשתו לשעבר לפיצוי על,8,6.0,1021.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/decision32910-02-19/,פסק דין בו נדחית התנגדות לקיום צוואת המנוח ונקבע כי,פסק דין בו נדחית התנגדות לקיום צוואת המנוח ונקבע כי יש,8,12.0,677.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/decision56187-03-21/,"פס""ד בתביעה לאכיפת הסכם גירושין תשלום חובות ומזונות","פס""ד בתביעה לאכיפת הסכם גירושין תשלום חובות ומזונות (תלה""מ",8,6.0,603.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/decision56258-02-22/,"פס""ד העוסק בסכסוך בין שני אחים סביב הלוואות נטענות","פס""ד העוסק בסכסוך בין שני אחים סביב הלוואות נטענות (עמ""ש",8,10.0,360.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/decision22950-11-20/,"פירוק שיתוף הצהרתי מזונות אשה וקטינים (תלה""מ","פירוק שיתוף הצהרתי מזונות אשה וקטינים (תלה""מ 22950-11-20)",8,2.0,315.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/decision22328-09-20/,פסק דין - פירוק שיתוף דירה לפני נישואים ללא הסכם,פסק דין - פירוק שיתוף דירה לפני נישואים ללא הסכם ממון,8,3.0,237.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/8773-11-22/,תביעה רכושית גירושין: החלטה בעניין תביעה לתשלום,תביעה רכושית גירושין: החלטה בעניין תביעה לתשלום הכנסות,8,4.0,146.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/injunction-judge-decision-request-petition-68959-12-21/,השופטת שלי רוזמן פרקש: החלטה בבקשה לצו מניעה זמני,השופטת שלי רוזמן פרקש: החלטה בבקשה לצו מניעה זמני למניעת,8,2.0,133.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/parental-alienation-verdict-refusal-judge-lawsuit-claim/,"סרבנות קשר וניכור הורי: פס""ד של השופט ארז שני על","סרבנות קשר וניכור הורי: פס""ד של השופט ארז שני על תביעת אב",8,2.0,127.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/verdict-apartment-65410-11-21/,"פס""ד קבלת טענת אישה בעניין כוונת שיתוף ספציפי ברבע","פס""ד קבלת טענת אישה בעניין כוונת שיתוף ספציפי ברבע דירה",8,1.0,45.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/verdict-petition-alimony-claim-35493-10-19/,"פס""ד בבקשת אב להפחתת מזונות בטענה של שינוי נסיבות","פס""ד בבקשת אב להפחתת מזונות בטענה של שינוי נסיבות (תלה""מ",8,1.0,45.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/rabbinical-court-verdict-divorce-infidelity-rights-ruling/,גירושין בגידה: זכויות בעל בוגד בהלכה,גירושין בגידה: זכויות בעל בוגד בהלכה,8,1.0,41.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,hire-lawyer,https://jus-tice.co.il/lawsuit-damages-47127-07-21/,תביעה של אישה לקבל פיצויים מבן זוגה לשעבר בשל תיעוד,תביעה של אישה לקבל פיצויים מבן זוגה לשעבר בשל תיעוד אינטימי,8,2.0,31.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/judge-decision-lawsuit-property-witness-divorce/,השופטת אורית בן דור ליבל: החלטה בתביעה רכושית מועד,השופטת אורית בן דור ליבל: החלטה בתביעה רכושית מועד הקרע,8,1.0,28.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/dissolution-partnership-verdict-divorce-rights-property-compensation/,"גירושין: פס""ד הצהרתי, שמירת זכויות, רכושית, פירוק","גירושין: פס""ד הצהרתי, שמירת זכויות, רכושית, פירוק",8,1.0,26.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/decision15974-11-20/,תביעה כספית שהגישה האם נגד בנה ונגד רעייתו לשעבר של,תביעה כספית שהגישה האם נגד בנה ונגד רעייתו לשעבר של בנה שגרו,8,2.0,20.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/taxation-company-judge/,מיסוי רכישה עצמית של מניות חברה פרטית על ידי אחד,מיסוי רכישה עצמית של מניות חברה פרטית על ידי אחד האחים בעל,8,1.0,15.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/get-divorce-divorce-petition/,חיוב גט גירושין ודחיית בקשת האיש לדון בעילות נוספות,חיוב גט גירושין ודחיית בקשת האיש לדון בעילות נוספות,8,1.0,15.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,local,https://jus-tice.co.il/rabbinical-court-verdict-get-divorce-lawsuits-37883-9/,"פס""ד - סידור גט לפני הכרעה בתביעות הצדדים - 37883-9","פס""ד - סידור גט לפני הכרעה בתביעות הצדדים - 37883-9",8,1.0,15.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/protection-order-judge-decision-32379-10-21/,השופטת רותם קודלר עיאש: החלטה בעניין צו הגנה ביחס,השופטת רותם קודלר עיאש: החלטה בעניין צו הגנה ביחס למשיב,8,1.0,11.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/verdict-request-custody-20387-03-22/,"פס""ד בבקשה להעברת המשמורת אל האב ורישום למוסדות","פס""ד בבקשה להעברת המשמורת אל האב ורישום למוסדות חינוך (תלה""מ",8,2.0,11.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,support,informational-guide,https://jus-tice.co.il/petition-get-divorce/,בקשת הבעל לשעבר לקבוע כי הגט בטל,בקשת הבעל לשעבר לקבוע כי הגט בטל: מדריך משפטי מעשי,8,2.0,6.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,cluster,informational-guide,https://jus-tice.co.il/what-is-a-divorce-settlement-agreement/,איך מכינים הסכם גירושין,איך מכינים הסכם גירושין: מדריך משפטי מעשי,9,0.0,4788.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,cluster,informational-guide,https://jus-tice.co.il/divorce-mediation-cons-pros/,גישור גירושין,גישור גירושין: מדריך משפטי מעשי,9,1.0,4511.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,cluster,informational-guide,https://jus-tice.co.il/common-law-marriage/,ביטול ידועים בציבור,ביטול ידועים בציבור: מדריך משפטי מעשי,9,0.0,2403.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,cluster,hire-lawyer,https://jus-tice.co.il/women-lawyer-vs-men-divorce-lawyer/,מה עדיף עורכת דין או עורך דין לענייני גירושין? סקירת,מה עדיף עורכת דין או עורך דין לענייני גירושין? סקירת,9,0.0,1978.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,cluster,informational-guide,https://jus-tice.co.il/what-to-do-now-if-you-are-considering-a-divorce/,הכנות לגירושין: מה לעשות עכשיו אם אתה שוקל להתגרש,הכנות לגירושין: מה לעשות עכשיו אם אתה שוקל להתגרש,9,2.0,1920.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,cluster,informational-guide,https://jus-tice.co.il/7-reasons-why-you-need-a-prenup/,גירושין ללא הסכם ממון,גירושין ללא הסכם ממון: מדריך משפטי מעשי,9,3.0,1731.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,cluster,informational-guide,https://jus-tice.co.il/cohabitation-agreement/,הסכם חיים משותפים דוגמא,הסכם חיים משותפים דוגמא: מדריך משפטי מעשי,9,2.0,1569.0,REBUILD
family-divorce,https://jus-tice.co.il/divorce-everything-you-need-to-know/,cluster,hire-lawyer,https://jus-tice.co.il/must-have-traits-of-a-good-family-lawyer/,תכונות חובה של עורך דין משפחה טוב,"תכונות חובה של עורך דין משפחה טוב: שירותים, הליך ובחירת",9,3.0,1564.0,REBUILD
