family_head_term,family_key,severity,competing_url,clicks,impressions,position,designated_winner,resolution
איתן האזרחי אברהם,איתן האזרחי אברהם,MEDIUM,https://jus-tice.co.il/law-firm-civil/,0,1,55.0,https://jus-tice.co.il/articles/איתן-האזרחי-ושות-משרד-עורכי-דין/,DIFFERENTIATE→איתן האזרחי
איתן האזרחי ושות,איתן האזרחי ושות,LOW,https://jus-tice.co.il/articles/איתן-האזרחי-ושות-משרד-עורכי-דין/,2,124,6.5,https://jus-tice.co.il/articles/איתן-האזרחי-ושות-משרד-עורכי-דין/,WINNER
איתן האזרחי ושות,איתן האזרחי ושות,LOW,https://jus-tice.co.il/law-firm-civil/,0,4,10.0,https://jus-tice.co.il/articles/איתן-האזרחי-ושות-משרד-עורכי-דין/,DIFFERENTIATE→איתן האזרחי
אכיפה בשוק ההון,אכיפה בשוק ההון,LOW,https://jus-tice.co.il/investment-loss-compensation/,0,5,83.4,https://jus-tice.co.il/investment-loss-compensation/,WINNER
אכיפה בשוק ההון,אכיפה בשוק ההון,LOW,https://jus-tice.co.il/us-securities-and-exchange-commission/,0,1,80.0,https://jus-tice.co.il/investment-loss-compensation/,DIFFERENTIATE→(SEC) רשות ניירות הערך של ארצות הברית
אכיפת הסדרי שהות,אכיפת הסדרי שהות,MEDIUM,https://jus-tice.co.il/פסד-משמורת-משותפת-הרחבת-הסדרי-שהות-לאב-1244887-2/,0,173,51.2,https://jus-tice.co.il/פסד-משמורת-משותפת-הרחבת-הסדרי-שהות-לאב-1244887-2/,WINNER
אכיפת הסדרי שהות,אכיפת הסדרי שהות,MEDIUM,https://jus-tice.co.il/decision56187-03-21/,0,78,81.5,https://jus-tice.co.il/פסד-משמורת-משותפת-הרחבת-הסדרי-שהות-לאב-1244887-2/,"DIFFERENTIATE→פס""ד בתביעה לאכיפת הסכם גירושין תשלום חובות ומזונות"
אכיפת הסדרי שהות,אכיפת הסדרי שהות,MEDIUM,https://jus-tice.co.il/1331339-1/,0,33,76.0,https://jus-tice.co.il/פסד-משמורת-משותפת-הרחבת-הסדרי-שהות-לאב-1244887-2/,DIFFERENTIATE→אכיפת הסכם כשיש חשש שאכיפתו עלולה להביא לפגיעה בטובת
אכיפת הסדרי שהות,אכיפת הסדרי שהות,MEDIUM,https://jus-tice.co.il/1027470-24/,0,16,75.7,https://jus-tice.co.il/פסד-משמורת-משותפת-הרחבת-הסדרי-שהות-לאב-1244887-2/,DIFFERENTIATE→ניכור הורי – לא תתקבל טענה שהילד לא רוצה לפגוש בהורה
אכיפת הסדרי שהות,אכיפת הסדרי שהות,MEDIUM,https://jus-tice.co.il/wp-content/uploads/2022/10/תזכיר-חוק-לתיקון-פקודת-סדר-הדין-הפלילי-מעצר-וחיפוש-תיקון-מס...-עילות-חיפוש-במקום-ללא-צו-בית-משפט-התשפ-ב-2021.docx/,0,15,80.1,https://jus-tice.co.il/פסד-משמורת-משותפת-הרחבת-הסדרי-שהות-לאב-1244887-2/,DIFFERENTIATE→
אכיפת הסדרי שהות,אכיפת הסדרי שהות,MEDIUM,https://jus-tice.co.il/קביעת-מועד-הקרע-לעניין-איזון-המשאבים-בין-בני-זוג-תלהמ-18194-04-22/,0,2,76.5,https://jus-tice.co.il/פסד-משמורת-משותפת-הרחבת-הסדרי-שהות-לאב-1244887-2/,DIFFERENTIATE→
אכיפת הסדרי שהות,אכיפת הסדרי שהות,MEDIUM,https://jus-tice.co.il/child-custody-modification/,0,1,78.0,https://jus-tice.co.il/פסד-משמורת-משותפת-הרחבת-הסדרי-שהות-לאב-1244887-2/,DIFFERENTIATE→שינוי משמורת ילדים
אכיפת הסדרי שהות,אכיפת הסדרי שהות,MEDIUM,https://jus-tice.co.il/mom-full-custody/,0,1,81.0,https://jus-tice.co.il/פסד-משמורת-משותפת-הרחבת-הסדרי-שהות-לאב-1244887-2/,DIFFERENTIATE→משמורת בלעדית לאם
אכיפת הסכם,אכיפת הסכם,LOW,https://jus-tice.co.il/פסד-בנושא-חופש-העיסוק-סעש-49088-11-18/,0,559,75.4,https://jus-tice.co.il/פסד-בנושא-חופש-העיסוק-סעש-49088-11-18/,WINNER
אכיפת הסכם,אכיפת הסכם,LOW,https://jus-tice.co.il/1331339-1/,0,21,72.6,https://jus-tice.co.il/פסד-בנושא-חופש-העיסוק-סעש-49088-11-18/,DIFFERENTIATE→אכיפת הסכם כשיש חשש שאכיפתו עלולה להביא לפגיעה בטובת
אכיפת הסכם,אכיפת הסכם,LOW,https://jus-tice.co.il/חוק-החוזים-תרופות-בשל-הפרת-חוזה-תשלא-1970/,0,8,91.8,https://jus-tice.co.il/פסד-בנושא-חופש-העיסוק-סעש-49088-11-18/,DIFFERENTIATE→
אכיפת הסכם,אכיפת הסכם,LOW,https://jus-tice.co.il/articles/law-contract-1970/,0,2,78.5,https://jus-tice.co.il/פסד-בנושא-חופש-העיסוק-סעש-49088-11-18/,DIFFERENTIATE→
אכיפת הסכם גירושין,אכיפת הסכם גירושין,MEDIUM,https://jus-tice.co.il/what-should-a-divorce-settlement-agreement-include/,0,69,53.2,https://jus-tice.co.il/divorce-agreement-enforcement-claims/,DIFFERENTIATE→הסכם גירושין
אכיפת הסכם גירושין,אכיפת הסכם גירושין,MEDIUM,https://jus-tice.co.il/divorce-agreement-enforcement-claims/,0,21,22.6,https://jus-tice.co.il/divorce-agreement-enforcement-claims/,WINNER
אכיפת הסכם גירושין,אכיפת הסכם גירושין,MEDIUM,https://jus-tice.co.il/decision56187-03-21/,0,33,40.5,https://jus-tice.co.il/divorce-agreement-enforcement-claims/,"DIFFERENTIATE→פס""ד בתביעה לאכיפת הסכם גירושין תשלום חובות ומזונות"
אכיפת הסכם גירושין,אכיפת הסכם גירושין,MEDIUM,https://jus-tice.co.il/1331339-1/,0,9,25.9,https://jus-tice.co.il/divorce-agreement-enforcement-claims/,DIFFERENTIATE→אכיפת הסכם כשיש חשש שאכיפתו עלולה להביא לפגיעה בטובת
אכיפת הסכם גירושין,אכיפת הסכם גירושין,MEDIUM,https://jus-tice.co.il/how-much-does-a-divorce-agreement-cost/,0,17,54.9,https://jus-tice.co.il/divorce-agreement-enforcement-claims/,DIFFERENTIATE→הסכם גירושין מחיר
אכיפת הסכם גירושין,אכיפת הסכם גירושין,MEDIUM,https://jus-tice.co.il/what-is-a-divorce-settlement-agreement/,0,4,58.0,https://jus-tice.co.il/divorce-agreement-enforcement-claims/,DIFFERENTIATE→איך מכינים הסכם גירושין
אכיפת הסכם מכר מקרקעין,אכיפת הסכם מכר מקרקעין,MEDIUM,https://jus-tice.co.il/decision22695-02-20/,0,133,49.1,https://jus-tice.co.il/decision22695-02-20/,WINNER
אכיפת הסכם מכר מקרקעין,אכיפת הסכם מכר מקרקעין,MEDIUM,https://jus-tice.co.il/decision21029-12-21/,0,69,75.8,https://jus-tice.co.il/decision22695-02-20/,DIFFERENTIATE→תביעת אישה לפיצוי מוסכם בגין הפרת הסכם מכר נגד בן
אכיפת הסכם מכר מקרקעין,אכיפת הסכם מכר מקרקעין,MEDIUM,https://jus-tice.co.il/what-is-a-contract/,0,8,81.9,https://jus-tice.co.il/decision22695-02-20/,DIFFERENTIATE→מה זה חוזה
אכיפת הסכם מכר מקרקעין,אכיפת הסכם מכר מקרקעין,MEDIUM,https://jus-tice.co.il/real-estate-usa/,0,2,70.0,https://jus-tice.co.il/decision22695-02-20/,"DIFFERENTIATE→עורך דין מקרקעין ונדל""ן ארה""ב"
אכיפת הסכם תביעה,אכיפת הסכם תביעה,MEDIUM,https://jus-tice.co.il/decision21029-12-21/,0,32,82.5,https://jus-tice.co.il/decision21029-12-21/,WINNER
אכיפת הסכם תביעה,אכיפת הסכם תביעה,MEDIUM,https://jus-tice.co.il/1331339-1/,0,16,89.8,https://jus-tice.co.il/decision21029-12-21/,DIFFERENTIATE→אכיפת הסכם כשיש חשש שאכיפתו עלולה להביא לפגיעה בטובת
אכיפת הסכם תביעה,אכיפת הסכם תביעה,MEDIUM,https://jus-tice.co.il/פסד-בנושא-חופש-העיסוק-סעש-49088-11-18/,0,16,90.1,https://jus-tice.co.il/decision21029-12-21/,DIFFERENTIATE→
אכיפת הסכם תביעה,אכיפת הסכם תביעה,MEDIUM,https://jus-tice.co.il/decision56187-03-21/,0,2,53.5,https://jus-tice.co.il/decision21029-12-21/,"DIFFERENTIATE→פס""ד בתביעה לאכיפת הסכם גירושין תשלום חובות ומזונות"
אכיפת הסכם תביעה,אכיפת הסכם תביעה,MEDIUM,https://jus-tice.co.il/what-is-a-contract/,0,2,92.5,https://jus-tice.co.il/decision21029-12-21/,DIFFERENTIATE→מה זה חוזה
אכיפת הסכם תביעה,אכיפת הסכם תביעה,MEDIUM,https://jus-tice.co.il/living-apart-together-legal-rights/,0,1,92.0,https://jus-tice.co.il/decision21029-12-21/,DIFFERENTIATE→זוגיות פרק ב ללא מגורים משותפים
אכיפת הסכמים במשפחה,אכיפת הסכםם במשפחה,MEDIUM,https://jus-tice.co.il/1331339-1/,0,55,60.2,https://jus-tice.co.il/1331339-1/,WINNER
אכיפת הסכמים במשפחה,אכיפת הסכםם במשפחה,MEDIUM,https://jus-tice.co.il/decision56187-03-21/,0,20,73.8,https://jus-tice.co.il/1331339-1/,"DIFFERENTIATE→פס""ד בתביעה לאכיפת הסכם גירושין תשלום חובות ומזונות"
אכיפת הסכמים במשפחה,אכיפת הסכםם במשפחה,MEDIUM,https://jus-tice.co.il/,0,1,19.0,https://jus-tice.co.il/1331339-1/,DIFFERENTIATE→
אכיפת הסכמים במשפחה,אכיפת הסכםם במשפחה,MEDIUM,https://jus-tice.co.il/changing-or-canceling-a-prenuptial-agreement/,0,4,86.8,https://jus-tice.co.il/1331339-1/,DIFFERENTIATE→ביטול הסכם ממון
אכיפת הסכמים במשפחה,אכיפת הסכםם במשפחה,MEDIUM,https://jus-tice.co.il/מדריך-עדכני-להסכם-ממון/,0,3,75.0,https://jus-tice.co.il/1331339-1/,DIFFERENTIATE→
אכיפת הסכמים במשפחה,אכיפת הסכםם במשפחה,MEDIUM,https://jus-tice.co.il/family-law/,0,3,95.0,https://jus-tice.co.il/1331339-1/,DIFFERENTIATE→סיכום דיני משפחה
אכיפת חוזה,אכיפת חוזה,MEDIUM,https://jus-tice.co.il/חוק-החוזים-תרופות-בשל-הפרת-חוזה-תשלא-1970/,0,46,76.4,https://jus-tice.co.il/חוק-החוזים-תרופות-בשל-הפרת-חוזה-תשלא-1970/,WINNER
אכיפת חוזה,אכיפת חוזה,MEDIUM,https://jus-tice.co.il/what-is-a-contract/,0,35,81.4,https://jus-tice.co.il/חוק-החוזים-תרופות-בשל-הפרת-חוזה-תשלא-1970/,DIFFERENTIATE→מה זה חוזה
אכיפת חוזה,אכיפת חוזה,MEDIUM,https://jus-tice.co.il/articles/law-contract-1970/,0,3,70.7,https://jus-tice.co.il/חוק-החוזים-תרופות-בשל-הפרת-חוזה-תשלא-1970/,DIFFERENTIATE→
אכיפת חוזה מקרקעין,אכיפת חוזה מקרקעין,LOW,https://jus-tice.co.il/decision22695-02-20/,0,67,65.4,https://jus-tice.co.il/decision22695-02-20/,WINNER
אכיפת חוזה מקרקעין,אכיפת חוזה מקרקעין,LOW,https://jus-tice.co.il/what-is-a-contract/,0,8,88.5,https://jus-tice.co.il/decision22695-02-20/,DIFFERENTIATE→מה זה חוזה
אל סם תל אביב,אל סם תל אביב,HIGH,https://jus-tice.co.il/drug-trafficking/,0,12,74.1,https://jus-tice.co.il/drug-trafficking/,WINNER
אל סם תל אביב,אל סם תל אביב,HIGH,https://jus-tice.co.il/drug-related-crime/,0,9,76.9,https://jus-tice.co.il/drug-trafficking/,DIFFERENTIATE→עבירות סמים
אלה כהן סרטון טלגרם,אלה כהן סרטון טלגרם,LOW,https://jus-tice.co.il/עונש-פלילי-על-הפצת-תכנים-מיניים-בטלגרם-גזר-דין/,0,7,23.0,https://jus-tice.co.il/עונש-פלילי-על-הפצת-תכנים-מיניים-בטלגרם-גזר-דין/,WINNER
אלה כהן סרטון טלגרם,אלה כהן סרטון טלגרם,LOW,https://jus-tice.co.il/53431-10-21/,0,1,37.0,https://jus-tice.co.il/עונש-פלילי-על-הפצת-תכנים-מיניים-בטלגרם-גזר-דין/,"DIFFERENTIATE→עונש פלילי יוצר ערוץ הטלגרם ""תוצרת כחול לבן"" בגין"
אלון אינפלד,אלון אינפלד,LOW,https://jus-tice.co.il/עמת20794-07-22מדינת-ישראל-נ-תמםעציר/,4,277,7.1,https://jus-tice.co.il/עמת20794-07-22מדינת-ישראל-נ-תמםעציר/,WINNER
אלון אינפלד,אלון אינפלד,LOW,https://jus-tice.co.il/judge-decision-20794-07-22/,0,2,8.5,https://jus-tice.co.il/עמת20794-07-22מדינת-ישראל-נ-תמםעציר/,NOINDEX
אלון אינפלד,אלון אינפלד,LOW,https://jus-tice.co.il/מחירון-מומלץ-עורך-דין-פלילי/,0,2,11.0,https://jus-tice.co.il/עמת20794-07-22מדינת-ישראל-נ-תמםעציר/,DIFFERENTIATE→
אלון אינפלד,אלון אינפלד,LOW,https://jus-tice.co.il/court-judge/,0,1,24.0,https://jus-tice.co.il/עמת20794-07-22מדינת-ישראל-נ-תמםעציר/,DIFFERENTIATE→מערכת המשפט בישראל
אלון אספרנצה,אלון אספרנצה,MEDIUM,https://jus-tice.co.il/החלטה-ביחס-לבקשה-למינוי-אפוטרופוס-רמש-49897-12-21/,0,15,53.5,https://jus-tice.co.il/החלטה-ביחס-לבקשה-למינוי-אפוטרופוס-רמש-49897-12-21/,WINNER
אלון אספרנצה,אלון אספרנצה,MEDIUM,https://jus-tice.co.il/62758-11-22/,0,8,76.4,https://jus-tice.co.il/החלטה-ביחס-לבקשה-למינוי-אפוטרופוס-רמש-49897-12-21/,DIFFERENTIATE→השופט אריאל ממן: דחיית בקשה של התובע להתמנות
אלון אספרנצה,אלון אספרנצה,MEDIUM,https://jus-tice.co.il/cancel-a-divorce-settlement-agreement/,0,5,56.6,https://jus-tice.co.il/החלטה-ביחס-לבקשה-למינוי-אפוטרופוס-רמש-49897-12-21/,DIFFERENTIATE→ביטול הסכם גירושין
אלון אספרנצה,אלון אספרנצה,MEDIUM,https://jus-tice.co.il/court-judge/,0,2,56.0,https://jus-tice.co.il/החלטה-ביחס-לבקשה-למינוי-אפוטרופוס-רמש-49897-12-21/,DIFFERENTIATE→מערכת המשפט בישראל
אלון אספרנצה,אלון אספרנצה,MEDIUM,https://jus-tice.co.il/will-and-testament/,0,1,54.0,https://jus-tice.co.il/החלטה-ביחס-לבקשה-למינוי-אפוטרופוס-רמש-49897-12-21/,DIFFERENTIATE→ביטול צוואה בפני נוטריון
אלון אספרנצה,אלון אספרנצה,MEDIUM,https://jus-tice.co.il/בגץ-הבוגדת/,0,1,68.0,https://jus-tice.co.il/החלטה-ביחס-לבקשה-למינוי-אפוטרופוס-רמש-49897-12-21/,DIFFERENTIATE→
אלון גביזון,אלון גביזון,LOW,https://jus-tice.co.il/בקשה-לקיום-צוואה-המעניקה-כל-הרכוש-לחבר-והתנגדות-אחות-המנוח/,2,176,10.4,https://jus-tice.co.il/בקשה-לקיום-צוואה-המעניקה-כל-הרכוש-לחבר-והתנגדות-אחות-המנוח/,WINNER
אלון גביזון,אלון גביזון,LOW,https://jus-tice.co.il/court-judge/,0,6,54.2,https://jus-tice.co.il/בקשה-לקיום-צוואה-המעניקה-כל-הרכוש-לחבר-והתנגדות-אחות-המנוח/,DIFFERENTIATE→מערכת המשפט בישראל
אלון גביזון שופט,אלון גביזון שופט,MEDIUM,https://jus-tice.co.il/בקשה-לקיום-צוואה-המעניקה-כל-הרכוש-לחבר-והתנגדות-אחות-המנוח/,0,1,15.0,https://jus-tice.co.il/בקשה-לקיום-צוואה-המעניקה-כל-הרכוש-לחבר-והתנגדות-אחות-המנוח/,WINNER
אלון גביזון שופט,אלון גביזון שופט,MEDIUM,https://jus-tice.co.il/עמש-61566-03-22/,0,1,85.0,https://jus-tice.co.il/בקשה-לקיום-צוואה-המעניקה-כל-הרכוש-לחבר-והתנגדות-אחות-המנוח/,DIFFERENTIATE→
