query,clicks,impressions,ctr,position
הוצאת דרכון גרמני תנאים,0,411,0.00,44.69
הוצאת דרכון הולנדי לילדים,0,16,0.00,38.88
הוצאת דרכון הונגרי לבד,0,4,0.00,45.25
הוצאת דרכון טורקי,0,6,0.00,70.17
הוצאת דרכון מולדובה,0,26,0.00,70.04
הוצאת דרכון מרוקאי,0,5,0.00,26.60
הוצאת דרכון ספרדי 2022,0,13,0.00,41.77
הוצאת דרכון ספרדי 2023,0,2,0.00,41.00
הוצאת דרכון ספרדי בספרד,0,15,0.00,63.73
הוצאת דרכון ספרדי לבד,0,2,0.00,96.50
הוצאת דרכון סרבי,0,15,0.00,46.80
הוצאת דרכון פורטוגלי 2023,0,26,0.00,34.81
הוצאת דרכון פורטוגלי בישראל,0,4,0.00,74.00
הוצאת דרכון פורטוגלי בתל אביב,0,5,0.00,84.20
הוצאת דרכון פורטוגלי זאב מעיין,0,1,0.00,33.00
הוצאת דרכון פורטוגלי לבן זוג,0,46,0.00,78.72
הוצאת דרכון פורטוגלי לבני זוג,0,4,0.00,93.25
הוצאת דרכון פורטוגלי ללא,0,2,0.00,83.00
הוצאת דרכון פורטוגלי שלבים,0,2,0.00,94.00
הוצאת דרכון קפריסאי,0,18,0.00,78.83
הוצאת דרכון רומני,0,45,0.00,44.98
הוצאת דרכון רומני באופן עצמאי,0,15,0.00,45.87
הוצאת דרכון רומני ברומניה,0,31,0.00,44.48
הוצאת דרכון רומני המלצות,0,310,0.00,28.26
הוצאת דרכון רומני כמה זמן,0,35,0.00,50.09
הוצאת דרכון רומני לאחר,0,39,0.00,47.77
הוצאת דרכון רומני לאחר קבלת,0,32,0.00,51.91
הוצאת דרכון רומני לאחר קבלת אזרחות,0,62,0.00,49.00
הוצאת דרכון רומני לבד,0,74,0.00,38.54
הוצאת דרכון רומני לבעלי אזרחות רומנית,0,28,0.00,45.79
הוצאת דרכון רומני מחיר,0,416,0.00,44.93
הוצאת היתר לעובד זר,0,13,0.00,37.85
הוצאת ויזה המובילים בדירוג,0,326,0.00,14.51
הוצאת ויזה לאיטליה,0,35,0.00,62.77
"הוצאת ויזה לארה""ב לבעלי רישום פלילי",0,6,0.00,74.33
הוצאת ויזה לארהב פגישות אונליין,0,2,0.00,59.00
הוצאת ויזה לארצות הברית באופן עצמאי,0,2,0.00,87.00
הוצאת ויזה לארצות הברית מהר,0,15,0.00,83.60
הוצאת ויזה ליוון,0,8,0.00,58.25
הוצאת ויזה לילדים לארה ב,0,4,0.00,93.00
הוצאת ויזה לספרד,0,34,0.00,67.53
הוצאת ויזה לעובדים לתעשייה,0,12,0.00,38.83
הוצאת ויזה משרד הפנים,0,2,0.00,94.00
"הוצאת ויזת סטודנט לארה""ב",0,2,0.00,86.00
הוצאת ויזת שנגן,0,8,0.00,71.50
הוצאת זרע מחמת כאב,0,1,0.00,71.00
הוצאת ילד מעל גיל 18 מהבית,0,22,0.00,46.36
הוצאת לשון הרע בפייסבוק,0,391,0.00,48.41
הוצאת מחלה בזמן הודעה מוקדמת,0,1,0.00,62.00
הוצאת צו הגנה,0,2,0.00,39.00
הוצאת צו ירושה,0,655,0.00,42.68
הוצאת צו ירושה ברבנות,0,55,0.00,48.85
הוצאת צו ירושה דיגיטלי,0,6,0.00,19.00
הוצאת צו ירושה ללא עורך דין,0,297,0.00,51.29
הוצאת צו ירושה מחיר,0,3,0.00,59.33
הוצאת צו ירושה מקוון,0,1,0.00,30.00
הוצאת צו קיום צוואה,0,80,0.00,52.06
הוצאת רישום פלילי,0,273,0.00,29.41
הוצאת רישום פלילי מהמשטרה,0,3,0.00,29.33
הוצאת רישיון לחולה אפילפסיה – מהם התנאים?,0,13,0.00,82.62
הוצאת רישיון נהיגה לחולה אפילפסיה,0,92,0.00,73.30
הוצאת רישיון עסק,0,11,0.00,40.45
הוצאת רישיון קבורה בשבת,0,1,0.00,97.00
הוצאת תעודת יושר באינטרנט,0,528,0.00,10.13
הוצאת תעודת יושר מהמשטרה,0,722,0.00,18.89
הוצאת תעודת יושר משטרת ישראל,0,235,0.00,18.41
הוצאת תעודת לידה גרמנית,0,33,0.00,45.36
הוצאת תעודת לידה רומנית,0,16,0.00,63.94
הוצאת תשריט בית משותף משרד המשפטים,0,10,0.00,70.70
הוצב התמרור בדרך שלפניך האם הוא מחייב מתן זכות קדימה,0,4,0.00,61.50
הוראות התע ס,0,8,0.00,25.63
הוראות נאמנות במסגרת צוואה,0,77,0.00,58.00
הוראות צו קיום צוואה,0,88,0.00,65.39
הוראות צוואה,0,17,0.00,83.71
הוראות תע ס,0,7,0.00,24.57
הוראות תע ס סדרי דין,0,4,0.00,5.00
"הוראות תע""ס",0,1,0.00,80.00
הוראת ביצוע 5/2007,0,6,0.00,39.33
הוראת ביצוע פחת דירת מגורים,0,1,0.00,27.00
הוראת שעה חוק שירותי תעופה,0,1,0.00,11.00
הוראת שעה תושב חוזר ותיק,0,379,0.00,17.46
הורדת טופס ויזה למרוקו,0,2,0.00,66.00
הורדת מנוע חיפוש גוגל,0,26,0.00,55.54
הורדת תוכנת חתימה נט המשפט,0,56,0.00,27.93
הורדת תעודת פטירה,0,1,0.00,1.00
הורה משמורן,0,237,0.00,48.00
הורות אזרחית,0,7,0.00,28.00
הורות משותפת או לב,0,4,0.00,97.25
הורות משותפת או לבד,0,4,0.00,88.75
הורות משותפת גירושין,0,1342,0.00,53.36
הורות משותפת וטובת הילד,0,4,0.00,88.50
הורות משותפת טובת הילד,0,13,0.00,36.92
הורות משותפת לטובת הילד,0,156,0.00,54.24
הורות משותפת ללא הסכם,0,13,0.00,71.77
הורות משותפת ללא נישואין,0,20,0.00,86.20
הורות משותפת מזונות,0,375,0.00,57.69
הורות משותפת מחשבון מזונות,0,319,0.00,37.30
הורות משותפת שווה טובת הילד,0,129,0.00,49.92
הורים לפעוטות כיפה,0,2,0.00,62.50
הורשה,0,12,0.00,48.08
הורשע,0,3,0.00,74.33
הזאב מסופיה,0,2,0.00,14.00
הזדמנויות בפורטוגל,0,177,0.00,19.79
"הזדמנויות נדלן בחו""ל",0,18,0.00,55.72
הזדמנויות נדלן ביוון,0,93,0.00,29.78
הזדמנויות עסקיות ביפן,0,195,0.00,31.52
הזדמנויות עסקיות פורטוגל,0,142,0.00,32.07
הזדמנות עסקית ביפן,0,229,0.00,39.73
הזוג,0,2,0.00,64.00
הזזת קירות בעלות נמוכה,0,2,0.00,63.00
הזירה המקצועית למסחר,0,4,0.00,54.25
הזכויות של יוצרים עצמאיים,0,53,0.00,64.00
הזכות לחיסיון מפני הפללה עצמית,0,42,0.00,79.19
הזכות לפרטיות,0,81,0.00,43.33
הזכות לקניין,0,3,0.00,7.67
הזכות לקניין רוחני,0,12,0.00,50.33
הזכות לקניין רוחני הגדרה,0,6,0.00,11.33
הזמנה לבדיקת כשירות לנהיגה,0,118,0.00,19.87
הזמנה לגירושין,0,1,0.00,38.00
הזמנה לדיון במס הכנסה,0,4,0.00,28.00
הזמנה לדין בית משפט לענייני משפחה,0,2,0.00,37.00
הזמנה לדין בסדר דין מהיר,0,1,0.00,53.00
הזמנה לדין מהירות מופרזת,0,167,0.00,59.50
הזמנה להציע הצעות לרכישת נכס,0,4,0.00,48.25
הזמנה לחקירה,0,21,0.00,79.95
הזמנה לחקירה במשטרה,0,61,0.00,46.49
הזמנה לחקירת מס,0,575,0.00,15.49
הזמנה למשטרה,0,92,0.00,73.54
הזמנה למשפט על מהירות מופרזת,0,906,0.00,58.13
הזמנה למשפט פלילי,0,24,0.00,75.67
הזמנת בגדים מארצות הברית,0,2,0.00,53.50
הזמנת בניית חנות אינטרנט תחת קורת גג אחת,0,114,0.00,65.60
הזמנת חומר חקירה,0,7,0.00,32.00
הזמנת חומר חקירה פרקליטות,0,111,0.00,7.42
הזמנת חומרי חקירה,0,5,0.00,9.20
הזמנת חותמת עורך דין,0,3,0.00,54.67
הזמנת כרטיס חכם לעורך דין,0,1,0.00,33.00
הזמנת כרטיס חכם נט המשפט,0,8,0.00,44.50
הזמנת מבחן פסיכולוג לאוטובוס,0,1,0.00,44.00
הזמנת מידע על רכב משומש,0,7,0.00,69.29
הזמנת משקפיים,0,6,0.00,84.50
הזמנת מתורגמן לבית המשפט,0,3,0.00,68.67
הזמנת פיתוח חנות אינטרנט תחת קורת גג אחת,0,23,0.00,73.87
הזמנת צו ירושה,0,8,0.00,22.25
הזמנת צו קיום צוואה,0,11,0.00,27.09
"הזמנת קרובי משפחה מחו""ל",0,1,0.00,81.00
הזמנת רישום פלילי,0,219,0.00,8.79
הזמנת תעודת יושר היעדר רישום פלילי במשטרת ישראל,0,150,0.00,10.77
הזמנת תעודת יושר מהמשטרה,0,99,0.00,15.14
הזמנת תעודת יושר משטרת ישראל,0,707,0.00,19.66
הזמנת תעודת יושר קונסולרית,0,840,0.00,22.48
הזנת תוכן אתרי וורדפרס,0,4,0.00,100.25
הזנת תוכן לאתר אינטרנט,0,70,0.00,88.83
הזנת תוכן לאתרי אינטרנט,0,17,0.00,94.71
החברה הכלכלית של לשכת עורכי הדין תוכנת חתימה,0,60,0.00,30.72
החוזה,0,589,0.00,64.54
החוק אינו אוסר נהיגה תחת השפעת סמים משכרים,0,5,0.00,48.20
החוק אינו אוסר נהיגה תחת השפעת סמים משכרים (אסורים),0,6,0.00,43.17
החוק הבינלאומי,0,4,0.00,30.75
החוק הצרפתי מה זה,0,1,0.00,56.00
החוק לאיסור הלבנת הון,0,121,0.00,56.75
החוק להסדר התדיינויות בסכסוכי משפחה,0,59,0.00,33.05
החוק להסדר התדיינות בסכסוכי משפחה,0,16,0.00,40.63
החוק להסדרת הפיקוח על כלבים,0,1,0.00,25.00
החוק למניעת אלימות במשפחה,0,173,0.00,29.31
החוק למניעת הטרדה מינית,0,10,0.00,59.70
החוק למניעת הטרדות מיניות,0,2,0.00,56.00
החוק לתיקון דיני משפחה מזונות,0,1,0.00,48.00
החזירו צדק צרכני,0,3,0.00,35.00
החזקה עצמית,0,4,0.00,85.00
החזקה קונסטרוקטיבית,0,13,0.00,25.08
החזקת,0,2,0.00,84.00
החזקת חומר תועבה,0,4,0.00,91.25
החזקת חומרי תועבה,0,19,0.00,93.63
החזקת ילדים,0,47,0.00,27.68
החזקת ילדים בגירושין,0,224,0.00,25.42
החזקת ילדים חזקת הגיל הרך,0,201,0.00,18.70
החזקת כלב מסוכן,0,91,0.00,11.66
החזקת מריחואנה,0,59,0.00,24.05
החזקת סכין חוק העונשין,0,34,0.00,53.59
החזקת סכין סעיף 186,0,14,0.00,52.64
החזקת סם לצריכה עצמית,0,215,0.00,61.32
החזקת סם לצריכה עצמית עונש,0,23,0.00,40.61
החזקת סם שלא לצריכה עצמית,0,67,0.00,95.57
החזקת סמים,0,805,0.00,29.25
החזקת סמים לצריכה עצמית,0,616,0.00,46.47
החזקת סמים לשימוש עצמי,0,265,0.00,38.48
החזקת סמים לשימוש עצמי סעיף,0,327,0.00,50.25
החזקת סמים עונש,0,271,0.00,30.94
החזקת סמים קלים,0,7,0.00,86.29
החזקת סמים שלא לצריכה עצמית,0,291,0.00,92.19
החזר ביטוח לאומי ומס בריאות,0,1,0.00,68.00
החזר בלו 2025,0,4,0.00,16.75
החזר בלו על סולר 2022,0,10,0.00,44.10
החזר דמי ביטוח לאומי על שנה עם הכנסות נמוכות,0,40,0.00,65.67
החזר כסף ממס הכנסה,0,145,0.00,57.94
החזר כספי ממס הכנסה,0,10,0.00,41.50
החזר כספי על טיסה שבוטלה,0,19,0.00,57.16
החזר כספי על משקפי ראייה,0,3,0.00,56.33
החזר כספים מהמדינה,0,17,0.00,46.29
החזר מיסים,0,3,0.00,34.00
החזר ממס הכנסה,0,105,0.00,39.64
החזר ממס הכנסה לשכירים,0,10,0.00,70.50
החזר מס 2015,0,2,0.00,65.00
החזר מס 2018,0,2,0.00,36.00
החזר מס 2018 טופס,0,7,0.00,61.71
החזר מס 2020,0,13,0.00,28.46
החזר מס 2021,0,3,0.00,34.33
החזר מס 2022,0,1,0.00,25.00
החזר מס 2023,0,49,0.00,27.59
החזר מס 2024,0,19,0.00,23.00
החזר מס 2025,0,10,0.00,12.30
החזר מס 6 שנים אחורה,0,41,0.00,29.68
החזר מס 7 שנים,0,24,0.00,33.38
החזר מס אבטלה,0,112,0.00,57.67
החזר מס אובדן כושר עבודה,0,11,0.00,90.82
החזר מס איך עושים,0,12,0.00,35.75
החזר מס באופן עצמאי,0,17,0.00,38.65
החזר מס בגין ביטוח משכנתא,0,10,0.00,94.00
החזר מס בגין הוצאות לשכירים,0,15,0.00,58.73
החזר מס בגין החזקת קרוב במוסד,0,3,0.00,61.67
החזר מס בגין חופשת לידה,0,27,0.00,86.41
החזר מס בגין לידה,0,17,0.00,90.41
החזר מס בגין נקודות זיכוי,0,47,0.00,88.34
החזר מס בדואר,0,37,0.00,40.97
החזר מס בדיקת סטטוס,0,4,0.00,48.25
החזר מס ביוון,0,12,0.00,44.92
החזר מס בקפריסין,0,4,0.00,27.50
החזר מס ברומניה,0,1,0.00,29.00
החזר מס בתאילנד,0,2,0.00,27.00
החזר מס דמי אבטלה,0,95,0.00,80.27
החזר מס החלפת עבודה,0,4,0.00,50.75
החזר מס הכנסה,0,221,0.00,29.60
החזר מס הכנסה 2025,0,1,0.00,19.00
החזר מס הכנסה באינטרנט,0,332,0.00,54.72
החזר מס הכנסה טופס 106,0,42,0.00,49.88
החזר מס הכנסה טופס 135,0,2,0.00,50.00
החזר מס הכנסה טפסים,0,61,0.00,48.26
החזר מס הכנסה כמה זמן,0,4,0.00,73.75
החזר מס הכנסה לשכירים,0,2,0.00,41.50
החזר מס הכנסה לשכירים באינטרנט,0,51,0.00,63.53
החזר מס הכנסה לשכירים טפסים,0,23,0.00,59.00
החזר מס הכנסה מחשבון,0,201,0.00,55.01
החזר מס הכנסה נקודות זיכוי,0,4,0.00,64.25
החזר מס הכנסה סימולטור,0,1,0.00,33.00
החזר מס הכנסה רטרואקטיבי,0,2,0.00,43.00
החזר מס הכנסה רשות המיסים,0,8,0.00,40.25
החזר מס הכנסה תוך כמה זמן,0,41,0.00,36.12
החזר מס חברות,0,208,0.00,66.94
החזר מס חופשה ללא תשלום,0,18,0.00,66.78
החזר מס חינם,0,2,0.00,64.00
החזר מס חישוב,0,10,0.00,45.20
החזר מס יוון,0,2,0.00,50.00
החזר מס ילדים,0,7,0.00,90.43
החזר מס ישראל,0,7,0.00,27.43
החזר מס כל זכות,0,2,0.00,25.00
החזר מס כמה זמן,0,66,0.00,61.89
החזר מס כמה זמן לוקח,0,10,0.00,35.00
החזר מס כמה שנים אחורה,0,97,0.00,45.73
החזר מס לבד,0,3,0.00,34.00
החזר מס לגרושים,0,53,0.00,69.72
החזר מס להייטק,0,6,0.00,74.50
החזר מס לזוג נשוי,0,13,0.00,39.31
החזר מס לחברות,0,5,0.00,38.60
החזר מס למובטלים,0,14,0.00,62.71
החזר מס למי מגיע,0,96,0.00,36.21
החזר מס למתגוררים בישוב מוטב,0,10,0.00,27.00
"החזר מס לנכי צה""ל",0,11,0.00,68.45
החזר מס לעובדי הייטק,0,1,0.00,27.00
החזר מס לעובדים בחול,0,25,0.00,63.52
החזר מס לעולה חדש,0,7,0.00,76.43
החזר מס לעוסק מורשה,0,22,0.00,73.95
החזר מס לעוסק פטור,0,21,0.00,66.05
החזר מס לעצמאיים,0,236,0.00,56.13
החזר מס לרופאים,0,292,0.00,56.28
החזר מס לשכירים אונליין,0,52,0.00,54.85
החזר מס לשכירים באינטרנט,0,83,0.00,72.73
החזר מס לשכירים באשקלון,0,4,0.00,66.00
החזר מס לשכירים טופס,0,124,0.00,51.65
החזר מס לשכירים כל זכות,0,1,0.00,29.00
החזר מס לשכירים מחיר,0,2,0.00,64.50
החזר מס לשכירים מקוון,0,48,0.00,62.44
החזר מס לשכירים משכנתא,0,2,0.00,92.00
החזר מס לשכירים סימולטור,0,26,0.00,45.85
החזר מס לשכירים רשות המיסים,0,1,0.00,28.00
החזר מס לשנת 2017,0,10,0.00,47.70
החזר מס לשנת 2023,0,5,0.00,23.20
החזר מס לשנת 2024,0,2,0.00,19.00
החזר מס לשנת 2025,0,1,0.00,27.00
החזר מס לתושב חוזר ותיק,0,23,0.00,68.09
החזר מס לתושבים חוזרים,0,4,0.00,69.50
החזר מס מדריך,0,9,0.00,28.33
החזר מס מהמדינה,0,93,0.00,49.77
החזר מס מורים,0,56,0.00,52.00
החזר מס מחיר,0,3,0.00,37.00
החזר מס מחירון,0,18,0.00,71.06
החזר מס מחשבון,0,108,0.00,41.44
החזר מס מי זכאי,0,4,0.00,35.75
החזר מס ממס הכנסה,0,184,0.00,54.17
החזר מס מס הכנסה,0,71,0.00,30.21
החזר מס מענק עבודה,0,4,0.00,74.00
החזר מס סימולטור,0,57,0.00,52.16
החזר מס סין,0,17,0.00,61.88
החזר מס עד 6 שנים אחורה,0,13,0.00,38.77
החזר מס עוסק מורשה,0,15,0.00,81.13
החזר מס על אבטלה,0,6,0.00,82.00
החזר מס על בונוס שנתי,0,56,0.00,46.88
החזר מס על חופשת לידה,0,27,0.00,93.11
החזר מס על תאונת עבודה,0,33,0.00,67.88
החזר מס עצמאי,0,1,0.00,33.00
החזר מס עקב חילופי עבודות,0,50,0.00,54.22
החזר מס פורטוגל,0,7,0.00,22.43
החזר מס צהל,0,3,0.00,41.67
החזר מס קפריסין,0,9,0.00,24.78
החזר מס רומניה,0,1,0.00,24.00
החזר מס רטרואקטיבי,0,32,0.00,41.03
החזר מס רכישה על רכישת קרקע,0,20,0.00,73.00
החזר מס רכישה רשות המיסים,0,6,0.00,59.00
החזר מס רכישה ששולם,0,65,0.00,57.29
