"original_path","archive_path","file_name","file_type","file_size","modified_time","reason_for_archive","checksum_sha256","copied_successfully","notes"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\family-law-decision-map.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","family-law-decision-map.csv",".csv","105512","2026-05-12 18:35:22","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\family-law-decision-report.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","family-law-decision-report.md",".md","6737","2026-05-12 18:35:22","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\methodology.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","methodology.md",".md","1617","2026-05-12 13:07:59","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\README.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","README.md",".md","730","2026-05-12 13:07:49","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\redirect-301-family-law.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","redirect-301-family-law.csv",".csv","6844","2026-05-12 18:38:15","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\redirect-301-htaccess.txt","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","redirect-301-htaccess.txt",".txt","4940","2026-05-12 18:38:15","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\redirect-map.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","redirect-map.csv",".csv","113","2026-05-12 13:07:40","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\serp-transcript-divorce.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","serp-transcript-divorce.md",".md","1645","2026-05-12 13:33:53","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\work-log.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","work-log.md",".md","6374","2026-05-12 19:02:32","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\content-bodies\post-10005-%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%90%d7%99%d7%a8%d7%99%d7%aa-%d7%a7%d7%9c%d7%9e%d7%9f-%d7%91%d7%a8%d7%95%d7%9d-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%91%d7%92.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","post-10005-%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%90%d7%99%d7%a8%d7%99%d7%aa-%d7%a7%d7%9c%d7%9e%d7%9f-%d7%91%d7%a8%d7%95%d7%9d-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%91%d7%92.md",".md","32954","2026-05-12 13:27:09","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\content-bodies\post-10008-%d7%aa%d7%a2%d7%95%d7%93%d7%aa-%d7%a8%d7%95%d7%a4%d7%90-%d7%90%d7%99%d7%a9%d7%95%d7%a8-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%a0%d7%99.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","post-10008-%d7%aa%d7%a2%d7%95%d7%93%d7%aa-%d7%a8%d7%95%d7%a4%d7%90-%d7%90%d7%99%d7%a9%d7%95%d7%a8-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%a0%d7%99.md",".md","21546","2026-05-12 13:27:09","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\content-bodies\post-10016-%d7%90%d7%99%d7%9e%d7%95%d7%aa-%d7%97%d7%aa%d7%99%d7%9e%d7%94-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f-%d7%9e%d7%a9%d7%95%d7%9c%d7%91-%d7%a2%d7%91%d7%a8%d7%99%d7%aa-%d7%90%d7%a0%d7%92%d7%9c%d7%99.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","post-10016-%d7%90%d7%99%d7%9e%d7%95%d7%aa-%d7%97%d7%aa%d7%99%d7%9e%d7%94-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f-%d7%9e%d7%a9%d7%95%d7%9c%d7%91-%d7%a2%d7%91%d7%a8%d7%99%d7%aa-%d7%90%d7%a0%d7%92%d7%9c%d7%99.md",".md","6223","2026-05-12 13:27:09","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\content-bodies\post-10018-%d7%97%d7%aa%d7%99%d7%9e%d7%94-%d7%93%d7%99%d7%92%d7%99%d7%98%d7%9c%d7%99%d7%aa-%d7%a2%d7%95%d7%93-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f-%d7%90%d7%95%d7%a0%d7%9c%d7%99%d7%99%d7%9f.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","post-10018-%d7%97%d7%aa%d7%99%d7%9e%d7%94-%d7%93%d7%99%d7%92%d7%99%d7%98%d7%9c%d7%99%d7%aa-%d7%a2%d7%95%d7%93-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f-%d7%90%d7%95%d7%a0%d7%9c%d7%99%d7%99%d7%9f.md",".md","35921","2026-05-12 13:27:09","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\content-bodies\post-10022-%d7%97%d7%aa%d7%99%d7%9e%d7%94-%d7%90%d7%9c%d7%a7%d7%98%d7%a8%d7%95%d7%a0%d7%99%d7%aa-%d7%90%d7%99%d7%a9%d7%95%d7%a8-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f-%d7%a2%d7%95%d7%93-%d7%90%d7%95.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","post-10022-%d7%97%d7%aa%d7%99%d7%9e%d7%94-%d7%90%d7%9c%d7%a7%d7%98%d7%a8%d7%95%d7%a0%d7%99%d7%aa-%d7%90%d7%99%d7%a9%d7%95%d7%a8-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f-%d7%a2%d7%95%d7%93-%d7%90%d7%95.md",".md","39447","2026-05-12 13:27:09","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\content-bodies\post-10028-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%95%d7%9c%d7%99%d7%9f-%d7%a2%d7%95%d7%93-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%91%d7%95%d7%a8.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","post-10028-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%95%d7%9c%d7%99%d7%9f-%d7%a2%d7%95%d7%93-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%91%d7%95%d7%a8.md",".md","143996","2026-05-12 13:27:09","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\content-bodies\post-10036-%d7%97%d7%95%d7%a7-%d7%a8%d7%9b%d7%99%d7%a9%d7%aa-%d7%a7%d7%a8%d7%a7%d7%a2%d7%95%d7%aa-%d7%95%d7%91%d7%a2%d7%9c%d7%95%d7%aa-%d7%91%d7%aa%d7%90%d7%99%d7%9c%d7%a0%d7%93.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","post-10036-%d7%97%d7%95%d7%a7-%d7%a8%d7%9b%d7%99%d7%a9%d7%aa-%d7%a7%d7%a8%d7%a7%d7%a2%d7%95%d7%aa-%d7%95%d7%91%d7%a2%d7%9c%d7%95%d7%aa-%d7%91%d7%aa%d7%90%d7%99%d7%9c%d7%a0%d7%93.md",".md","5574","2026-05-12 13:27:09","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\content-bodies\post-10051-%d7%9e%d7%aa%d7%95%d7%95%d7%94-%d7%93%d7%99%d7%a0%d7%99-%d7%94%d7%a0%d7%96%d7%99%d7%a7%d7%99%d7%9f.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","post-10051-%d7%9e%d7%aa%d7%95%d7%95%d7%94-%d7%93%d7%99%d7%a0%d7%99-%d7%94%d7%a0%d7%96%d7%99%d7%a7%d7%99%d7%9f.md",".md","15392","2026-05-12 13:27:09","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\content-bodies\post-10053-%d7%9e%d7%91%d7%97%d7%9f-%d7%94%d7%9b%d7%99%d7%a1-%d7%94%d7%a2%d7%9e%d7%95%d7%a7-%d7%a0%d7%96%d7%99%d7%a7%d7%99%d7%9f.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","post-10053-%d7%9e%d7%91%d7%97%d7%9f-%d7%94%d7%9b%d7%99%d7%a1-%d7%94%d7%a2%d7%9e%d7%95%d7%a7-%d7%a0%d7%96%d7%99%d7%a7%d7%99%d7%9f.md",".md","5434","2026-05-12 13:27:09","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\content-bodies\post-10056-%d7%a1%d7%a7%d7%99%d7%a8%d7%aa-%d7%a8%d7%a4%d7%95%d7%a8%d7%9e%d7%94-%d7%91%d7%a0%d7%96%d7%99%d7%a7%d7%99%d7%9f.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","post-10056-%d7%a1%d7%a7%d7%99%d7%a8%d7%aa-%d7%a8%d7%a4%d7%95%d7%a8%d7%9e%d7%94-%d7%91%d7%a0%d7%96%d7%99%d7%a7%d7%99%d7%9f.md",".md","79181","2026-05-12 13:27:09","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\content-bodies\post-10060-%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%9e%d7%92%d7%9f-%d7%90%d7%9c%d7%98%d7%95%d7%91%d7%99%d7%94-%d7%a4%d7%a1%d7%93-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a2%d7%9c.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","post-10060-%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%9e%d7%92%d7%9f-%d7%90%d7%9c%d7%98%d7%95%d7%91%d7%99%d7%94-%d7%a4%d7%a1%d7%93-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a2%d7%9c.md",".md","94730","2026-05-12 13:27:09","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\content-bodies\post-10065-%d7%94%d7%90%d7%9d-%d7%97%d7%95%d7%a7-%d7%9c%d7%94%d7%a1%d7%93%d7%a8-%d7%94%d7%aa%d7%93%d7%99%d7%99%d7%a0%d7%95%d7%99%d7%95%d7%aa-%d7%91%d7%a1%d7%9b%d7%a1%d7%95%d7%9b%d7%99-%d7%9e%d7%a9%d7%a4%d7%97.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","post-10065-%d7%94%d7%90%d7%9d-%d7%97%d7%95%d7%a7-%d7%9c%d7%94%d7%a1%d7%93%d7%a8-%d7%94%d7%aa%d7%93%d7%99%d7%99%d7%a0%d7%95%d7%99%d7%95%d7%aa-%d7%91%d7%a1%d7%9b%d7%a1%d7%95%d7%9b%d7%99-%d7%9e%d7%a9%d7%a4%d7%97.md",".md","129688","2026-05-12 13:27:09","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\content-bodies\post-10073-%d7%a6%d7%95%d7%95%d7%90%d7%95%d7%aa-%d7%95%d7%99%d7%a8%d7%95%d7%a9%d7%95%d7%aa-%d7%91%d7%97%d7%99%d7%a8%d7%aa-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","post-10073-%d7%a6%d7%95%d7%95%d7%90%d7%95%d7%aa-%d7%95%d7%99%d7%a8%d7%95%d7%a9%d7%95%d7%aa-%d7%91%d7%97%d7%99%d7%a8%d7%aa-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f.md",".md","85243","2026-05-12 13:27:09","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\content-bodies\post-10082-%d7%94%d7%aa%d7%97%d7%99%d7%99%d7%91%d7%95%d7%aa-%d7%91%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%9c%d7%94%d7%a2%d7%91%d7%99%d7%a8-%d7%93%d7%99%d7%a8%d7%94-%d7%94%d7%a9.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","post-10082-%d7%94%d7%aa%d7%97%d7%99%d7%99%d7%91%d7%95%d7%aa-%d7%91%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%9c%d7%94%d7%a2%d7%91%d7%99%d7%a8-%d7%93%d7%99%d7%a8%d7%94-%d7%94%d7%a9.md",".md","146131","2026-05-12 13:27:09","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\extracted-project-control\project-control\content-master\content-bodies\post-10085-%d7%a8%d7%9b%d7%99%d7%a9%d7%aa-%d7%93%d7%99%d7%a8%d7%94-%d7%91%d7%90%d7%a0%d7%92%d7%9c%d7%99%d7%94-%d7%a2%d7%95%d7%93-%d7%94%d7%a9%d7%a7%d7%a2%d7%95%d7%aa-%d7%a0%d7%93%d7%9c%d7%9f-%d7%a7%d7%a0.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","post-10085-%d7%a8%d7%9b%d7%99%d7%a9%d7%aa-%d7%93%d7%99%d7%a8%d7%94-%d7%91%d7%90%d7%a0%d7%92%d7%9c%d7%99%d7%94-%d7%a2%d7%95%d7%93-%d7%94%d7%a9%d7%a7%d7%a2%d7%95%d7%aa-%d7%a0%d7%93%d7%9c%d7%9f-%d7%a7%d7%a0.md",".md","302482","2026-05-12 13:27:09","RAR extraction - key data reconciled into emergency master","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
