URL,Primary_Query,Secondary_Queries,Total_Clicks,Total_Impressions,Average_CTR,Average_Position,Cannibalization_Flag,Mobile_Speed_Score,Core_Web_Vitals_Status
https://jus-tice.co.il/%d7%91%d7%92%d7%a5-%d7%94%d7%91%d7%95%d7%92%d7%93%d7%aa,הבוגדת,"בגץ הבוגדת | בג ץ הבוגדת | פסק דין הבוגדת | האם בגידה משפיעה על חלוקת רכוש | איך מתגרשים כשיש חובות | עלה שלא נושר בסתיו בעיני חבריו העלים הוא בוגד | עורך דין בג""ץ דת ומדינה | תביעות בג""ץ בנושאי דת ומדינה | השיקולים השוללים פרשנות בניגוד ללשון החוק | עורך דין עתירות בג""ץ בענייני דת ומוסדות ציבור",9,2994,0.30%,41.7,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%90%d7%99%d7%a9%d7%95%d7%a8-%d7%aa%d7%95%d7%91%d7%a2%d7%a0%d7%94-%d7%91%d7%92%d7%99%d7%9f-%d7%a9%d7%9c%d7%99%d7%97%d7%aa-%d7%93%d7%95%d7%90%d7%a8-%d7%96%d7%91%d7%9c-%d7%9b%d7%99%d7%99%d7%a6%d7%95%d7%92%d7%99%d7%aa,השופט עדי הדר,מהו דואר זבל | ספאם תביעה | עורך דין הודעות ספאם | תביעה ייצוגית ספאם | הדר עדי | עדי הדר שופט | דואר הדר | עורך דין אופיר לב | נדב אפלבאום | מה זה ספאם בעברית,4,430,0.93%,43.9,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a7%d7%99%d7%95%d7%9d-%d7%a6%d7%95%d7%95%d7%90%d7%94-%d7%94%d7%9e%d7%a2%d7%a0%d7%99%d7%a7%d7%94-%d7%9b%d7%9c-%d7%94%d7%a8%d7%9b%d7%95%d7%a9-%d7%9c%d7%97%d7%91%d7%a8-%d7%95%d7%94%d7%aa%d7%a0%d7%92%d7%93%d7%95%d7%aa-%d7%90%d7%97%d7%95%d7%aa-%d7%94%d7%9e%d7%a0%d7%95%d7%97,אלון גביזון,השופט אלון גביזון | מרסל אביטל עורך דין בבאר שבע | גביזון אלון | גיא אלון תביעה | צו הגנה טפסים | גבי גביזון | השופט גביזון | גיא אלון תביעות | עזבונות מיועדים 2021 | גביזון שם משפחה,4,449,0.89%,24.1,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a8%d7%99%d7%a9%d7%95%d7%9d-%d7%9e%d7%9b%d7%a8,בקשה לרישום מכר,רישום מכר מקוון | רישום מכר | מכר מקוון | בקשה לרישום מכר מקוון | רישום עסקת מכר | ceav krhauo nfr | חוזה מכר דירה מקבלן דוגמא | rhauo nfr neuui | rhauo nfr | הסכם מכר דירה יד שניה,3,10696,0.03%,15.2,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%94%d7%a0%d7%97%d7%99%d7%95%d7%aa-%d7%a4%d7%a8%d7%a7%d7%9c%d7%99%d7%98-%d7%94%d7%9e%d7%93%d7%99%d7%a0%d7%94-%d7%94%d7%a0%d7%97%d7%99%d7%94-%d7%9e%d7%a1%d7%a4%d7%a8-13,ערעור על סגירת תיק מחוסר ראיות,חוסר אשמה | גניזת תיק פלילי | סגירת תיק מחוסר ראיות | סגירת תיק מחוסר אשמה | עילות סגירת תיק פלילי | חוסר ראיות | סגירת תיק מחוסר ראיות השלכות | תיק שנסגר מחוסר ראיות | סגירת תיק פלילי | סגירת תיק במשטרה,13,25849,0.05%,42.7,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%90%d7%95%d7%a8%d7%99%d7%aa-%d7%91%d7%9f-%d7%93%d7%95%d7%a8-%d7%9c%d7%99%d7%91%d7%9c-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%91%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a1%d7%a2%d7%93-%d7%94%d7%a6%d7%94%d7%a8%d7%aa%d7%99-%d7%a2%d7%9c-%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%91%d7%93%d7%99%d7%a8%d7%94-%d7%aa%d7%9e%d7%a9-50682-04-17,אורית בן דור ליבל,עוד פלילי בן דור | פסק דין הצהרתי לבעלות במקרקעין | תביעה לסעד הצהרתי | עוד פלילי בן דור ירושלים | רישום הערת אזהרה צוואה | רישום הערת אזהרה על צוואה | רישום הערת אזהרה לטובת קטין | יפוי כוח בלתי חוזר סעיף 91 | גיא אלון תביעה | בקשה למתן פסק דין הצהרתי,3,1002,0.30%,48.3,TRUE,PENDING,PENDING
https://jus-tice.co.il/%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%90%d7%a8%d7%96-%d7%a9%d7%a0%d7%99-%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%90%d7%91-%d7%9c%d7%9e%d7%a9%d7%9e%d7%95%d7%a8%d7%aa-%d7%95%d7%97%d7%9c%d7%95%d7%a7%d7%aa-%d7%96%d7%9e%d7%a0%d7%99-%d7%a9%d7%94%d7%95%d7%aa-%d7%a9%d7%95%d7%95%d7%99%d7%9d-%d7%aa%d7%9c%d7%94%d7%9e-64033-06-21,השופט ארז שני,ארז שני שופט | ארז שני גרוש | ארז שני | עורך דין מומחה לזמני שהות | האם בית המשפט יכול שלא לקבוע משמורת | השופט ארז שני ניכור הורי | שופט ארז שני | ארז דן מתגרש | ארז שני ניכור הורי | גיא אלון תביעה,5,634,0.79%,30.7,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%97%d7%a9%d7%99%d7%a4%d7%aa-%d7%a4%d7%a8%d7%98%d7%99-%d7%9e%d7%a9%d7%aa%d7%9e%d7%a9-%d7%a8%d7%9e%d7%99-%d7%9e%d7%95%d7%a8-%d7%a0%d7%92%d7%93-%d7%91%d7%a8%d7%a7-%d7%90%d7%99-%d7%98%d7%99-%d7%a1%d7%99,רמי מור,ברק אי טי | שחזור חקירתי | ברק מור ויקיפדיה | רן תגר ויקיפדיה | פז אגמון הפקות אירועים | העכבר האנונימי | פגיעה בזכות לשם טוב | בעילה אסורה בהסכמה - הגשת עירעור | מור ברכה | אורי טל טנא עדכון מדדים,3,583,0.51%,33.3,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%97%d7%aa%d7%99%d7%9e%d7%aa-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f,חתימה על תצהיר בחינם,חתימת נוטריון | מחיר חתימה דיגיטלית | חתימה מרחוק על מסמך | חתימה על מסמכים מרחוק | עורך דין נוטריון | חותמת עורך דין | חתימה דיגיטלית למכתב | חתימה נוטריונית | תרגום מסמכים נוטריון מחיר | שליחת מסמך לחתימה חינם,4,16130,0.02%,50.4,TRUE,PENDING,PENDING
https://jus-tice.co.il/%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%9d-%d7%99%d7%a9%d7%a8%d7%90%d7%9c/%d7%a1%d7%a0%d7%99%d7%92%d7%95%d7%a8%d7%99%d7%94-%d7%a6%d7%99%d7%91%d7%95%d7%a8%d7%99%d7%aa,רשימת עורכי דין מהסנגוריה הציבורית,סנגוריה ציבורית | עורך דין ציבורי | עורך דין מהסנגוריה הציבורית | סנגוריה ציבורית טלפון | סניגוריה ציבורית | הסנגוריה הציבורית | עורך דין תעבורה פרטי מול ייצוג סנגוריה ציבורית | סנגוריה ציבורית ירושלים | סנגוריה ציבורית תל אביב טלפון | סנגוריה ציבורית תל אביב,5,8757,0.06%,27.0,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%94%d7%9b%d7%99-%d7%98%d7%95%d7%91-%d7%91%d7%90%d7%a8%d7%a5,"עו""ד ניר רוטנברג","עורך דין פלילי מומלץ | עורך דין פלילי הכי טוב בארץ | עורכי דין פליליים הכי טובים בארץ | עורכי דין פליליים מומלצים | עו""ד פלילי מומלץ | עורך דין פלילי בנתניה | עו ד פלילי מומלץ | עורך דין פלילי מוביל | העורך דין הכי טוב בארץ | עורך דין פלילי בתל אביב",5,19810,0.03%,45.1,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%a2%d7%95%d7%a8%d7%9b%d7%aa-%d7%93%d7%99%d7%9f-%d7%92%d7%90%d7%a1%d7%98%d7%99%d7%a1-%d7%99%d7%a9%d7%a8%d7%90%d7%9c,jus tice,jus-tice.co.il,3,32,9.38%,1.6,TRUE,PENDING,PENDING
https://jus-tice.co.il/%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a0%d7%92%d7%93-%d7%98%d7%a8%d7%9d-%d7%a8%d7%a9%d7%aa-%d7%9e%d7%a8%d7%9b%d7%96%d7%99%d7%9d-%d7%9c%d7%a8%d7%a4%d7%95%d7%90%d7%94-%d7%93%d7%97%d7%95%d7%a4%d7%94-%d7%a2%d7%9c-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%a9%d7%94%d7%95%d7%91%d7%99%d7%9c%d7%94-%d7%9c%d7%a4%d7%98%d7%99%d7%a8%d7%aa%d7%94-%d7%a9%d7%9c-%d7%90%d7%9d-%d7%95%d7%94%d7%a2%d7%95%d7%91%d7%a8-%d7%a9%d7%a0%d7%a9%d7%90%d7%94-%d7%91%d7%a8%d7%97%d7%9e,טמיפלו בהריון,פרופ' מיכאל דרשר | לחץ דם 100/60 | מרפאת שמואל גונן | טכיקרדי | חוסר תחושת תנועות העובר | למה יש חרחורים? | אחמרה | המשפט הויראלי | כדור טמיפלו | למה יש חרחורים בנשימה?,2,175,1.14%,44.7,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%a4%d7%a1%d7%93-%d7%a1%d7%99%d7%93%d7%95%d7%a8-%d7%92%d7%98-%d7%9c%d7%a4%d7%a0%d7%99-%d7%94%d7%9b%d7%a8%d7%a2%d7%94-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%95%d7%aa-%d7%94%d7%a6%d7%93%d7%93%d7%99%d7%9d-37883-9-%d7%91%d7%99%d7%94%d7%93-%d7%90%d7%a9%d7%93%d7%95%d7%93,דין אלימלך אשדוד,סידור גט | מתן גט לחומרה לפי ההלכה | מאיר שלו התגרש | גט פיטורין | למה חייב גבר בגט | גישור גירושין באשדוד | רות 9 רמת גן | הרב אלימלך וסרמן | 37883 | 9 אה,3,195,1.54%,35.3,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%a4%d7%a1%d7%93-%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%9c%d7%aa%d7%a9%d7%9c%d7%95%d7%9d-%d7%a4%d7%99%d7%a6%d7%95%d7%99%d7%99%d7%9d-%d7%91%d7%a9%d7%9c-%d7%a0%d7%96%d7%a7%d7%99-%d7%92%d7%95%d7%a3-%d7%a9%d7%a0%d7%92%d7%a8%d7%9e%d7%95-%d7%91%d7%a9%d7%9c-%d7%aa%d7%90%d7%95%d7%a0%d7%aa-%d7%93%d7%a8%d7%9b%d7%99%d7%9d,אורלי מור אל,פסקי דין תאונות עבודה 10 נכות | תביעת פיצויים בגין נזקי גוף | פסקי דין נזקי גוף | חישוב אקטוארי בנזיקין | תביעות נגד נזקי גוף | כיצד מחושבים הפיצויים בנזקי גוף? | מור נזקים | חישוב אקטוארי נזיקין | נזקי גוף תביעות קטנות | פסקי דין פיצויים לנפגעי תאונות דרכים,3,4360,0.07%,71.3,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%94%d7%a6%d7%94%d7%a8%d7%aa%d7%99-%d7%91%d7%a0%d7%95%d7%92%d7%a2-%d7%9c%d7%9e%d7%97%d7%a6%d7%99%d7%aa-%d7%9e%d7%94%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%91%d7%91%d7%99%d7%aa-%d7%95%d7%91%d7%a7%d7%a8%d7%a7%d7%a2-%d7%aa%d7%9e%d7%a9-35298-10-19,פסק דין הצהרתי במקרקעין,פסק דין הצהרתי | פסק דין הצהרתי לבעלות במקרקעין | סעד הצהרתי במקרקעין | כמה עולה פסק דין הצהרתי | כתב הגנה פירוק שיתוף | כתב הגנה פירוק שיתוף במקרקעין | פסק דין הצהרתי דוגמא | פסק דין הצהרתי בבית משפט לענייני משפחה | בקשה למתן פסק דין הצהרתי | צד נהיגה ביוון,4,2706,0.15%,29.1,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%a6%d7%95-%d7%94%d7%92%d7%a0%d7%94-%d7%91%d7%99%d7%97%d7%a1-%d7%9c%d7%9e%d7%a9%d7%99%d7%91-%d7%a9%d7%a4%d7%a8%d7%a0%d7%a1%d7%aa%d7%95-%d7%93%d7%95%d7%a8%d7%a9%d7%aa-%d7%a0%d7%a9%d7%99%d7%90%d7%aa-%d7%a0%d7%a9%d7%a7,השופטת רותם קודלר עיאש,צו הגנה קבוע | בקשה לצו הגנה דוגמא | ביטול צו הגנה | צו הגנה הדדי | רותם קודלר עיאש | תצהיר לנשק | איך מבטלים צו הגנה | ערעור על מתן צו הרחקה | תצהיר עורך דין נשק | בקשה לביטול צו הגנה,3,1193,0.25%,56.2,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%a7%d7%91%d7%99%d7%a2%d7%aa-%d7%9e%d7%95%d7%a2%d7%93-%d7%94%d7%a7%d7%a8%d7%a2-%d7%9c%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%90%d7%99%d7%96%d7%95%d7%9f-%d7%94%d7%9e%d7%a9%d7%90%d7%91%d7%99%d7%9d-%d7%91%d7%99%d7%9f-%d7%91%d7%a0%d7%99-%d7%96%d7%95%d7%92-%d7%aa%d7%9c%d7%94%d7%9e-18194-04-22,מועד הקרע הקובע לצורך איזון משאבים,מועד הקרע | מועד קרע בין בני זוג | איזון משאבים בין בני זוג | תביעה לאיזון משאבים | חוות דעת לאיזון משאבים | תביעה לאיזון משאבים דוגמא | איזון אופציות לפי מועד הקרע | חוות דעת איזון נכסים לבני זוג | חלוקת רכוש בין בני זוג בבאר שבע | סמכויות בעת פתיחת תיק גירושין,3,3101,0.10%,29.9,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%a7%d7%98%d7%92%d7%95%d7%a8%d7%99%d7%95%d7%aa-%d7%9e%d7%90%d7%9e%d7%a8%d7%99%d7%9d/%d7%93%d7%99%d7%a0%d7%99-%d7%a0%d7%96%d7%99%d7%a7%d7%99%d7%9f,דיני נזיקין סיכום,דיני נזיקין | נזיקין | תביעת נזיקין עוגמת נפש | רשלנות דיני נזיקין | דיני נזיקין עוולת הרשלנות | עוולת הרשלנות דיני נזיקין | עבודה דיני נזיקין עוולת הרשלנות | תביעות נזיקין | הטלת אחריות משפטית | הקטנת נזק בדיני נזיקין,2,6270,0.03%,53.7,FALSE,PENDING,PENDING
https://jus-tice.co.il/%d7%a8%d7%99%d7%a9%d7%95%d7%9d-%d7%a7%d7%98%d7%99%d7%9f-%d7%9c%d7%9e%d7%95%d7%a1%d7%93-%d7%97%d7%99%d7%a0%d7%95%d7%9b%d7%99-%d7%9c%d7%a9%d7%a0%d7%aa-%d7%94%d7%9c%d7%99%d7%9e%d7%95%d7%93%d7%99%d7%9d-%d7%aa%d7%a9%d7%a4%d7%91,הילה מלר שלו,"הגדרת קטין | מלר שלו הילה | השופטת הילה מלר שלו | עורך דין בג""ץ גני ילדים מול משרד החינוך | הילה מלר | חינוך ילדים על פי התורה | רישום לתיכון תל אביב | האם קטין יכול לחתום על חוזה | העברת דירה על שם קטין | משמורת קטני קטינים",2,207,0.97%,59.1,TRUE,PENDING,PENDING
https://jus-tice.co.il/%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%94%d7%91%d7%99%d7%98%d7%95%d7%97-%d7%94%d7%9c%d7%90%d7%95%d7%9e%d7%99-%d7%a7%d7%91%d7%99%d7%a2%d7%aa-%d7%93%d7%a8%d7%92%d7%aa-%d7%a0%d7%9b%d7%95%d7%aa-%d7%9c%d7%a0%d7%a4%d7%92%d7%a2%d7%99-%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%aa%d7%a9%d7%98%d7%96-1956,תקנות הביטוח הלאומי קביעת דרגת נכות לנפגעי עבודה,תקנה 16 ביטוח לאומי | תקנות הביטוח הלאומי (קביעת דרגת נכות לנפגעי עבודה) | תקנות הביטוח הלאומי נכות כללית | תקנות הביטוח הלאומי קביעת דרגת נכות | תקנות ביטוח לאומי | תקנות הביטוח הלאומי | תקנות נפגעי עבודה | תקנות נכות מעבודה | תקנות המוסד לביטוח לאומי קביעת דרגת נכות | קטיעת רגל אחוזי נכות,6,7024,0.09%,28.0,FALSE,PENDING,PENDING
https://jus-tice.co.il/11314-01-23,אסף זגורי שופט,"השופט אסף זגורי | אסף זגורי | אמן סנפיר בע""מ | רשימת עזבונות 2022 | זגורי אסף | נוסח לגילוי מצבה | רשימת עזבונות מיועדים לשנת | שופט אסף זגורי | רשימת עזבונות מיועדים לשנת 2025 | השופט זגורי",3,626,0.48%,29.4,FALSE,PENDING,PENDING
https://jus-tice.co.il/21213-04-18,עידית בן דב ג'וליאן,"בית דין לענייני משפחה פתח תקווה | עורך דין לענייני משפחה פתח תקווה | בית המשפט לענייני משפחה פתח תקווה | עו""ד דיני משפחה פתח תקווה | עורך דין דיני משפחה פתח תקווה | עורכי דין דיני משפחה פתח תקווה | עורכי דין לעניני משפחה פתח תקווה | התחשבנות על הוצאות שוטפות בתקופת הנישואים | איזון אופציות לפי מועד הקרע | חוות דעת לאיזון משאבים",2,1087,0.18%,65.9,FALSE,PENDING,PENDING
https://jus-tice.co.il/5988-21,5988/21,יישום הלכה שנקבעה בנוגע למזונות | מזונות ילדים כריכה | מזונות ילדים תביעה עצמאית | מזונות ילדים ברבני | מזונות ילדים בית דין רבני | מזונות ילדים בבית דין רבני | תביעת השבה מזונות | תביעת מזונות עצמאית | תביעה עצמאית למזונות | תביעת מזונות בשם הילדים,2,2567,0.08%,59.8,FALSE,PENDING,PENDING
https://jus-tice.co.il/62758-11-22,אריאל ממן שופט,השופט אריאל ממן | אריאל ממן | ממן אריאל | עורך דין לענייני משפחה אריאל | שופט אריאל ממן | חלוקת עיזבון בבאר שבע | אלון אספרנצה | בקשה לאישור הסכם מכר חסוי | דור ממן | כונס נכסים אריאל,5,777,0.64%,17.4,FALSE,PENDING,PENDING
