row_id,lane,source_id,cluster,priority,current_url,secondary_url,target_url_or_hub,role_or_topic,decision_status,readiness_status,traffic_risk,gsc_clicks,gsc_impressions,content_quality_score,source_legal_status,internal_link_status,url_action_status,next_step,blocked_actions,notes
MEDD-114,CONTENT_INVENTORY_AUDIT,11558,medical-malpractice,P2,http://jus-tice.co.il/surgical-errors-medical-malpractice/,,,מתי טעות כירורגית הופכת לרשלנות רפואית?,KEEP_OR_SUPPORT_PILLAR_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,4,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=855; thin=False; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-115,CONTENT_INVENTORY_AUDIT,11553,medical-malpractice,P2,http://jus-tice.co.il/personal-injury/medical-malpractice/surgery/,,,תביעת רשלנות רפואית בניתוח | עורך דין רשלנות רפואית בניתוח,KEEP_OR_MAKE_PILLAR_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,6,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=2507; thin=False; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-116,CONTENT_INVENTORY_AUDIT,11525,medical-malpractice,P2,http://jus-tice.co.il/cerebral-palsy-rights/,,,זכויות שיתוק מוחין (CP),REVIEW_CLASSIFY,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,4,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=747; thin=True; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=needs-classification;traffic_risk=UNKNOWN
MEDD-117,CONTENT_INVENTORY_AUDIT,11510,medical-malpractice,P2,http://jus-tice.co.il/birth-injury-causes/,,,הסברים על גורמי פגיעות לידה,KEEP_OR_SUPPORT_PILLAR_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,4,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=1014; thin=False; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-118,CONTENT_INVENTORY_AUDIT,11506,medical-malpractice,P2,http://jus-tice.co.il/brain-damage-at-birth/,,,נזק מוחי בלידה | תביעת נזק בעקבות רשלנות רפואית בלידה או בהריון,KEEP_OR_SUPPORT_PILLAR_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,5,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=1570; thin=False; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-119,CONTENT_INVENTORY_AUDIT,11497,medical-malpractice,P2,http://jus-tice.co.il/birth-injury/,,,פגיעות לידה | מהי פגיעה בלידה? | לידה רשלנית,KEEP_OR_SUPPORT_PILLAR_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,5,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=1723; thin=False; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-120,CONTENT_INVENTORY_AUDIT,11491,medical-malpractice,P2,http://jus-tice.co.il/birth-injury-lawyer/,,,עורך דין לפגיעות לידה | רשלנות רפואית,KEEP_OR_SUPPORT_PILLAR_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,5,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=1690; thin=False; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-121,CONTENT_INVENTORY_AUDIT,11489,medical-malpractice,P2,http://jus-tice.co.il/malpractice-cerebral-palsy/,,,רשלנות רפואית בנוגע לשיתוק מוחין,KEEP_OR_SUPPORT_PILLAR_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,4,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=858; thin=False; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-122,CONTENT_INVENTORY_AUDIT,11482,medical-malpractice,P2,http://jus-tice.co.il/cerebral-palsy/,,,שיתוק מוחין בלידה | שיתוק מוחי | (Cerebral Palsy (CP,KEEP_OR_MAKE_PILLAR_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,6,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=8532; thin=False; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-123,CONTENT_INVENTORY_AUDIT,10798,medical-malpractice,P2,http://jus-tice.co.il/healthcare_in_portugal/,,,שרותי בריאות בפורטוגל | רפואה בפורטוגל,REVIEW_CLASSIFY,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,6,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=3784; thin=False; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=needs-classification;traffic_risk=UNKNOWN
MEDD-124,CONTENT_INVENTORY_AUDIT,10566,medical-malpractice,P2,http://jus-tice.co.il/decision55016-06-17a/,,,השופטת אורית ליפשיץ: פס”ד בתביעת רשלנות רפואית בטיפול שיניים שהוענק לתובעת (ת”א 55016-06-17),KEEP_OR_MAKE_PILLAR_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,6,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=9122; thin=False; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-125,CONTENT_INVENTORY_AUDIT,10008,medical-malpractice,P2,http://jus-tice.co.il/%D7%AA%D7%A2%D7%95%D7%93%D7%AA-%D7%A8%D7%95%D7%A4%D7%90-%D7%90%D7%99%D7%A9%D7%95%D7%A8-%D7%A0%D7%95%D7%98%D7%A8%D7%99%D7%95%D7%A0%D7%99/,,,תעודת רופא | אישור נוטריוני,KEEP_OR_SUPPORT_PILLAR_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,7,UNKNOWN_PUBLIC_REST_V1,HAS_INTERNAL_LINKS,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=1761; thin=False; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-126,CONTENT_INVENTORY_AUDIT,10005,medical-malpractice,P2,http://jus-tice.co.il/%D7%94%D7%AA%D7%99%D7%99%D7%A9%D7%A0%D7%95%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%AA%D7%90-4392-03-23/,,,השופטת אירית קלמן ברום: החלטה בתביעה בגין התיישנות רשלנות רפואית (ת”א 4392-03-23),KEEP_OR_MAKE_PILLAR_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,6,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=2958; thin=False; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-127,CONTENT_INVENTORY_AUDIT,9648,medical-malpractice,P2,http://jus-tice.co.il/what-is-medical-malpractice-definition-examples/,,,מהי רשלנות רפואית? הגדרה ודוגמאות,KEEP_OR_SUPPORT_PILLAR_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,5,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=1415; thin=False; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-128,CONTENT_INVENTORY_AUDIT,9644,medical-malpractice,P2,http://jus-tice.co.il/medical-malpractice-in-the-united-states/,,,עו”ד רשלנות רפואית בארצות הברית,KEEP_OR_MAKE_PILLAR_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,8,UNKNOWN_PUBLIC_REST_V1,HAS_INTERNAL_LINKS,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=5724; thin=False; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-129,CONTENT_INVENTORY_AUDIT,9630,medical-malpractice,P2,http://jus-tice.co.il/criminal-negligence/,,,רשלנות פלילית | עורך דין פלילי,KEEP_OR_SUPPORT_PILLAR_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,4,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=1037; thin=False; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=criminal-law;traffic_risk=UNKNOWN
MEDD-130,CONTENT_INVENTORY_AUDIT,8744,medical-malpractice,P2,http://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99%D7%9D-%D7%9B%D7%A0%D7%92%D7%93-%D7%A8%D7%95%D7%A4%D7%90-%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D-%D7%AA%D7%90-9109-12-19/,,,פס”ד בעניין תביעת פיצויים כנגד רופא שיניים (ת”א 9109-12-19),KEEP_OR_MAKE_PILLAR_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,6,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=4928; thin=False; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-131,CONTENT_INVENTORY_AUDIT,8565,medical-malpractice,P2,http://jus-tice.co.il/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%A0%D7%99%D7%AA%D7%95%D7%97/,,,רשלנות רפואית בניתוח,EXPAND,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,4,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=661; thin=True; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-132,CONTENT_INVENTORY_AUDIT,8500,medical-malpractice,P2,http://jus-tice.co.il/20-%D7%98%D7%99%D7%A4%D7%99%D7%9D-%D7%9C%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,,,20 טיפים לתביעת רשלנות רפואית,EXPAND,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,4,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=637; thin=True; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-133,CONTENT_INVENTORY_AUDIT,8498,medical-malpractice,P2,http://jus-tice.co.il/psakdin/20-%D7%98%D7%99%D7%A4%D7%99%D7%9D-%D7%9C%D7%9E%D7%A0%D7%99%D7%A2%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,,,20 טיפים למניעת רשלנות רפואית,EXPAND,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,2,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=152; thin=True; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-134,CONTENT_INVENTORY_AUDIT,8456,medical-malpractice,P2,http://jus-tice.co.il/%D7%AA%D7%90-79092-12-20-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,,,פס”ד דחיית תביעה להטבת נזקי גוף שיסודה בטענה לרשלנות רפואית (ת”א 79092-12-20),KEEP_OR_MAKE_PILLAR_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,6,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=3585; thin=False; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-135,CONTENT_INVENTORY_AUDIT,8451,medical-malpractice,P2,http://jus-tice.co.il/%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%A7%D7%A8%D7%A4%D7%9C/,,,רופא מרדים שנאשם בעבירה של ניסיון לרצח (תפ”ח 60221-07-21),KEEP_OR_MAKE_PILLAR_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,6,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=3832; thin=False; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-136,CONTENT_INVENTORY_AUDIT,8402,medical-malpractice,P2,http://jus-tice.co.il/%D7%9E%D7%A1%D7%9E%D7%9B%D7%99%D7%9D-%D7%97%D7%A9%D7%95%D7%91%D7%99%D7%9D-%D7%9C%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,,,מסמכים חשובים לתביעת רשלנות רפואית,EXPAND,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,2,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=285; thin=True; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-137,CONTENT_INVENTORY_AUDIT,8400,medical-malpractice,P2,http://jus-tice.co.il/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%9E%D7%94%D7%9C%D7%9A-%D7%94%D7%A8%D7%99%D7%95%D7%9F-%D7%95%D7%9C%D7%99%D7%93%D7%94-%D7%A8%D7%A9%D7%99%D7%9E%D7%AA-%D7%93%D7%91%D7%A8%D7%99%D7%9D-%D7%A9%D7%9B%D7%93%D7%90%D7%99-%D7%9C%D7%93%D7%A2%D7%AA/,,,רשלנות רפואית במהלך הריון ולידה רשימת דברים שכדאי לדעת,EXPAND,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,2,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=288; thin=True; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-138,CONTENT_INVENTORY_AUDIT,8396,medical-malpractice,P2,http://jus-tice.co.il/%D7%98%D7%99%D7%A4%D7%99%D7%9D-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A7%D7%A1%D7%9D-%D7%90%D7%AA-%D7%94%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99%D7%9D-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,,,טיפים כיצד למקסם את הפיצויים בתביעת רשלנות רפואית,EXPAND,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,2,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=325; thin=True; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-139,CONTENT_INVENTORY_AUDIT,8367,medical-malpractice,P2,http://jus-tice.co.il/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%94%D7%99%D7%AA-%D7%97%D7%95%D7%9C%D7%99%D7%9D/,,,רשלנות רפואית בבית חולים,EXPAND,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,4,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=648; thin=True; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-140,CONTENT_INVENTORY_AUDIT,8349,medical-malpractice,P2,http://jus-tice.co.il/%D7%97%D7%95%D7%A7-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,,,חוק רשלנות רפואית,EXPAND,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,4,UNKNOWN_PUBLIC_REST_V1,HAS_INTERNAL_LINKS,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=267; thin=True; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
MEDD-141,CONTENT_INVENTORY_AUDIT,8346,medical-malpractice,P2,http://jus-tice.co.il/%D7%9E%D7%A7%D7%A8%D7%99-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%93%D7%95%D7%92%D7%9E%D7%90%D7%95%D7%AA-%D7%9C%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,,,מקרי רשלנות רפואית בישראל | דוגמאות לרשלנות רפואית,EXPAND,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,,,2,UNKNOWN_PUBLIC_REST_V1,NEEDS_INTERNAL_LINK_REVIEW,NO_URL_CHANGE_EXECUTED,"Classify as pillar, support, merge, rewrite, or protect during med-mal upload batch",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,word_count=254; thin=True; duplicate=False; rewrite=False; merge=False; PUBLIC_REST_HEURISTIC_V1;cluster=medical-malpractice;traffic_risk=UNKNOWN
