url,clicks_28d,impressions_28d,ctr_28d,position_28d,clicks_3m,impressions_3m,ctr_3m,position_3m,clicks_12m,impressions_12m,ctr_12m,position_12m,clicks_16m,impressions_16m,ctr_16m,position_16m,top_query_1,top_query_1_clicks,top_query_1_impressions,top_query_1_position,top_query_2,top_query_2_clicks,top_query_2_impressions,top_query_2_position,top_query_3,top_query_3_clicks,top_query_3_impressions,top_query_3_position,top_query_4,top_query_4_clicks,top_query_4_impressions,top_query_4_position,top_query_5,top_query_5_clicks,top_query_5_impressions,top_query_5_position,query_count,traffic_risk,mobile_clicks,desktop_clicks,mobile_impressions,desktop_impressions,main_country
https://jus-tice.co.il/%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%95%d7%a8%d7%a7%d7%a1-forex,0,0,0%,0,0,0,0%,0,25,16004,0.16%,27.2,26,19157,0.14%,28.6,יוקום תקשורת,1,1,11.0,פורקס,0,1049,39.9,מה זה פורקס,0,678,16.1,פורקס רגולציה,0,558,12.0,פורקס שוק ההון,0,350,35.7,222,MEDIUM,0,1,980,9981,isr
https://jus-tice.co.il/35557-01-22,0,0,0%,0,0,0,0%,0,25,2286,1.09%,26.7,44,4810,0.91%,36.6,חבלה חמורה,0,838,25.5,חבלה חמורה בנסיבות מחמירות,0,151,13.5,חבלה חמורה חוק העונשין,0,127,43.0,תקיפה בנסיבות מחמירות עונש,0,122,62.3,איומים סעיף 192 לחוק העונשין,0,71,40.9,24,MEDIUM,0,0,165,1413,alb
https://jus-tice.co.il/japan-attorneys,0,0,0%,0,0,0,0%,0,25,6964,0.36%,32.0,41,13819,0.30%,32.1,עורך דין ביפן,1,53,1.0,ייצוג חברות ביפן,0,517,4.6,ייצוג עסקי ביפן,0,516,6.3,ייצוג חברה ביפן,0,501,7.4,עורך דין יפן,0,214,2.7,101,MEDIUM,1,0,59,5776,isr
https://jus-tice.co.il/list-of-taxes-portugal,0,0,0%,0,0,0,0%,0,25,1731,1.44%,19.7,39,3215,1.21%,19.7,"מיסוי נדל""ן בפורטוגל",0,129,42.3,מיסוי נדלן פורטוגל,0,125,35.8,מיסוי בפורטוגל,0,119,14.8,מס בפורטוגל,0,115,22.4,מיסוי רילוקיישן לפורטוגל,0,72,27.3,25,MEDIUM,0,0,10,793,are
https://jus-tice.co.il/psakdin/%d7%97%d7%95%d7%a7-%d7%96%d7%9b%d7%95%d7%aa-%d7%99%d7%95%d7%a6%d7%a8%d7%99%d7%9d-%d7%94%d7%aa%d7%a9%d7%a1%d7%97-2007,0,0,0%,0,0,0,0%,0,25,5550,0.45%,20.0,39,7635,0.51%,21.2,חוק זכויות יוצרים 2007,1,213,9.3,חוק זכות יוצרים,0,549,20.9,חוק זכויות יוצרים,0,498,49.5,חוק הפרת זכויות יוצרים,0,113,37.9,קניית זכויות יוצרים,0,108,41.9,37,MEDIUM,0,1,190,1760,isr
https://jus-tice.co.il/taxation-in-portugal,0,0,0%,0,0,0,0%,0,25,2096,1.19%,11.8,58,4157,1.40%,11.7,מיסוי רילוקיישן לפורטוגל,0,188,13.2,מיסוי בפורטוגל,0,146,5.1,מס בפורטוגל,0,118,6.5,אמנת מס ישראל פורטוגל,0,109,20.3,אמנת המס ישראל ופורטוגל,0,61,17.2,24,MEDIUM,0,0,43,832,are
https://jus-tice.co.il/compensation-flight-delayed,0,0,0%,0,2,319,0.63%,41.2,24,4958,0.48%,57.3,61,7393,0.83%,59.5,תביעות נגד אל על,1,2,84.5,תביעת חברת תעופה,0,652,54.1,תביעה נגד חברת תעופה,0,491,54.5,דחיית טיסה,0,320,83.8,תביעות נגד חברות תעופה,0,251,61.8,68,MEDIUM,0,1,973,3152,isr
https://jus-tice.co.il/%d7%93%d7%97%d7%99%d7%99%d7%aa-%d7%a2%d7%a8%d7%a2%d7%95%d7%a8-%d7%a2%d7%9c-%d7%91%d7%99%d7%98%d7%95%d7%9c-%d7%a2%d7%a1%d7%a7%d7%aa-%d7%9e%d7%aa%d7%a0%d7%94-%d7%91%d7%94-%d7%94%d7%a2%d7%91%d7%99%d7%a8%d7%94-%d7%90%d7%9d-%d7%9e%d7%a7%d7%a8%d7%a7%d7%a2%d7%99%d7%9f-%d7%9c%d7%9c%d7%90-%d7%aa%d7%9e%d7%95%d7%a8%d7%94-%d7%9c%d7%90%d7%97%d7%99%d7%9d-%d7%9c%d7%90%d7%97%d7%a8-%d7%9b%d7%aa%d7%99%d7%91%d7%aa-%d7%94%d7%a6%d7%95%d7%95%d7%90%d7%94,0,0,0%,0,0,0,0%,0,24,2098,1.14%,54.8,53,3726,1.42%,54.3,עסקת מתנה במקרקעין,0,508,72.3,ביטול מתנה במקרקעין,0,337,69.5,עיסקת מתנה,0,242,49.3,ביטול הסכם מתנה,0,91,63.1,ביטול מתנה,0,78,70.4,26,MEDIUM,0,0,107,1422,alb
https://jus-tice.co.il/%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9e%d7%a9%d7%a4%d7%98-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99,0,0,0%,0,0,0,0%,0,24,7907,0.30%,25.2,48,13855,0.35%,25.1,עורך דין משפט בינלאומי,0,1544,22.5,עורך דין בינלאומי,0,1336,23.2,עו ד בינלאומי,0,978,22.8,"עו""ד הסכמים בינלאומיים",0,848,20.2,עורך דין הסכמים בינלאומיים,0,796,20.6,66,MEDIUM,0,0,291,6361,abw
https://jus-tice.co.il/%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%91%d7%99%d7%9f-%d7%90%d7%97%d7%99%d7%9d-%d7%a2%d7%9c-%d7%a8%d7%a7%d7%a2-%d7%a2%d7%96%d7%91%d7%95%d7%9f-%d7%90%d7%9e%d7%9d-%d7%aa%d7%9e%d7%a9-12532-05-20,0,0,0%,0,0,0,0%,0,24,3260,0.74%,58.1,47,5940,0.79%,60.1,הסכם ירושה בין אחים,0,441,83.1,עסקאות בירושה עתידה,0,393,90.0,הסכם מכר בין אחים,0,360,73.5,חוזה בין אחים,0,325,63.8,תביעת עזבון,0,158,77.7,30,MEDIUM,0,0,749,1610,ago
https://jus-tice.co.il/%d7%aa%d7%90-63521-05-19-%d7%a4%d7%99%d7%a7%d7%9c-%d7%a0-%d7%90%d7%a2-%d7%90%d7%9c%d7%99%d7%9e%d7%9c%d7%9a-%d7%97%d7%91%d7%a8%d7%94-%d7%9c%d7%91%d7%a0%d7%99%d7%9f-%d7%95%d7%9c%d7%a4%d7%99%d7%aa%d7%95%d7%97-%d7%a8%d7%97%d7%95%d7%91%d7%95%d7%aa-%d7%91%d7%a2%d7%9e,0,0,0%,0,0,0,0%,0,24,1444,1.66%,35.7,42,2354,1.78%,39.4,ליקויי ריצוף,0,112,30.1,תיקון אריחים שבורים,0,97,68.7,חברת ריצוף רחובות,0,60,78.7,ליקויי בניה בריצוף – לתקן או להחליף?,0,51,16.9,פרוטוקול מסירה סופי,0,41,62.1,24,MEDIUM,0,0,0,590,are
https://jus-tice.co.il/banking-financ-portugal,0,0,0%,0,0,0,0%,0,24,1297,1.85%,30.5,34,2152,1.58%,30.6,אפשרויות מימון בפורטוגל,0,118,9.4,משכנתא פורטוגל\,0,99,53.2,משכנתא פורטוגל,0,91,48.7,הלוואה בנקאית בפורטוגל,0,71,2.0,ערבות ללא פיקדון,0,48,84.7,35,MEDIUM,0,0,8,608,arg
https://jus-tice.co.il/digital-signature,0,0,0%,0,0,0,0%,0,24,18235,0.13%,45.3,35,28026,0.12%,44.9,נוטריון אונליין,1,399,18.7,אימות חתימה דיגיטלי,1,1,21.0,חתימה דיגיטלית אונליין,0,968,24.3,חתימה על מסמכים אונליין,0,904,37.6,חתימה דיגיטלית למסמכים,0,625,72.0,211,MEDIUM,0,2,3362,12856,isr
https://jus-tice.co.il/hong-kong-lawyer,0,0,0%,0,0,0,0%,0,24,3972,0.60%,26.0,42,6964,0.60%,24.6,מלונות במונג קוק,0,116,23.8,"עורך דין מומחה בבג""ץ לארגוני חינוך",0,99,30.1,ייצוג משפטי סין,0,65,70.3,הונג קונג איירליינס חוות דעת,0,62,21.1,"עורך דין לייצוג משפטי בג""ץ בעניין בתי ספר מול מועצות מקומיות",0,58,35.7,100,MEDIUM,0,0,133,1201,ago
https://jus-tice.co.il/small_claims/%d7%9b%d7%a8%d7%98%d7%99%d7%a1%d7%99-%d7%98%d7%99%d7%a1%d7%94-%d7%97%d7%91%d7%a8%d7%aa-%d7%aa%d7%a2%d7%95%d7%a4%d7%94-%d7%a4%d7%a9%d7%98%d7%94-%d7%90%d7%aa-%d7%94%d7%a8%d7%92%d7%9c-%d7%a1%d7%95%d7%9b,1,104,0.96%,10.4,5,201,2.49%,12.3,23,2126,1.08%,24.8,39,3492,1.12%,27.3,עורך דין תביעות נגד חברות תעופה,0,150,62.9,עורך דין תביעה נגד חברות תעופה,0,135,61.1,עורכי דין תביעה נגד חברות תעופה,0,92,59.0,גרמניה איירליינס חוות דעת,0,54,27.6,אילו חברות נסיעות זוכות לשבחים על החזרים הוגנים ומדיניות כנה?,0,22,6.6,30,MEDIUM,0,0,204,356,are
https://jus-tice.co.il/%d7%99%d7%99%d7%a2%d7%95%d7%a5-%d7%9e%d7%a9%d7%a4%d7%98%d7%99-%d7%90%d7%90%d7%95%d7%98%d7%a1%d7%95%d7%a8%d7%a1%d7%99%d7%a0%d7%92-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99-jus-tice-%d7%9e%d7%a9%d7%a8%d7%95%d7%aa-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f,0,0,0%,0,0,64,0.00%,27.2,23,4347,0.53%,48.5,30,8972,0.33%,53.3,השמת עורכי דין בכירים,4,109,9.6,השמת עורכי דין,2,183,13.1,השמה לעורכי דין,2,32,12.3,"השמה בחו""ל",0,215,89.9,ייעוץ עורך דין,0,206,79.5,117,MEDIUM,8,0,310,3437,isr
https://jus-tice.co.il/admission-to-practice-law,0,0,0%,0,0,0,0%,0,23,7049,0.33%,31.3,88,14834,0.59%,30.1,עורך דין בישראל,0,260,44.9,תואר במשפטים llb,0,160,71.4,עורך דין בצרפת,0,153,84.2,עורך דין פיליפינים,0,152,37.7,עריכת דין,0,142,56.5,140,MEDIUM,0,0,515,2824,ago
https://jus-tice.co.il/arbitration-dispute-between-partners-law-firm,0,0,0%,0,0,0,0%,0,23,535,4.30%,25.7,52,1430,3.64%,33.3,יריב פורת,1,57,1.9,בוררות במחלוקות כספיות,0,48,53.7,"ייעוץ לעו""ד בבוררות",0,29,37.8,ייצוג משפטי בבוררות,0,17,92.6,"עורך דין מע""מ בתל אביב",0,13,91.2,13,MEDIUM,1,0,34,150,isr
https://jus-tice.co.il/decision49576-05-20,0,0,0%,0,0,0,0%,0,23,929,2.48%,11.5,36,1283,2.81%,13.3,נציב תלונות הציבור אייס,0,25,32.8,ace ביטול עסקה,0,9,24.2,ace ביטול הזמנה,0,8,26.1,אייס תלונות הציבור,0,7,26.4,אייס ביטול הזמנה,0,6,17.0,21,MEDIUM,0,0,7,100,aze
https://jus-tice.co.il/decision66529-11-19,0,0,0%,0,0,0,0%,0,23,386,5.96%,12.7,34,533,6.38%,15.4,עפרה גיא,1,40,13.3,גיא עפרה,0,13,11.2,השופטת עפרה גיא,0,6,12.7,מתן גיא תביעות,0,4,48.3,עפרה גיא שופטת,0,4,14.0,8,MEDIUM,0,1,35,34,isr
https://jus-tice.co.il/investment-loss-compensation,0,0,0%,0,0,0,0%,0,23,2171,1.06%,20.8,23,2171,1.06%,20.8,פורקס שוק ההון,0,72,41.0,מה זה הונאת פורקס,0,71,44.8,חברות פורקס,0,47,67.5,פורקס לא חוקי,0,32,22.0,הפסד של מאות אלפי שקלים,0,30,7.5,53,MEDIUM,0,0,157,447,ago
https://jus-tice.co.il/psakdin/%d7%aa%d7%a669551-01-18%d7%92%d7%a8%d7%95%d7%a4%d7%a8-%d7%a0-%d7%90%d7%9c%d7%95%d7%a0%d7%99%d7%90%d7%9c-%d7%91%d7%a2%d7%9e,0,0,0%,0,0,0,0%,0,23,1303,1.77%,18.1,34,2370,1.43%,22.3,מק טאצ,0,77,28.8,דוגמא לבקשה לביטול פסק דין בהעדר התייצבות,0,48,74.5,מקדונלדס מק טאצ,0,32,47.4,הטעייה,0,25,39.1,מקדונלד'ס - ביג צ'ק פוסט תמונות,0,20,10.8,21,MEDIUM,0,0,74,195,ago
https://jus-tice.co.il/%d7%94%d7%9c%d7%99%d7%9a-%d7%94%d7%9e%d7%a2%d7%a6%d7%a8-%d7%9b%d7%9e%d7%94-%d7%a2%d7%95%d7%9c%d7%94-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9e%d7%a2%d7%a6%d7%a8%d7%99%d7%9d-%d7%9e%d7%97%d7%99%d7%a8%d7%95%d7%9f-%d7%a2%d7%95%d7%93-%d7%a4%d7%9c%d7%99%d7%9c%d7%99,0,0,0%,0,0,0,0%,0,22,10165,0.22%,40.1,25,10779,0.23%,39.6,סוגי עבירות פליליות,1,1632,12.6,עורך דין מעצרים,0,1729,62.1,"עו""ד מעצרים",0,340,53.8,עבירות פליליות,0,325,23.7,עורך דין מעצר,0,286,81.9,161,MEDIUM,0,1,931,6118,isr
https://jus-tice.co.il/%d7%9e%d7%a2%d7%a9%d7%94-%d7%9e%d7%92%d7%95%d7%a0%d7%94-%d7%91%d7%a0%d7%95%d7%a1%d7%a2%d7%aa-%d7%aa%d7%95%d7%9a-%d7%9b%d7%93%d7%99-%d7%a0%d7%a1%d7%99%d7%a2%d7%94,0,0,0%,0,0,0,0%,0,22,1499,1.47%,30.8,38,2507,1.52%,32.5,תלונה על נהג מונית,0,129,20.7,נהג מונית אנס,0,83,32.4,נהגי מוניות בירושלים,0,67,82.8,נהג מונית קבוע,0,54,51.7,כמה מרוויח נהג מונית בממוצע,0,50,78.6,16,MEDIUM,0,0,36,487,are
https://jus-tice.co.il/%d7%a2%d7%95%d7%a0%d7%a9-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%a2%d7%9c-%d7%94%d7%a4%d7%a6%d7%aa-%d7%aa%d7%9b%d7%a0%d7%99%d7%9d-%d7%9e%d7%99%d7%a0%d7%99%d7%99%d7%9d-%d7%91%d7%98%d7%9c%d7%92%d7%a8%d7%9d-%d7%92%d7%96%d7%a8-%d7%93%d7%99%d7%9f,0,0,0%,0,0,0,0%,0,22,3862,0.57%,26.7,59,6729,0.88%,27.7,צעירות ישראליות בטלגרם,0,174,43.6,איום בהפצת סרטון מיני,0,69,73.4,הסרת סרטונים בעלי תוכן מיני,0,54,64.2,ישראליות טלגרם 2021,0,51,78.4,הפצת תכנים בעלי אופי מיני,0,47,76.0,144,MEDIUM,0,0,479,617,ago
https://jus-tice.co.il/52923-11-20,0,0,0%,0,0,0,0%,0,22,847,2.60%,35.4,45,1838,2.45%,44.2,"תפ""ח",1,1,27.0,עבירות מין עונש,0,49,81.5,עונש בגין עבירת מין,0,48,71.5,עונש מזערי בעבירות מין,0,43,42.9,מעשה מגונה בקטינה,0,42,79.5,27,MEDIUM,0,1,61,257,isr
https://jus-tice.co.il/artificial-general-intelligence,0,0,0%,0,0,0,0%,0,22,4277,0.51%,22.8,57,9368,0.61%,18.7,אמולציית רשתות לתנאי אמת,0,341,40.9,אינטליגנציה מלאכותית,0,283,69.5,agi מה זה,0,93,9.5,מה זה agi,0,86,11.4,אינטליגנציה מלאכותית ברובוטים דמויי אדם,0,77,71.2,65,MEDIUM,0,0,385,940,alb
https://jus-tice.co.il/family-law-italy,0,0,0%,0,0,0,0%,0,22,2617,0.84%,46.3,34,5441,0.62%,51.0,עורך דין איטליה,0,271,31.5,עורך דין גירושין אזרחיים,0,215,71.1,עורך דין איטלקי,0,193,25.2,עו ד איטלקי,0,153,30.1,משרד עורך דין איטליה,0,92,30.8,68,MEDIUM,0,0,445,1560,alb
https://jus-tice.co.il/investing-in-greece-real-estate,0,0,0%,0,0,0,0%,0,22,26964,0.08%,46.2,37,38183,0.10%,48.2,השקעות נדלן ביוון,0,1808,38.0,נדלן ביוון,0,1571,43.1,השקעות ביוון,0,1187,52.4,השקעה ביוון,0,926,49.7,השקעות נדל ן ביוון,0,884,57.8,203,HIGH,0,0,6193,17592,abw
https://jus-tice.co.il/investing-in-greece,0,0,0%,0,0,0,0%,0,22,2686,0.82%,36.2,43,5961,0.72%,36.3,השקעה ביוון,0,557,67.5,השקעות חכמות ביוון,0,107,22.9,אירועי חברה ביוון,0,87,63.3,דירה ביוון במחיר מחסן,0,78,54.7,ביטוח עסק ביוון,0,69,24.6,60,MEDIUM,0,0,418,982,ago
https://jus-tice.co.il/porto-portugal-real-estate,0,0,0%,0,0,0,0%,0,22,15343,0.14%,32.5,24,16673,0.14%,32.5,"השקעות נדל""ן בפורטוגל",0,991,51.8,אפשר לשלם ולהביא בטיסה תמונה בגודל 1.5על 80,0,868,7.0,"נדל""ן בפורטוגל",0,563,63.3,השקעות נדלן בפורטו,0,544,26.4,השקעה בפורטו,0,524,21.9,150,MEDIUM,0,0,760,10238,ago
https://jus-tice.co.il/wp-content/uploads/2023/03/greece-list-of-lawyers-november-2021.pdf,1,154,0.65%,21.4,2,414,0.48%,17.1,21,2133,0.98%,26.1,25,2628,0.95%,34.4,lawyers in greece,0,109,72.6,2821091895,0,82,4.8,greece lawyer,0,73,95.8,lawyer in greece,0,53,80.9,english speaking lawyers in greece,0,33,91.5,39,MEDIUM,0,0,128,344,arg
https://jus-tice.co.il/39514-09-19,0,0,0%,0,0,18,0.00%,25.2,21,1062,1.98%,53.6,52,2751,1.89%,55.9,כתב אישום מעשה סדום,1,8,104.3,מעשה סדום בנסיבות אינוס,0,487,41.7,עורך דין מעשי סדום,0,101,83.6,עונש על מעשה מגונה,0,58,91.7,מעשה סדום הסבר,0,51,85.0,17,MEDIUM,0,1,28,821,isr
https://jus-tice.co.il/%d7%94%d7%a7%d7%98%d7%a0%d7%aa-%d7%94%d7%95%d7%a6%d7%90%d7%95%d7%aa-%d7%aa%d7%91%d7%99%d7%a2%d7%95%d7%aa-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa,0,0,0%,0,0,0,0%,0,21,9562,0.22%,37.7,56,18728,0.30%,37.1,תביעות רשלנות רפואית סכומים,0,954,46.5,רשלנות רפואית כמה כסף,0,303,64.0,פיצויים בגין רשלנות רפואית,0,191,75.1,תביעות רשלנות רפואית בתחום הא.א.ג,0,120,65.9,חשש מפני רשלנות רפואית,0,117,83.0,171,MEDIUM,0,0,484,4027,ago
https://jus-tice.co.il/%d7%94%d7%aa%d7%99%d7%99%d7%a9%d7%a0%d7%95%d7%aa-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%aa%d7%90-4392-03-23,0,0,0%,0,0,0,0%,0,21,796,2.64%,9.3,31,1184,2.62%,12.5,אירית קלמן ברום,10,251,4.5,אירית קלמן,1,30,5.5,"חוק ההתיישנות תשי""ח-1958",0,40,66.7,טיפול בעירויים,0,3,60.7,קלמן ברום אירית,0,3,3.0,7,MEDIUM,8,3,187,141,isr
https://jus-tice.co.il/%d7%a1%d7%99%d7%95%d7%a2-%d7%9e%d7%a9%d7%a4%d7%98%d7%99-%d7%9c%d7%a0%d7%a4%d7%92%d7%a2%d7%99-%d7%a2%d7%91%d7%99%d7%a8%d7%94,0,0,0%,0,0,0,0%,0,21,1567,1.34%,37.7,40,2638,1.52%,37.2,נוחי פוליטיס,2,201,11.0,עורך דין נפגעי עבירה,0,205,83.9,נפגעי עבירה ייצוג משפטי,0,60,48.1,סיוע משפטי טלפון,0,60,30.1,ייעוץ נפגעי עבירה,0,56,59.0,36,MEDIUM,1,1,216,698,isr
https://jus-tice.co.il/%d7%a4%d7%99%d7%a6%d7%95%d7%99-%d7%92%d7%91%d7%95%d7%94%d7%94-%d7%aa%d7%90%d7%95%d7%a0%d7%aa-%d7%93%d7%a8%d7%9b%d7%99%d7%9d-%d7%97%d7%91%d7%a8%d7%aa-%d7%91%d7%99%d7%98%d7%95%d7%97,0,0,0%,0,0,0,0%,0,21,3510,0.60%,52.7,43,6098,0.71%,56.2,פסקי דין תאונות דרכים,0,311,57.2,סכום הפיצוי בגין תאונת דרכים,0,272,72.4,פסקי דין תאונות עבודה 10 נכות,0,185,66.6,פסקי דין פיצויים לנפגעי תאונות דרכים,0,152,61.9,כמה פיצויים מקבלים על 15 אחוז בתאונת דרכים,0,132,67.1,71,MEDIUM,0,0,199,2215,alb
https://jus-tice.co.il/%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a9%d7%9c-%d7%90%d7%99%d7%a9%d7%94-%d7%9c%d7%a7%d7%91%d7%9c-%d7%a4%d7%99%d7%a6%d7%95%d7%99%d7%99%d7%9d-%d7%9e%d7%91%d7%9f-%d7%96%d7%95%d7%92%d7%94-%d7%9c%d7%a9%d7%a2%d7%91%d7%a8-%d7%91%d7%a9%d7%9c-%d7%aa%d7%99%d7%a2%d7%95%d7%93-%d7%90%d7%99%d7%a0%d7%98%d7%99%d7%9e%d7%99-%d7%91%d7%90%d7%9e%d7%a6%d7%a2%d7%95%d7%aa-%d7%9e%d7%a6%d7%9c%d7%9e%d7%95%d7%aa-%d7%a9%d7%94%d7%aa%d7%a7%d7%99%d7%9f-%d7%91%d7%93%d7%99%d7%a8%d7%aa%d7%94-%d7%aa%d7%9c%d7%94%d7%9e-47127-07-21,0,0,0%,0,0,0,0%,0,21,682,3.08%,30.2,44,1422,3.09%,30.0,תביעת נזיקין בגירושין,0,33,83.1,פגיעה מינית בילדים וקטינים,0,32,66.7,תביעה לפיצויים בגין פגיעה בפרטיות,0,19,80.7,עוולת גרם הפרת חוזה,0,18,81.5,אישה עם מצלמה,0,15,80.3,22,MEDIUM,0,0,5,167,alb
https://jus-tice.co.il/75054-07-19,0,0,0%,0,0,0,0%,0,21,4179,0.50%,38.4,50,7527,0.66%,41.2,תביעת עיזבון,0,1015,35.2,תביעת עזבון,0,380,36.8,תביעה נגד עיזבון,0,291,25.4,תביעות עיזבון,0,278,42.7,עורך דין מנהל עיזבון,0,166,60.1,41,MEDIUM,0,0,652,2603,ago
https://jus-tice.co.il/articles/%d7%94%d7%90%d7%9d-%d7%9c%d7%a0%d7%a6%d7%99%d7%91-%d7%a9%d7%99%d7%a8%d7%95%d7%aa-%d7%94%d7%9e%d7%93%d7%99%d7%a0%d7%94-%d7%99%d7%a9-%d7%a1%d7%9e%d7%9b%d7%95%d7%aa-%d7%9c%d7%97%d7%aa%d7%95%d7%9d-%d7%a2,0,259,0.00%,10.8,3,687,0.44%,12.6,20,4256,0.47%,19.1,34,6357,0.53%,18.9,חוזה אישי 587,0,76,18.8,חוזה שכר כולל 587,0,67,15.5,דרגת שכר 39-41,0,60,67.1,נציבות שירות המדינה מכרזים ללא חובת מכרז,0,47,56.9,חוזים אישיים בשירות המדינה,0,29,30.1,70,MEDIUM,0,0,53,540,alb
https://jus-tice.co.il/%d7%aa%d7%99%d7%a7-916847/5-%d7%91%d7%91%d7%99%d7%aa-%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%a8%d7%91%d7%a0%d7%99-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%90%d7%a9%d7%93%d7%95%d7%93,0,0,0%,0,2,83,2.41%,31.1,20,3992,0.50%,40.6,45,8153,0.55%,40.8,פירוק שיתוף התמחרות,0,763,60.4,חלוקת דירה בגירושין,0,641,27.6,שמאות לגירושין,0,268,14.3,עורך דין התמחרות,0,208,59.7,שמאות חלוקת רכוש,0,201,22.3,40,MEDIUM,0,0,324,3251,ago
https://jus-tice.co.il/%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%97%d7%9c%d7%95%d7%a7%d7%aa-%d7%a2%d7%a1%d7%a7-%d7%a0%d7%9b%d7%a1-%d7%90%d7%95-%d7%9e%d7%95%d7%a0%d7%99%d7%98%d7%99%d7%9f-%d7%9e%d7%a2%d7%9e%d7%93%d7%94-%d7%a9%d7%9c-%d7%97%d7%95%d7%93-%d7%9e%d7%95%d7%9e%d7%97%d7%94,0,0,0%,0,0,0,0%,0,20,7257,0.28%,38.6,39,10852,0.36%,41.1,חלוקת עסק בגירושין,1,1624,9.1,גירושין עם עסק משותף,0,334,44.9,חלוקת מוניטין,0,319,37.4,גירושין לעצמאים ובעלי עסקים,0,302,43.1,חלוקת מניות בגירושין,0,278,76.3,90,MEDIUM,1,0,1289,4519,isr
https://jus-tice.co.il/%d7%94%d7%98%d7%a8%d7%93%d7%94-%d7%9e%d7%99%d7%a0%d7%99%d7%aa-%d7%91%d7%91%d7%a8-%d7%a9%d7%aa%d7%99%d7%99%d7%aa-%d7%90%d7%9c%d7%9b%d7%95%d7%94%d7%95%d7%9c-%d7%9e%d7%92%d7%95%d7%a4%d7%95-%d7%a9%d7%9c-%d7%90%d7%93%d7%9d-%d7%90%d7%97%d7%a8,0,0,0%,0,0,0,0%,0,20,1891,1.06%,42.0,38,3879,0.98%,45.2,באדי שוט,1,110,6.2,39841,1,3,5.3,התנהגויות הנחשבות להטרדה מינית,0,445,58.3,סוגי הטרדות מיניות,0,171,80.2,הטרדה מינית אצל רופא,0,68,82.3,28,MEDIUM,0,1,77,1008,isr
https://jus-tice.co.il/%d7%94%d7%a9%d7%95%d7%95%d7%90%d7%aa-%d7%a9%d7%95%d7%a7-%d7%94%d7%a0%d7%93%d7%9c%d7%9f-%d7%a7%d7%a4%d7%a8%d7%99%d7%a1%d7%99%d7%9f-%d7%9e%d7%95%d7%9c-%d7%99%d7%95%d7%95%d7%9f,0,0,0%,0,0,0,0%,0,20,4588,0.44%,47.4,25,5840,0.43%,47.2,השקעה ביוון,0,152,80.3,"עו""ד קפריסין",0,148,64.4,השקעה בנדלן ביוון,0,95,75.1,השקעה בקפריסין היוונית,0,87,66.2,רכישת נדלן ביוון,0,85,67.3,181,MEDIUM,0,0,322,2212,ago
https://jus-tice.co.il/%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%9d-%d7%99%d7%a9%d7%a8%d7%90%d7%9c/%d7%a1%d7%a0%d7%99%d7%92%d7%95%d7%a8%d7%99%d7%94-%d7%a6%d7%99%d7%91%d7%95%d7%a8%d7%99%d7%aa,0,0,0%,0,0,0,0%,0,20,5983,0.33%,24.0,50,12729,0.39%,22.6,עורך דין ציבורי,1,190,11.3,סנגוריה ציבורית,0,434,31.3,סנגוריה ציבורית טלפון,0,274,20.1,סניגוריה ציבורית,0,200,23.0,סנגוריה ציבורית ירושלים,0,196,36.8,94,MEDIUM,1,0,643,3433,isr
