gsc_url,gsc_path,clicks_12m,impressions_12m,clicks_3m,impressions_3m,top_queries,has_articles_prefix,traffic_risk
"https://jus-tice.co.il/%D7%98%D7%99%D7%A4%D7%99%D7%9D-%D7%9C%D7%A2%D7%95%D7%93-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%94%D7%9B%D7%A0%D7%A1-%D7%9C%D7%9E%D7%93%D7%A8%D7%99%D7%9B%D7%99%D7%9D-%D7%93%D7%99%D7%A8%D7%95%D7%92-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%9E%D7%95%D7%91%D7%99%D7%9C%D7%99%D7%9D-%D7%91%D7%A2%D7%A2%D7%95%D7%9C%D7%9D/","/%D7%98%D7%99%D7%A4%D7%99%D7%9D-%D7%9C%D7%A2%D7%95%D7%93-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%94%D7%9B%D7%A0%D7%A1-%D7%9C%D7%9E%D7%93%D7%A8%D7%99%D7%9B%D7%99%D7%9D-%D7%93%D7%99%D7%A8%D7%95%D7%92-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%9E%D7%95%D7%91%D7%99%D7%9C%D7%99%D7%9D-%D7%91%D7%A2%D7%A2%D7%95%D7%9C%D7%9D/",11,714,3,33,"דירוג משרדי עורכי דין דיני משפחה | דירוג משרדי עורכי דין מיסים | דירוג עו""ד | דירוג עורכי דין ביטוח | דירוג עורכי דין ליטיגציה","NO","MEDIUM"
"https://jus-tice.co.il/%D7%9E%D7%95%D7%A2%D7%93-%D7%94%D7%A7%D7%A8%D7%A2-%D7%91%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9C%D7%A6%D7%95%D7%A8%D7%9A-%D7%90%D7%99%D7%96%D7%95%D7%9F-%D7%9E%D7%A9%D7%90%D7%91%D7%99%D7%9D-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%9C%D7%A9%D7%A2%D7%91%D7%A8-%D7%AA%D7%9C%D7%94%D7%9E-23952-08-19/","/%D7%9E%D7%95%D7%A2%D7%93-%D7%94%D7%A7%D7%A8%D7%A2-%D7%91%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9C%D7%A6%D7%95%D7%A8%D7%9A-%D7%90%D7%99%D7%96%D7%95%D7%9F-%D7%9E%D7%A9%D7%90%D7%91%D7%99%D7%9D-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%9C%D7%A9%D7%A2%D7%91%D7%A8-%D7%AA%D7%9C%D7%94%D7%9E-23952-08-19/",11,2631,0,0,"08 19 | אורית בן דור ליבל | איזון אופציות לפי מועד הקרע | איזון אופציות: שיקולים המבוססים על מועד הקרע | איזון בזוגיות","NO","MEDIUM"
"https://jus-tice.co.il/%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%91%D7%9C%D7%A2%D7%93%D7%99%D7%AA-%D7%9C%D7%90%D7%9D-%D7%95%D7%A9%D7%99%D7%AA%D7%95%D7%A4%D7%99%D7%95%D7%AA-%D7%99%D7%97%D7%A1%D7%99%D7%AA-%D7%91%D7%9E%D7%A1%D7%92%D7%A8%D7%AA-%D7%90%D7%99%D7%96%D7%95%D7%9F-%D7%9E%D7%A9%D7%90%D7%91%D7%99%D7%9D-%D7%AA%D7%9C%D7%94%D7%9E-37049-07-18/","/%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%91%D7%9C%D7%A2%D7%93%D7%99%D7%AA-%D7%9C%D7%90%D7%9D-%D7%95%D7%A9%D7%99%D7%AA%D7%95%D7%A4%D7%99%D7%95%D7%AA-%D7%99%D7%97%D7%A1%D7%99%D7%AA-%D7%91%D7%9E%D7%A1%D7%92%D7%A8%D7%AA-%D7%90%D7%99%D7%96%D7%95%D7%9F-%D7%9E%D7%A9%D7%90%D7%91%D7%99%D7%9D-%D7%AA%D7%9C%D7%94%D7%9E-37049-07-18/",11,2039,0,124,"משמורת בלעדית לאם | 'משמורת בלעדית לאם' | 07/18 | בלעדית | העברת משמורת מאב לאם","NO","MEDIUM"
"https://jus-tice.co.il/%D7%A2%D7%90-10403-04-21-%D7%A4%D7%A8%D7%95%D7%99%D7%A7%D7%98-51-%D7%91%D7%A2%D7%9E-%D7%A0-%D7%9E%D7%99%D7%A8%D7%91%D7%95-%D7%A4%D7%A8%D7%95%D7%99%D7%99%D7%A7%D7%98%D7%99%D7%9D-%D7%91%D7%A2%D7%9E/","/%D7%A2%D7%90-10403-04-21-%D7%A4%D7%A8%D7%95%D7%99%D7%A7%D7%98-51-%D7%91%D7%A2%D7%9E-%D7%A0-%D7%9E%D7%99%D7%A8%D7%91%D7%95-%D7%A4%D7%A8%D7%95%D7%99%D7%99%D7%A7%D7%98%D7%99%D7%9D-%D7%91%D7%A2%D7%9E/",11,2242,0,0,"04 21 | איך מוכרים דירה בהתמחרות | בחירת העורך פרסום נייטיב – שקיפות היא שם המשחק | הזמנה להציע הצעות לרכישת נכס | הכונס הרשמי תל אביב טלפון","NO","MEDIUM"
"https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A1%D7%A8%D7%99-%D7%9C%D7%A0%D7%A7%D7%94-%D7%99%D7%99%D7%A6%D7%95%D7%92-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%91%D7%A1%D7%A8%D7%99-%D7%9C%D7%A0%D7%A7%D7%94/","/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A1%D7%A8%D7%99-%D7%9C%D7%A0%D7%A7%D7%94-%D7%99%D7%99%D7%A6%D7%95%D7%92-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%91%D7%A1%D7%A8%D7%99-%D7%9C%D7%A0%D7%A7%D7%94/",11,1216,0,0,"cpr צבא | אי הפללה באחריות | איזה שפה מדברים בסרי לנקה | איזו שפה מדברים בסרי לנקה | באיזה שפה מדברים בסרי לנקה","NO","MEDIUM"
"https://jus-tice.co.il/%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%A2%D7%9C-%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%A9%D7%A7%D7%95%D7%91%D7%A2%D7%AA-%D7%A9%D7%90%D7%91-%D7%99%D7%A4%D7%92%D7%A9-%D7%A2%D7%9D-%D7%91%D7%A0%D7%95-%D7%94%D7%A7%D7%98%D7%99%D7%9F-%D7%91%D7%9E%D7%A8%D7%9B%D7%96-%D7%A7%D7%A9%D7%A8-%D7%9C%D7%90%D7%97%D7%A8-%D7%A9%D7%94%D7%95%D7%A7%D7%A4%D7%90%D7%95-%D7%96%D7%9E%D7%A0%D7%99-%D7%94%D7%A9%D7%94%D7%95%D7%AA/","/%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%A2%D7%9C-%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%A9%D7%A7%D7%95%D7%91%D7%A2%D7%AA-%D7%A9%D7%90%D7%91-%D7%99%D7%A4%D7%92%D7%A9-%D7%A2%D7%9D-%D7%91%D7%A0%D7%95-%D7%94%D7%A7%D7%98%D7%99%D7%9F-%D7%91%D7%9E%D7%A8%D7%9B%D7%96-%D7%A7%D7%A9%D7%A8-%D7%9C%D7%90%D7%97%D7%A8-%D7%A9%D7%94%D7%95%D7%A7%D7%A4%D7%90%D7%95-%D7%96%D7%9E%D7%A0%D7%99-%D7%94%D7%A9%D7%94%D7%95%D7%AA/",11,343,0,0,"א שילה | בימ""ש | השופט נפתלי שילה | חידוש קשר מנותק | נפתלי שילה","NO","MEDIUM"
"https://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%AA%D7%9C%D7%94%D7%9E-21976-01-20/","/%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%AA%D7%9C%D7%94%D7%9E-21976-01-20/",11,1117,0,0,"רותם קודלר עיאש | 'כיצד נקבעים דמי מזונות' | 01:20 | איך נקבעים מזונות ילדים | בקשה לחישוב פסילה","NO","MEDIUM"
"https://jus-tice.co.il/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%9E%D7%97%D7%9C%D7%95%D7%A7%D7%AA-%D7%A6%D7%A8%D7%9B%D7%A0%D7%99%D7%AA-%D7%91%D7%99%D7%9F-%D7%A6%D7%93%D7%93%D7%99%D7%9D-%D7%91%D7%A9%D7%9C-%D7%A8%D7%9B%D7%99%D7%A9%D7%AA-%D7%9E%D7%A9%D7%A7%D7%A4%D7%99-%D7%A8%D7%90%D7%99%D7%94/","/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%9E%D7%97%D7%9C%D7%95%D7%A7%D7%AA-%D7%A6%D7%A8%D7%9B%D7%A0%D7%99%D7%AA-%D7%91%D7%99%D7%9F-%D7%A6%D7%93%D7%93%D7%99%D7%9D-%D7%91%D7%A9%D7%9C-%D7%A8%D7%9B%D7%99%D7%A9%D7%AA-%D7%9E%D7%A9%D7%A7%D7%A4%D7%99-%D7%A8%D7%90%D7%99%D7%94/",11,600,0,0,"חוק הגנת הצרכן משקפיים | ביטול עסקה משקפי ראייה | הזמנת משקפיים | החזר כספי על משקפי ראייה | הרחבת אחריות למשקפיים","NO","MEDIUM"
"https://jus-tice.co.il/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%94%D7%97%D7%96%D7%A8-%D7%94%D7%9C%D7%95%D7%95%D7%90%D7%94-%D7%AA%D7%90-5122-10-19/","/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%94%D7%97%D7%96%D7%A8-%D7%94%D7%9C%D7%95%D7%95%D7%90%D7%94-%D7%AA%D7%90-5122-10-19/",11,281,0,0,"ביטול ערבות להלוואה | דוגמת הסכם הלוואה בין הורים לילדים | הלוואה 35000 | הלוואה 70 אלף | הלוואה של 15 אלף","NO","MEDIUM"
"https://jus-tice.co.il/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA-%D7%9E%D7%90%D7%9E%D7%A8%D7%99%D7%9D/%D7%93%D7%99%D7%A0%D7%99-%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F/","/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA-%D7%9E%D7%90%D7%9E%D7%A8%D7%99%D7%9D/%D7%93%D7%99%D7%A0%D7%99-%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F/",11,4465,0,0,"דיני נזיקין סיכום | אובדן ופגיעה של מוניטין | אחריות מוחלטת | איך תובעים רופא שניים | אשם תורם בנזיקין","NO","MEDIUM"
"https://jus-tice.co.il/%D7%A8%D7%9E%D7%A929980-04-22%D7%A2-%D7%90-%D7%95-%D7%A0-%D7%A4-%D7%95/","/%D7%A8%D7%9E%D7%A929980-04-22%D7%A2-%D7%90-%D7%95-%D7%A0-%D7%A4-%D7%95/",11,493,1,16,"מזונות זמניים בבית הדין הרבני | מזונות זמניים גירושין | מזונות זמניים פסיקה | מזונות ילדים זמניים | ערעור על גובה מזונות זמניים","NO","MEDIUM"
"https://jus-tice.co.il/%D7%A9%D7%95%D7%A7-%D7%94%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%A7%D7%A4%D7%A8%D7%99%D7%A1%D7%99%D7%9F/","/%D7%A9%D7%95%D7%A7-%D7%94%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%A7%D7%A4%D7%A8%D7%99%D7%A1%D7%99%D7%9F/",11,11676,0,0,"אוכלוסיית קפריסין 2025 | איך לקחת משכנתא בקפריסין | איך לקנות דירה על הנייר בקפריסין | איך לרכוש נכס בקפריסין | איך לרכוש נכס חדש בקפריסין","NO","MEDIUM"
"https://jus-tice.co.il/2015-2016-major-supreme-court-ruling/","/2015-2016-major-supreme-court-ruling/",11,1862,0,0,"court.gov.il | www.court.gov.il | אישור מסירה כתבי בי דין | בית 2015 | בית המשפט המחוזי תל אביב פסקי דין","NO","MEDIUM"
"https://jus-tice.co.il/33316-07-19/","/33316-07-19/",11,1928,1,59,"תביעה לאיזון משאבים דוגמא | 07 19 | אישור מעסיק שכירים תשפ""ג נספח 1 | בנק דיסקונט מתחתנים | התחשבנות מחדש","NO","MEDIUM"
"https://jus-tice.co.il/3859-11-20/","/3859-11-20/",11,2245,0,0,"אורית בן דור | אורית בן דור ליבל | אורית יצחק עוברים דירה | אורית מימון | אורית שמאי","NO","MEDIUM"
"https://jus-tice.co.il/articles/%D7%97%D7%99%D7%95%D7%91-%D7%92%D7%98-%D7%95%D7%9B%D7%AA%D7%95%D7%91%D7%94-%D7%91%D7%9E%D7%A7%D7%A8%D7%94-%D7%A9%D7%A9%D7%A0%D7%99-%D7%94%D7%A6%D7%93%D7%93%D7%99%D7%9D-%D7%90%D7%99%D7%A0%D7%9D-%D7%A8%D7%95%D7%A6%D7%99%D7%9D-%D7%96%D7%94/","/articles/%D7%97%D7%99%D7%95%D7%91-%D7%92%D7%98-%D7%95%D7%9B%D7%AA%D7%95%D7%91%D7%94-%D7%91%D7%9E%D7%A7%D7%A8%D7%94-%D7%A9%D7%A9%D7%A0%D7%99-%D7%94%D7%A6%D7%93%D7%93%D7%99%D7%9D-%D7%90%D7%99%D7%A0%D7%9D-%D7%A8%D7%95%D7%A6%D7%99%D7%9D-%D7%96%D7%94/",11,793,1,42,"איך מתגרשים כשיש חובות | אישה שלא מספקת את בעלה | אסתר קנדס | ביטול צ'ק שהופקד | גט גירושים","YES","MEDIUM"
"https://jus-tice.co.il/articles/%D7%9E%D7%97%D7%99%D7%A7%D7%AA-%D7%9B%D7%AA%D7%91-%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%97%D7%96%D7%A8%D7%94-%D7%9E%D7%9B%D7%AA%D7%91-%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%91%D7%99%D7%98%D7%95%D7%9C/","/articles/%D7%9E%D7%97%D7%99%D7%A7%D7%AA-%D7%9B%D7%AA%D7%91-%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%97%D7%96%D7%A8%D7%94-%D7%9E%D7%9B%D7%AA%D7%91-%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%91%D7%99%D7%98%D7%95%D7%9C/",11,17969,0,0,"חזרה מכתב אישום | חזרה מאישום | ""כתב אישום"" | איך למחוק פסק דין מהאינטרנט | איך מוחקים פסקי דין מהאינטרנט","YES","MEDIUM"
"https://jus-tice.co.il/articles/%D7%A8%D7%9B%D7%99%D7%A9%D7%AA-%D7%A0%D7%93%D7%9C%D7%9F-2025-%D7%9B%D7%9C-%D7%9E%D7%94-%D7%A9%D7%A6%D7%A8%D7%99%D7%9A-%D7%9C%D7%93%D7%A2%D7%AA/","/articles/%D7%A8%D7%9B%D7%99%D7%A9%D7%AA-%D7%A0%D7%93%D7%9C%D7%9F-2025-%D7%9B%D7%9C-%D7%9E%D7%94-%D7%A9%D7%A6%D7%A8%D7%99%D7%9A-%D7%9C%D7%93%D7%A2%D7%AA/",11,3378,0,0,"איך לבחור דירה להשקעה | איך לבחור דירה למגורים | איך למצוא עסקת נדל״ן | איך לעשות נדל""ן | איך לקנות דירה ראשונה בישראל","YES","MEDIUM"
"https://jus-tice.co.il/child-pornography-laws-in-the-united-states/","/child-pornography-laws-in-the-united-states/",11,1513,0,0,"פורנוגרפית ילדים | אונס על ידי קטין | בעילת תינוקת | גיל ההסכמה בארצות הברית | גיל ההסכמה בישראל 2018","NO","MEDIUM"
"https://jus-tice.co.il/decision17331-01-17/","/decision17331-01-17/",11,2252,0,0,"אומד את הסיכון לפגיעת גוף בכדוה א | 4 וינקרים | site:jus-tice.co.il | איתור ביטוח קרנית | בהתאם לתמרור המוצב בתחנת אוטובוס","NO","MEDIUM"
"https://jus-tice.co.il/decision55016-06-17a/","/decision55016-06-17a/",11,1136,3,46,"אורית ליפשיץ | השופטת אורית ליפשיץ | אורית ליפשיץ שופטת | איך תובעים רופא שניים | בית נר למצבה מחיר","NO","MEDIUM"
"https://jus-tice.co.il/description-and-structure-of-the-ministry-of-justice/","/description-and-structure-of-the-ministry-of-justice/",11,4268,0,0,"משרד המשפטים בעלי תפקידים | nars vnapyho | soc מנוהל | אבחונים פסיכודידקטיים כללית | אגף משמעת נציבות שירות המדינה","NO","MEDIUM"
"https://jus-tice.co.il/greece-financing/","/greece-financing/",11,1367,0,0,"איך מקבלים משכנתה על דירה ביוון | אירועי חברה ביוון | אשראי והלוואות לקבלנים | בדיקת זכאות מימון פרויקטים בנדלן | ביטוח בית ביוון","NO","MEDIUM"
"https://jus-tice.co.il/international-association-of-jewish-lawyers-and-jurists/","/international-association-of-jewish-lawyers-and-jurists/",11,172,0,0,"אלקס הרטמן עורך דין | הרטמן אלכס","NO","MEDIUM"
"https://jus-tice.co.il/is-a-law-for-the-settlement-of-family-disputes-successful/","/is-a-law-for-the-settlement-of-family-disputes-successful/",11,1206,0,0,"אישור הסכם גירושין בבית הדין הרבני | בית המשפט לענייני משפחה בפתח תקווה פקס | בקשה לקיצור או הארכה של תקופת עיכוב ההליכים | בקשה לקיצור הליכים יישוב סכסוך | בת שבע שרמן","NO","MEDIUM"
"https://jus-tice.co.il/philosophy-of-law/","/philosophy-of-law/",11,839,0,0,"פילוסופיה של המשפט | פילוסופיה של המשפט הגל | בטי ג'וזף | בעיות הפילוסופיה | ג'ון אוסטין","NO","MEDIUM"
"https://jus-tice.co.il/prosecutor/","/prosecutor/",11,2980,0,0,"""תובע"" | hapraklit.co.il | site:jus-tice.co.il | באנגלית | בית משפט פלילי","NO","MEDIUM"
"https://jus-tice.co.il/psakdin/%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%90%D7%99%D7%A9%D7%95%D7%A8-%D7%94%D7%A1%D7%93%D7%A8-%D7%97%D7%95%D7%91-%D7%95%D7%91%D7%A7%D7%A9%D7%95%D7%AA-%D7%9C%D7%9E%D7%AA%D7%9F-%D7%A6%D7%95-%D7%9C%D7%A4%D7%AA/","/psakdin/%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%90%D7%99%D7%A9%D7%95%D7%A8-%D7%94%D7%A1%D7%93%D7%A8-%D7%97%D7%95%D7%91-%D7%95%D7%91%D7%A7%D7%A9%D7%95%D7%AA-%D7%9C%D7%9E%D7%AA%D7%9F-%D7%A6%D7%95-%D7%9C%D7%A4%D7%AA/",11,1078,0,111,"בקשה לאישור הסדר חוב | בקשה להסדר חוב | בקשה להסדר נושים | בקשה להסדר נושים 19 א | בקשה להפחתת צו תשלומים דוגמא","NO","MEDIUM"
"https://jus-tice.co.il/psakdin/%D7%97%D7%99%D7%95%D7%91-%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%91%D7%A4%D7%99%D7%A6%D7%95%D7%99-%D7%9C%D7%A7%D7%95%D7%97%D7%95%D7%AA-%D7%91%D7%92%D7%99%D7%9F-%D7%90%D7%99-%D7%99%D7%99/","/psakdin/%D7%97%D7%99%D7%95%D7%91-%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%91%D7%A4%D7%99%D7%A6%D7%95%D7%99-%D7%9C%D7%A7%D7%95%D7%97%D7%95%D7%AA-%D7%91%D7%92%D7%99%D7%9F-%D7%90%D7%99-%D7%99%D7%99/",11,1399,3,91,"אי קיום צו בית משפט | ביטול צו הריסה | ביטול צו הריסה שיפוטי | בני הרפז שמאי טלפון | בקשה להארכת מועד לביצוע צו הריסה","NO","MEDIUM"
"https://jus-tice.co.il/psakdin/%D7%97%D7%99%D7%A0%D7%95%D7%9A-%D7%94%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%91%D7%9E%D7%95%D7%A1%D7%93-%D7%A9%D7%9C-%D7%90%D7%99%D7%96%D7%94-%D7%96%D7%A8%D7%9D-%D7%93%D7%AA%D7%99-%D7%99%D7%AA%D7%97%D7%A0/","/psakdin/%D7%97%D7%99%D7%A0%D7%95%D7%9A-%D7%94%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%91%D7%9E%D7%95%D7%A1%D7%93-%D7%A9%D7%9C-%D7%90%D7%99%D7%96%D7%94-%D7%96%D7%A8%D7%9D-%D7%93%D7%AA%D7%99-%D7%99%D7%AA%D7%97%D7%A0/",11,819,3,143,"איך דתיים עושים ילדים | בית החינוך יחדיו | בית הרבי מלובביץ בניו יורק | ההשפעה של האמא בחינוך ילדים ללימוד תורה חבד | הורים לפעוטות כיפה","NO","MEDIUM"
"https://jus-tice.co.il/psakdin/%D7%A2%D7%95%D7%A0%D7%A9-%D7%94%D7%97%D7%96%D7%A7%D7%AA-%D7%A7%D7%A0%D7%90%D7%91%D7%99%D7%A1-%D7%99%D7%99%D7%A6%D7%95%D7%A8-%D7%94%D7%9B%D7%A0%D7%94-%D7%95%D7%94%D7%A4%D7%A7%D7%94-%D7%A9%D7%9C-%D7%A1%D7%9D-%D7%95%D7%A2%D7%95%D7%93/","/psakdin/%D7%A2%D7%95%D7%A0%D7%A9-%D7%94%D7%97%D7%96%D7%A7%D7%AA-%D7%A7%D7%A0%D7%90%D7%91%D7%99%D7%A1-%D7%99%D7%99%D7%A6%D7%95%D7%A8-%D7%94%D7%9B%D7%A0%D7%94-%D7%95%D7%94%D7%A4%D7%A7%D7%94-%D7%A9%D7%9C-%D7%A1%D7%9D-%D7%95%D7%A2%D7%95%D7%93/",11,3054,2,68,"אוורור חממות קנאביס | איך מכינים סמים בבית | גורמי ייצור מסייעים | גידול מריחואנה בארון | גידול מריחואנה לשימוש עצמי","NO","MEDIUM"
"https://jus-tice.co.il/psakdin/%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%A2%D7%9C-%D7%94%D7%97%D7%9C%D7%98%D7%AA-%D7%95%D7%95%D7%A2%D7%93%D7%AA-%D7%94%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%9C%D7%A4%D7%99-%D7%97%D7%95%D7%A7-%D7%94%D7%A0%D7%9B/","/psakdin/%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%A2%D7%9C-%D7%94%D7%97%D7%9C%D7%98%D7%AA-%D7%95%D7%95%D7%A2%D7%93%D7%AA-%D7%94%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%9C%D7%A4%D7%99-%D7%97%D7%95%D7%A7-%D7%94%D7%A0%D7%9B/",11,356,0,0,"by jus | ברור דרגת זכאות תמ ת | ד""ר בלן | דפנה שלזינגר קשתי | הערעור","NO","MEDIUM"
"https://jus-tice.co.il/psakdin/%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%94-%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%AA-%D7%A0%D7%92%D7%93-%D7%99%D7%A6%D7%97%D7%A7-%D7%94%D7%A8%D7%A6%D7%95%D7%92-%D7%95%D7%90%D7%97/","/psakdin/%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%94-%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%AA-%D7%A0%D7%92%D7%93-%D7%99%D7%A6%D7%97%D7%A7-%D7%94%D7%A8%D7%A6%D7%95%D7%92-%D7%95%D7%90%D7%97/",11,533,4,64,"אביב סולומון תאונת דרכים | אביים ברקאי | השטיח המעופף טלפון משטרה | השטיח המעופף שוטרים | לבדיקתך","NO","MEDIUM"
"https://jus-tice.co.il/rabbinical-court/","/rabbinical-court/",11,2312,0,0,"אריאל צדוק | ביה ד הרבני | בית דין רבני | בית דין רבני גירושין | בית דין רבני טלפון","NO","MEDIUM"
"https://jus-tice.co.il/sexual-offenses/","/sexual-offenses/",11,11214,0,0,"עבירות מין הגדרה | עבירת מין | איך נערכים לחקירה פלילית | אינוס בנסיבות מחמירות | אישום בעבירות מין","NO","MEDIUM"
"https://jus-tice.co.il/what-is-money-laundering/","/what-is-money-laundering/",11,12078,0,0,"הלבנת הון | איך להלבין כסף | איך מלבינים כסף | איסור הלבנת הון | ביטוח אשראי לסחורות ושירותים","NO","MEDIUM"
"https://jus-tice.co.il/will-probate-objection/","/will-probate-objection/",11,14629,0,0,"site:jus-tice.co.il | אי מימוש צוואה | אי קיום צוואה | איך מתנגדים לצוואה | אישור צוואה בית דין רבני","NO","MEDIUM"
"https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%93%D7%95%D7%99%D7%93%D7%95%D7%91-%D7%9E%D7%95%D7%98%D7%95%D7%9C%D7%94-%D7%A4%D7%A1%D7%93-%D7%A2%D7%91%D7%9C-33292-04-15-%D7%94%D7%9E%D7%95%D7%A1%D7%93-%D7%9C%D7%91%D7%99%D7%98%D7%95%D7%97-%D7%9C%D7%90%D7%95%D7%9E%D7%99-%D7%A4%D7%9C%D7%95%D7%A0%D7%99%D7%AA-%D7%A2%D7%9C-%D7%A2%D7%A7%D7%A8%D7%AA-%D7%91%D7%99%D7%AA-%D7%95%D7%A2%D7%A7%D7%A8%D7%AA-%D7%91%D7%99%D7%AA-%D7%A0%D7%9B%D7%94.pdf","/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%93%D7%95%D7%99%D7%93%D7%95%D7%91-%D7%9E%D7%95%D7%98%D7%95%D7%9C%D7%94-%D7%A4%D7%A1%D7%93-%D7%A2%D7%91%D7%9C-33292-04-15-%D7%94%D7%9E%D7%95%D7%A1%D7%93-%D7%9C%D7%91%D7%99%D7%98%D7%95%D7%97-%D7%9C%D7%90%D7%95%D7%9E%D7%99-%D7%A4%D7%9C%D7%95%D7%A0%D7%99%D7%AA-%D7%A2%D7%9C-%D7%A2%D7%A7%D7%A8%D7%AA-%D7%91%D7%99%D7%AA-%D7%95%D7%A2%D7%A7%D7%A8%D7%AA-%D7%91%D7%99%D7%AA-%D7%A0%D7%9B%D7%94.pdf",11,135,1,19,"בל אוליביה | הדי גור גיל","NO","MEDIUM"
"https://jus-tice.co.il/wp-content/uploads/2021/05/services_marvad_application-form.pdf","/wp-content/uploads/2021/05/services_marvad_application-form.pdf",11,87,5,27,"כן | המכון הרפואי לבטיחות בדרכים טפסים | הצהרה רפואית לנהיגה","NO","MEDIUM"
